r,s,ls,ld,lh,y,RateOfNetStorageActivity
KENYA,BESS001,1,2,4,2046,6.1202
KENYA,BESS001,1,2,4,2047,7.8589
KENYA,BESS001,1,2,4,2048,3.4262
KENYA,BESS001,1,2,4,2049,2.147
KENYA,BESS001,1,2,4,2050,-0.6638
KENYA,BESS001,1,2,5,2024,-0.2048
KENYA,BESS001,1,2,5,2025,-2.7221
KENYA,BESS001,1,2,5,2026,-1.4989
KENYA,BESS001,1,2,5,2027,-2.7221
KENYA,BESS001,1,2,5,2028,-0.706
KENYA,BESS001,1,2,5,2029,-2.5044
KENYA,BESS001,1,2,5,2030,-0.2195
KENYA,BESS001,1,2,5,2031,-2.7221
KENYA,BESS001,1,2,5,2032,-2.7221
KENYA,BESS001,1,2,5,2033,-2.7221
KENYA,BESS001,1,2,5,2034,-2.0911
KENYA,BESS001,1,2,5,2036,-0.1356
KENYA,BESS001,1,2,5,2037,-1.0914
KENYA,BESS001,1,2,5,2038,-1.0914
KENYA,BESS001,1,2,5,2039,-1.0914
KENYA,BESS001,1,2,5,2040,-1.8473
KENYA,BESS001,1,2,5,2041,-2.0278
KENYA,BESS001,1,2,5,2042,-2.0278
KENYA,BESS001,1,2,5,2043,-2.0278
KENYA,BESS001,1,2,5,2044,-2.0278
KENYA,BESS001,1,2,5,2045,-6.2558
KENYA,BESS001,1,2,5,2046,-6.1202
KENYA,BESS001,1,2,5,2047,-7.3499
KENYA,BESS001,1,2,5,2048,-6.4199
KENYA,BESS001,1,2,5,2049,-10.6808
KENYA,BESS001,1,2,5,2050,-16.8981
KENYA,BESS001,1,2,6,2025,0.0596
KENYA,BESS001,1,2,6,2027,2.7221
KENYA,BESS001,1,2,6,2028,0.5311
KENYA,BESS001,1,2,6,2029,2.1336
KENYA,BESS001,1,2,6,2031,2.7221
KENYA,BESS001,1,2,6,2033,0.0801
KENYA,BESS001,1,2,6,2034,0.1236
KENYA,BESS001,1,2,6,2036,0.0439
KENYA,BESS001,1,2,6,2037,1.0914
KENYA,BESS001,1,2,6,2040,1.8473
KENYA,BESS001,1,2,6,2041,2.0278
KENYA,BESS001,1,2,6,2042,2.0278
KENYA,BESS001,1,2,6,2048,7.8589
KENYA,BESS001,1,2,6,2049,10.6808
KENYA,BESS001,1,2,6,2050,4.1662
KENYA,BESS001,2,1,1,2025,1.9607
KENYA,BESS001,2,1,1,2027,0.8328
KENYA,BESS001,2,1,1,2028,2.1497
KENYA,BESS001,2,1,1,2029,2.7221
KENYA,BESS001,2,1,1,2030,0.7971
KENYA,BESS001,2,1,1,2031,2.7221
KENYA,BESS001,2,1,1,2032,0.8597
KENYA,BESS001,2,1,1,2033,2.7221
KENYA,BESS001,2,1,1,2034,0.9813
KENYA,BESS001,2,1,1,2036,0.1356
KENYA,BESS001,2,1,1,2037,1.0914
KENYA,BESS001,2,1,1,2038,0.7723
KENYA,BESS001,2,1,1,2039,0.2806
KENYA,BESS001,2,1,1,2040,1.8473
KENYA,BESS001,2,1,1,2041,2.0278
KENYA,BESS001,2,1,1,2042,2.0278
KENYA,BESS001,2,1,1,2043,0.2723
KENYA,BESS001,2,1,1,2044,1.4432
KENYA,BESS001,2,1,1,2045,3.8084
KENYA,BESS001,2,1,1,2046,4.141
KENYA,BESS001,2,1,1,2047,5.2072
KENYA,BESS001,2,1,1,2048,7.8589
KENYA,BESS001,2,1,1,2049,10.6808
KENYA,BESS001,2,1,1,2050,16.8981
KENYA,BESS001,2,1,2,2025,-0.1169
KENYA,BESS001,2,1,2,2026,2.4639
KENYA,BESS001,2,1,2,2027,0.0284
KENYA,BESS001,2,1,2,2029,-1.8884
KENYA,BESS001,2,1,2,2031,-2.0608
KENYA,BESS001,2,1,2,2036,-0.1356
KENYA,BESS001,2,1,2,2037,-1.0914
KENYA,BESS001,2,1,2,2040,-1.8473
KENYA,BESS001,2,1,2,2041,-2.0278
KENYA,BESS001,2,1,2,2042,-2.0278
KENYA,BESS001,2,1,2,2045,-3.8234
KENYA,BESS001,2,1,2,2046,-3.1248
KENYA,BESS001,2,1,2,2047,-3.8065
KENYA,BESS001,2,1,2,2048,-7.8358
KENYA,BESS001,2,1,2,2049,-10.6808
KENYA,BESS001,2,1,2,2050,-15.8818
KENYA,BESS001,2,1,3,2026,0.368
KENYA,BESS001,2,1,3,2029,-0.598
KENYA,BESS001,2,1,3,2031,-0.5911
KENYA,BESS001,2,1,3,2036,-0.1356
KENYA,BESS001,2,1,3,2037,-1.0914
KENYA,BESS001,2,1,3,2040,-0.1615
KENYA,BESS001,2,1,3,2041,-1.4594
KENYA,BESS001,2,1,3,2042,-0.7896
KENYA,BESS001,2,1,3,2043,0.004
KENYA,BESS001,2,1,3,2045,0.7366
KENYA,BESS001,2,1,3,2047,0.3927
KENYA,BESS001,2,1,3,2049,-0.2853
KENYA,BESS001,2,1,3,2050,0.1709
KENYA,BESS001,2,1,4,2024,-0.2048
KENYA,BESS001,2,1,4,2025,-2.6007
KENYA,BESS001,2,1,4,2026,-2.7221
KENYA,BESS001,2,1,4,2027,-2.7221
KENYA,BESS001,2,1,4,2028,-2.7221
KENYA,BESS001,2,1,4,2029,-2.0223
KENYA,BESS001,2,1,4,2030,-2.5394
KENYA,BESS001,2,1,4,2031,-2.278
KENYA,BESS001,2,1,4,2032,-2.5055
KENYA,BESS001,2,1,4,2033,-2.7221
KENYA,BESS001,2,1,4,2034,-2.5174
KENYA,BESS001,2,1,4,2036,-0.0678
KENYA,BESS001,2,1,4,2037,-0.1564
KENYA,BESS001,2,1,4,2038,-1.0914
KENYA,BESS001,2,1,4,2039,-1.0914
KENYA,BESS001,2,1,4,2040,-1.8473
KENYA,BESS001,2,1,4,2041,-1.8542
KENYA,BESS001,2,1,4,2042,-2.0278
KENYA,BESS001,2,1,4,2043,-2.0278
KENYA,BESS001,2,1,4,2044,-2.0278
KENYA,BESS001,2,1,4,2045,-6.2558
KENYA,BESS001,2,1,4,2046,-6.1202
KENYA,BESS001,2,1,4,2047,-7.8589
KENYA,BESS001,2,1,4,2048,-7.7229
KENYA,BESS001,2,1,4,2049,-10.3421
KENYA,BESS001,2,1,4,2050,-16.8496
KENYA,BESS001,2,1,5,2024,0.2048
KENYA,BESS001,2,1,5,2025,-0.4226
KENYA,BESS001,2,1,5,2026,0.7141
KENYA,BESS001,2,1,5,2027,-1.0839
KENYA,BESS001,2,1,5,2028,-0.9114
KENYA,BESS001,2,1,5,2029,0.346
KENYA,BESS001,2,1,5,2030,2.7221
KENYA,BESS001,2,1,5,2031,-2.7221
KENYA,BESS001,2,1,5,2032,-1.5547
KENYA,BESS001,2,1,5,2033,-2.7221
KENYA,BESS001,2,1,5,2034,2.1336
KENYA,BESS001,2,1,5,2036,0.1356
KENYA,BESS001,2,1,5,2037,0.3129
KENYA,BESS001,2,1,5,2038,-0.1005
KENYA,BESS001,2,1,5,2039,1.0914
KENYA,BESS001,2,1,5,2040,-1.2896
KENYA,BESS001,2,1,5,2041,2.0278
KENYA,BESS001,2,1,5,2042,0.3948
KENYA,BESS001,2,1,5,2043,0.2412
KENYA,BESS001,2,1,5,2044,-0.2112
KENYA,BESS001,2,1,5,2045,-4.5214
KENYA,BESS001,2,1,5,2046,-4.4304
KENYA,BESS001,2,1,5,2047,-6.829
KENYA,BESS001,2,1,5,2048,-7.8232
