r,s,ls,ld,lh,y,NetChargeWithinYear
KENYA,BESS001,2,2,2,2030,-0.0636
KENYA,BESS001,2,2,2,2031,-0.0636
KENYA,BESS001,2,2,2,2032,-0.0636
KENYA,BESS001,2,2,2,2033,-0.0636
KENYA,BESS001,2,2,2,2034,-0.0636
KENYA,BESS001,2,2,2,2035,-0.0598
KENYA,BESS001,2,2,2,2036,-0.05
KENYA,BESS001,2,2,2,2037,-0.0441
KENYA,BESS001,2,2,2,2038,-0.0274
KENYA,BESS001,2,2,2,2039,-0.0193
KENYA,BESS001,2,2,2,2040,-0.0063
KENYA,BESS001,2,2,2,2041,-0.0448
KENYA,BESS001,2,2,2,2042,-0.0448
KENYA,BESS001,2,2,2,2043,-0.0836
KENYA,BESS001,2,2,2,2044,-0.1052
KENYA,BESS001,2,2,2,2045,-0.1393
KENYA,BESS001,2,2,2,2046,-0.1576
KENYA,BESS001,2,2,2,2047,-0.1878
KENYA,BESS001,2,2,2,2048,-0.1871
KENYA,BESS001,2,2,2,2049,-0.1871
KENYA,BESS001,2,2,2,2050,-0.1816
KENYA,BESS001,2,2,3,2025,0.0074
KENYA,BESS001,2,2,3,2026,0.0065
KENYA,BESS001,2,2,3,2027,0.0204
KENYA,BESS001,2,2,3,2028,0.069
KENYA,BESS001,2,2,3,2029,0.0035
KENYA,BESS001,2,2,3,2030,0.0739
KENYA,BESS001,2,2,3,2032,0.0273
KENYA,BESS001,2,2,3,2033,0.0671
KENYA,BESS001,2,2,3,2034,0.0969
KENYA,BESS001,2,2,3,2035,0.1186
KENYA,BESS001,2,2,3,2036,0.0992
KENYA,BESS001,2,2,3,2037,0.0875
KENYA,BESS001,2,2,3,2038,0.0544
KENYA,BESS001,2,2,3,2039,0.0382
KENYA,BESS001,2,2,3,2040,0.0124
KENYA,BESS001,2,2,3,2041,0.0888
KENYA,BESS001,2,2,3,2042,0.0888
KENYA,BESS001,2,2,3,2043,0.1657
KENYA,BESS001,2,2,3,2044,0.2086
KENYA,BESS001,2,2,3,2045,0.2762
KENYA,BESS001,2,2,3,2046,0.3126
KENYA,BESS001,2,2,3,2047,0.3725
KENYA,BESS001,2,2,3,2048,0.3711
KENYA,BESS001,2,2,3,2049,0.3711
KENYA,BESS001,2,2,3,2050,0.3601
KENYA,BESS001,2,2,4,2025,-0.005
KENYA,BESS001,2,2,4,2026,-0.0037
KENYA,BESS001,2,2,4,2027,-0.0259
KENYA,BESS001,2,2,4,2028,-0.0192
KENYA,BESS001,2,2,4,2029,-0.0187
KENYA,BESS001,2,2,4,2030,0.0039
KENYA,BESS001,2,2,4,2031,-0.0013
KENYA,BESS001,2,2,4,2032,0.0098
KENYA,BESS001,2,2,4,2033,-0.0302
KENYA,BESS001,2,2,4,2034,-0.0847
KENYA,BESS001,2,2,4,2035,-0.0797
KENYA,BESS001,2,2,4,2036,-0.0667
KENYA,BESS001,2,2,4,2037,-0.0588
KENYA,BESS001,2,2,4,2038,-0.0366
KENYA,BESS001,2,2,4,2039,-0.0251
KENYA,BESS001,2,2,4,2040,-0.0082
KENYA,BESS001,2,2,4,2041,-0.0584
KENYA,BESS001,2,2,4,2042,-0.0597
KENYA,BESS001,2,2,4,2043,-0.109
KENYA,BESS001,2,2,4,2044,-0.1372
KENYA,BESS001,2,2,4,2045,-0.1817
KENYA,BESS001,2,2,4,2046,-0.2101
KENYA,BESS001,2,2,4,2047,-0.245
KENYA,BESS001,2,2,4,2048,-0.2441
KENYA,BESS001,2,2,4,2049,-0.2495
KENYA,BESS001,2,2,4,2050,-0.2368
KENYA,BESS001,2,2,5,2025,-0.0003
KENYA,BESS001,2,2,5,2026,0.009
KENYA,BESS001,2,2,5,2027,0.0057
KENYA,BESS001,2,2,5,2028,0.0126
KENYA,BESS001,2,2,5,2029,0.0152
KENYA,BESS001,2,2,5,2030,0.0284
KENYA,BESS001,2,2,5,2031,0.0285
KENYA,BESS001,2,2,5,2032,0.0363
KENYA,BESS001,2,2,5,2033,0.018
KENYA,BESS001,2,2,5,2034,-0.0116
KENYA,BESS001,2,2,5,2035,-0.0381
KENYA,BESS001,2,2,5,2036,-0.0305
KENYA,BESS001,2,2,5,2037,-0.0281
KENYA,BESS001,2,2,5,2038,-0.0175
KENYA,BESS001,2,2,5,2039,-0.0128
KENYA,BESS001,2,2,5,2040,-0.0042
KENYA,BESS001,2,2,5,2041,-0.0299
KENYA,BESS001,2,2,5,2042,-0.0286
KENYA,BESS001,2,2,5,2043,-0.0557
KENYA,BESS001,2,2,5,2044,-0.0701
KENYA,BESS001,2,2,5,2045,-0.0928
KENYA,BESS001,2,2,5,2046,-0.1005
KENYA,BESS001,2,2,5,2047,-0.1252
KENYA,BESS001,2,2,5,2048,-0.1248
KENYA,BESS001,2,2,5,2049,-0.1193
KENYA,BESS001,2,2,5,2050,-0.1211
KENYA,BESS001,2,2,6,2025,-0.0037
KENYA,BESS001,2,2,6,2026,-0.0135
KENYA,BESS001,2,2,6,2027,-0.0195
KENYA,BESS001,2,2,6,2028,-0.0368
KENYA,BESS001,2,2,6,2029,-0.045
KENYA,BESS001,2,2,6,2030,-0.0636
KENYA,BESS001,2,2,6,2031,-0.0636
KENYA,BESS001,2,2,6,2032,-0.0636
KENYA,BESS001,2,2,6,2033,-0.0636
KENYA,BESS001,2,2,6,2034,-0.0636
KENYA,BESS001,2,2,6,2035,-0.0598
KENYA,BESS001,2,2,6,2036,-0.05
KENYA,BESS001,2,2,6,2037,-0.0441
KENYA,BESS001,2,2,6,2038,-0.0274
KENYA,BESS001,2,2,6,2039,-0.0193
KENYA,BESS001,2,2,6,2040,-0.0063
KENYA,BESS001,2,2,6,2041,-0.0448
KENYA,BESS001,2,2,6,2042,-0.0448
KENYA,BESS001,2,2,6,2043,-0.0836
KENYA,BESS001,2,2,6,2044,-0.1052
KENYA,BESS001,2,2,6,2045,-0.1393
KENYA,BESS001,2,2,6,2046,-0.1576
KENYA,BESS001,2,2,6,2047,-0.1878
KENYA,BESS001,2,2,6,2048,-0.1871
KENYA,BESS001,2,2,6,2049,-0.1871
KENYA,BESS001,2,2,6,2050,-0.1816
KENYA,BESS001,3,1,1,2026,-0.0333
KENYA,BESS001,3,1,1,2027,-0.0568
KENYA,BESS001,3,1,1,2028,-0.0211
KENYA,BESS001,3,1,1,2029,-0.3189
KENYA,BESS001,3,1,1,2033,-0.3311
KENYA,BESS001,3,1,1,2034,-0.2509
KENYA,BESS001,3,1,1,2035,-0.1398
KENYA,BESS001,3,1,1,2036,-0.0645
KENYA,BESS001,3,1,1,2037,-0.4387
KENYA,BESS001,3,1,1,2038,-0.2728
KENYA,BESS001,3,1,1,2039,-0.0082
KENYA,BESS001,3,1,1,2040,-0.0622
KENYA,BESS001,3,1,1,2042,-0.2956
KENYA,BESS001,3,1,1,2043,-0.8314
KENYA,BESS001,3,1,1,2044,-1.0465
KENYA,BESS001,3,1,1,2045,-1.3857
KENYA,BESS001,3,1,1,2046,-1.5681
KENYA,BESS001,3,1,1,2047,-1.4047
KENYA,BESS001,3,1,1,2048,-1.8619
KENYA,BESS001,3,1,1,2049,-1.536
KENYA,BESS001,3,1,2,2025,0.0186
KENYA,BESS001,3,1,2,2026,0.0673
KENYA,BESS001,3,1,2,2027,0.0966
KENYA,BESS001,3,1,2,2028,0.0835
KENYA,BESS001,3,1,2,2029,0.1073
KENYA,BESS001,3,1,2,2030,0.0108
KENYA,BESS001,3,1,2,2031,0.0013
KENYA,BESS001,3,1,2,2032,0.3156
KENYA,BESS001,3,1,2,2033,0.3156
KENYA,BESS001,3,1,2,2034,0.2408
