r,t,m,y,TotalAnnualTechnologyActivityByMode
KENYA,PWRHFO005,1,2021,0.6065
KENYA,PWRHFO005,1,2022,0.1376
KENYA,PWRHFO005,1,2023,0.1686
KENYA,PWRHFO005,1,2024,0.3687
KENYA,PWRHFO005,1,2025,0.3874
KENYA,PWRHFO006,1,2019,2.5742
KENYA,PWRHFO006,1,2020,2.5742
KENYA,PWRHFO006,1,2021,2.5742
KENYA,PWRHFO006,1,2022,0.7975
KENYA,PWRHFO006,1,2023,0.7919
KENYA,PWRHFO006,1,2024,0.9079
KENYA,PWRHFO006,1,2025,0.7827
KENYA,PWRHFO006,1,2026,0.3899
KENYA,PWRHFO006,1,2027,0.7323
KENYA,PWRHFO006,1,2028,0.7323
KENYA,PWRHFO006,1,2029,0.7323
KENYA,PWRHFO007,1,2019,0.2117
KENYA,PWRHFO007,1,2020,0.4083
KENYA,PWRHFO007,1,2021,0.3949
KENYA,PWRHFO007,1,2022,0.0436
KENYA,PWRHFO007,1,2023,0.0287
KENYA,PWRHFO007,1,2024,0.1089
KENYA,PWRHFO007,1,2025,0.1538
KENYA,PWRHFO007,1,2026,0.0091
KENYA,PWRHFO007,1,2027,0.2058
KENYA,PWRHFO007,1,2028,0.467
KENYA,PWRHFO007,1,2029,0.4821
KENYA,PWRHFO007,1,2030,0.6865
KENYA,PWRHFO007,1,2031,0.7088
KENYA,PWRHFO007,1,2032,1.4046
KENYA,PWRHFO007,1,2033,2.5278
KENYA,PWRHFO008,1,2019,0.04
KENYA,PWRHFO008,1,2020,0.0724
KENYA,PWRHFO008,1,2021,0.0766
KENYA,PWRHFO008,1,2024,0.0179
KENYA,PWRHFO008,1,2025,0.0162
KENYA,PWRHFO008,1,2027,0.0195
KENYA,PWRHFO008,1,2028,0.0699
KENYA,PWRHFO008,1,2029,0.0699
KENYA,PWRHFO008,1,2030,0.6336
KENYA,PWRHFO008,1,2031,0.6336
KENYA,PWRHFO008,1,2032,0.6637
KENYA,PWRHFO008,1,2033,0.6637
KENYA,PWRHFO009,1,2019,0.3151
KENYA,PWRHFO009,1,2020,0.273
KENYA,PWRHFO009,1,2021,0.3511
KENYA,PWRHFO009,1,2022,0.0221
KENYA,PWRHFO009,1,2023,0.0558
KENYA,PWRHFO009,1,2024,0.1895
KENYA,PWRHFO009,1,2025,0.0965
KENYA,PWRHFO009,1,2027,0.2342
KENYA,PWRHFO009,1,2028,0.4225
KENYA,PWRHFO009,1,2029,0.4528
KENYA,PWRHFO009,1,2030,0.6549
KENYA,PWRHFO009,1,2031,0.6549
KENYA,PWRHFO009,1,2032,1.6423
KENYA,PWRHFO009,1,2033,2.4115
KENYA,PWRHFO009,1,2034,0.764
KENYA,PWRHFO009,1,2035,1.4552
KENYA,PWRHYD001,1,2019,0.3153
KENYA,PWRHYD001,1,2020,0.3153
KENYA,PWRHYD001,1,2021,0.3153
KENYA,PWRHYD001,1,2022,0.3153
KENYA,PWRHYD001,1,2023,0.3153
KENYA,PWRHYD001,1,2024,0.3153
KENYA,PWRHYD001,1,2025,0.3153
KENYA,PWRHYD001,1,2026,0.3153
KENYA,PWRHYD001,1,2027,0.3153
KENYA,PWRHYD001,1,2028,0.3153
KENYA,PWRHYD001,1,2029,0.3153
KENYA,PWRHYD001,1,2030,0.3153
KENYA,PWRHYD001,1,2031,0.3153
KENYA,PWRHYD001,1,2032,0.3153
KENYA,PWRHYD001,1,2033,0.3153
KENYA,PWRHYD001,1,2034,0.3153
KENYA,PWRHYD001,1,2035,0.3153
KENYA,PWRHYD001,1,2036,0.3153
KENYA,PWRHYD001,1,2037,0.3153
KENYA,PWRHYD001,1,2038,0.3153
KENYA,PWRHYD001,1,2039,0.3153
KENYA,PWRHYD001,1,2040,0.3153
KENYA,PWRHYD001,1,2041,0.3153
KENYA,PWRHYD001,1,2042,0.3153
KENYA,PWRHYD001,1,2043,0.3153
KENYA,PWRHYD001,1,2044,0.3153
KENYA,PWRHYD001,1,2045,0.3153
KENYA,PWRHYD001,1,2046,0.3153
KENYA,PWRHYD001,1,2047,0.3153
KENYA,PWRHYD001,1,2048,0.3153
KENYA,PWRHYD001,1,2049,0.3153
KENYA,PWRHYD001,1,2050,0.3153
KENYA,PWRHYD002,1,2019,0.4724
KENYA,PWRHYD002,1,2020,0.4724
KENYA,PWRHYD002,1,2021,0.4724
KENYA,PWRHYD002,1,2022,0.4724
KENYA,PWRHYD002,1,2023,0.4724
KENYA,PWRHYD002,1,2024,0.4724
KENYA,PWRHYD002,1,2025,0.4724
KENYA,PWRHYD002,1,2026,0.4724
KENYA,PWRHYD002,1,2027,0.4724
KENYA,PWRHYD002,1,2028,0.4724
KENYA,PWRHYD002,1,2029,0.4724
KENYA,PWRHYD002,1,2030,0.4724
KENYA,PWRHYD002,1,2031,0.4724
KENYA,PWRHYD002,1,2032,0.4724
KENYA,PWRHYD002,1,2033,0.4724
KENYA,PWRHYD002,1,2034,0.4724
KENYA,PWRHYD002,1,2035,0.4724
KENYA,PWRHYD002,1,2036,0.4724
KENYA,PWRHYD002,1,2037,0.4724
KENYA,PWRHYD002,1,2038,0.4724
KENYA,PWRHYD002,1,2039,0.4724
KENYA,PWRHYD002,1,2040,0.4724
KENYA,PWRHYD002,1,2041,0.4724
KENYA,PWRHYD002,1,2042,0.4724
KENYA,PWRHYD002,1,2043,0.4724
KENYA,PWRHYD002,1,2044,0.4724
KENYA,PWRHYD002,1,2045,0.4724
KENYA,PWRHYD002,1,2046,0.4724
KENYA,PWRHYD002,1,2047,0.4724
KENYA,PWRHYD002,1,2048,0.4724
KENYA,PWRHYD002,1,2049,0.4724
KENYA,PWRHYD002,1,2050,0.4724
KENYA,PWRHYD003,1,2019,1.3129
KENYA,PWRHYD003,1,2020,1.3129
KENYA,PWRHYD003,1,2021,1.3129
KENYA,PWRHYD003,1,2022,1.3129
KENYA,PWRHYD003,1,2023,1.3129
KENYA,PWRHYD003,1,2024,1.3129
KENYA,PWRHYD003,1,2025,1.3129
KENYA,PWRHYD003,1,2026,1.3129
KENYA,PWRHYD003,1,2027,1.3129
KENYA,PWRHYD003,1,2028,1.3129
KENYA,PWRHYD003,1,2029,1.3129
KENYA,PWRHYD003,1,2030,1.3129
KENYA,PWRHYD003,1,2031,1.3129
KENYA,PWRHYD003,1,2032,1.3129
KENYA,PWRHYD003,1,2033,1.3129
KENYA,PWRHYD003,1,2034,1.3129
KENYA,PWRHYD003,1,2035,1.3129
KENYA,PWRHYD003,1,2036,1.3129
KENYA,PWRHYD003,1,2037,1.3129
KENYA,PWRHYD003,1,2038,1.3129
KENYA,PWRHYD003,1,2039,1.3129
KENYA,PWRHYD003,1,2040,1.3129
KENYA,PWRHYD003,1,2041,1.3129
KENYA,PWRHYD003,1,2042,1.3129
KENYA,PWRHYD003,1,2043,1.3129
KENYA,PWRHYD003,1,2044,1.3129
KENYA,PWRHYD003,1,2045,1.3129
KENYA,PWRHYD003,1,2046,1.3129
KENYA,PWRHYD003,1,2047,1.3129
KENYA,PWRHYD003,1,2048,1.3129
KENYA,PWRHYD003,1,2049,1.3129
KENYA,PWRHYD003,1,2050,1.3129
KENYA,PWRHYD004,1,2019,2.6351
KENYA,PWRHYD004,1,2020,2.6351
KENYA,PWRHYD004,1,2021,2.6351
KENYA,PWRHYD004,1,2022,2.6351
KENYA,PWRHYD004,1,2023,2.6351
KENYA,PWRHYD004,1,2024,2.6351
KENYA,PWRHYD004,1,2025,2.6351
KENYA,PWRHYD004,1,2026,2.6351
KENYA,PWRHYD004,1,2027,2.6351
KENYA,PWRHYD004,1,2028,2.6351
KENYA,PWRHYD004,1,2029,2.6351
KENYA,PWRHYD004,1,2030,2.6351
KENYA,PWRHYD004,1,2031,2.6351
KENYA,PWRHYD004,1,2032,2.6351
KENYA,PWRHYD004,1,2033,2.6351
KENYA,PWRHYD004,1,2034,2.6351
KENYA,PWRHYD004,1,2035,2.6351
KENYA,PWRHYD004,1,2036,2.6351
KENYA,PWRHYD004,1,2037,2.6351
KENYA,PWRHYD004,1,2038,2.6351
KENYA,PWRHYD004,1,2039,2.6351
KENYA,PWRHYD004,1,2040,2.6351
KENYA,PWRHYD004,1,2041,2.6351
KENYA,PWRHYD004,1,2042,2.6351
KENYA,PWRHYD004,1,2043,2.6351
KENYA,PWRHYD004,1,2044,2.6351
KENYA,PWRHYD004,1,2045,2.6351
KENYA,PWRHYD004,1,2046,2.6351
KENYA,PWRHYD004,1,2047,2.6351
KENYA,PWRHYD004,1,2048,2.6351
KENYA,PWRHYD004,1,2049,2.6351
KENYA,PWRHYD004,1,2050,2.6351
KENYA,PWRHYD005,1,2019,0.5888
KENYA,PWRHYD005,1,2020,0.5888
KENYA,PWRHYD005,1,2021,0.5888
KENYA,PWRHYD005,1,2022,0.5888
KENYA,PWRHYD005,1,2023,0.5888
KENYA,PWRHYD005,1,2024,0.5888
KENYA,PWRHYD005,1,2025,0.5888
KENYA,PWRHYD005,1,2026,0.5888
KENYA,PWRHYD005,1,2027,0.5888
KENYA,PWRHYD005,1,2028,0.5888
KENYA,PWRHYD005,1,2029,0.5888
KENYA,PWRHYD005,1,2030,0.5888
KENYA,PWRHYD005,1,2031,0.5888
KENYA,PWRHYD005,1,2032,0.5888
KENYA,PWRHYD005,1,2033,0.5888
KENYA,PWRHYD005,1,2034,0.5888
KENYA,PWRHYD005,1,2035,0.5888
KENYA,PWRHYD005,1,2036,0.5888
KENYA,PWRHYD005,1,2037,0.5888
KENYA,PWRHYD005,1,2038,0.5888
KENYA,PWRHYD005,1,2039,0.5888
KENYA,PWRHYD005,1,2040,0.5888
KENYA,PWRHYD005,1,2041,0.5888
KENYA,PWRHYD005,1,2042,0.5888
KENYA,PWRHYD005,1,2043,0.5888
KENYA,PWRHYD005,1,2044,0.5888
KENYA,PWRHYD005,1,2045,0.5888
KENYA,PWRHYD005,1,2046,0.5888
KENYA,PWRHYD005,1,2047,0.5888
KENYA,PWRHYD005,1,2048,0.5888
KENYA,PWRHYD005,1,2049,0.5888
KENYA,PWRHYD005,1,2050,0.5888
KENYA,PWRHYD006,1,2019,3.0107
KENYA,PWRHYD006,1,2020,3.0107
KENYA,PWRHYD006,1,2021,3.0107
KENYA,PWRHYD006,1,2022,3.0107
KENYA,PWRHYD006,1,2023,3.0107
KENYA,PWRHYD006,1,2024,3.0107
KENYA,PWRHYD006,1,2025,3.0107
KENYA,PWRHYD006,1,2026,3.0107
KENYA,PWRHYD006,1,2027,3.0107
KENYA,PWRHYD006,1,2028,3.0107
KENYA,PWRHYD006,1,2029,3.0107
KENYA,PWRHYD006,1,2030,3.0107
KENYA,PWRHYD006,1,2031,3.0107
KENYA,PWRHYD006,1,2032,3.0107
KENYA,PWRHYD006,1,2033,3.0107
KENYA,PWRHYD006,1,2034,3.0107
KENYA,PWRHYD006,1,2035,3.0107
KENYA,PWRHYD006,1,2036,3.0107
KENYA,PWRHYD006,1,2037,3.0107
KENYA,PWRHYD006,1,2038,3.0107
KENYA,PWRHYD006,1,2039,3.0107
KENYA,PWRHYD006,1,2040,3.0107
KENYA,PWRHYD006,1,2041,3.0107
KENYA,PWRHYD006,1,2042,3.0107
KENYA,PWRHYD006,1,2043,3.0107
KENYA,PWRHYD006,1,2044,3.0107
KENYA,PWRHYD006,1,2045,3.0107
KENYA,PWRHYD006,1,2046,3.0107
KENYA,PWRHYD006,1,2047,3.0107
KENYA,PWRHYD006,1,2048,3.0107
KENYA,PWRHYD006,1,2049,3.0107
KENYA,PWRHYD006,1,2050,3.0107
KENYA,PWRHYD007,1,2019,1.7487
KENYA,PWRHYD007,1,2020,1.7487
KENYA,PWRHYD007,1,2021,1.7487
KENYA,PWRHYD007,1,2022,1.7487
KENYA,PWRHYD007,1,2023,1.7487
KENYA,PWRHYD007,1,2024,1.7487
KENYA,PWRHYD007,1,2025,1.7487
KENYA,PWRHYD007,1,2026,1.7487
KENYA,PWRHYD007,1,2027,1.7487
KENYA,PWRHYD007,1,2028,1.7487
KENYA,PWRHYD007,1,2029,1.7487
KENYA,PWRHYD007,1,2030,1.7487
KENYA,PWRHYD007,1,2031,1.7487
KENYA,PWRHYD007,1,2032,1.7487
KENYA,PWRHYD007,1,2033,1.7487
KENYA,PWRHYD007,1,2034,1.7487
KENYA,PWRHYD007,1,2035,1.7487
KENYA,PWRHYD007,1,2036,1.7487
KENYA,PWRHYD007,1,2037,1.7487
KENYA,PWRHYD007,1,2038,1.7487
KENYA,PWRHYD007,1,2039,1.7487
KENYA,PWRHYD007,1,2040,1.7487
KENYA,PWRHYD007,1,2041,1.7487
KENYA,PWRHYD007,1,2042,1.7487
KENYA,PWRHYD007,1,2043,1.7487
KENYA,PWRHYD007,1,2044,1.7487
KENYA,PWRHYD007,1,2045,1.7487
KENYA,PWRHYD007,1,2046,1.7487
KENYA,PWRHYD007,1,2047,1.7487
KENYA,PWRHYD007,1,2048,1.7487
KENYA,PWRHYD007,1,2049,1.7487
KENYA,PWRHYD007,1,2050,1.7487
KENYA,PWRHYD008,1,2019,1.2819
KENYA,PWRHYD008,1,2020,1.2819
KENYA,PWRHYD008,1,2021,1.2819
KENYA,PWRHYD008,1,2022,1.2819
KENYA,PWRHYD008,1,2023,1.2819
KENYA,PWRHYD008,1,2024,1.2819
KENYA,PWRHYD008,1,2025,1.2819
KENYA,PWRHYD008,1,2026,1.2819
KENYA,PWRHYD008,1,2027,1.2819
KENYA,PWRHYD008,1,2028,1.2819
KENYA,PWRHYD008,1,2029,1.2819
KENYA,PWRHYD008,1,2030,1.2819
KENYA,PWRHYD008,1,2031,1.2819
KENYA,PWRHYD008,1,2032,1.2819
KENYA,PWRHYD008,1,2033,1.2819
KENYA,PWRHYD008,1,2034,1.2819
KENYA,PWRHYD008,1,2035,1.2819
KENYA,PWRHYD008,1,2036,1.2819
KENYA,PWRHYD008,1,2037,1.2819
KENYA,PWRHYD008,1,2038,1.2819
KENYA,PWRHYD008,1,2039,1.2819
KENYA,PWRHYD008,1,2040,1.2819
KENYA,PWRHYD008,1,2041,1.2819
KENYA,PWRHYD009,1,2019,0.4125
KENYA,PWRHYD009,1,2020,0.4125
KENYA,PWRHYD009,1,2021,0.4125
KENYA,PWRHYD009,1,2022,0.4125
KENYA,PWRHYD009,1,2023,0.4125
KENYA,PWRHYD009,1,2024,0.4125
KENYA,PWRHYD009,1,2025,0.4125
KENYA,PWRHYD009,1,2026,0.4125
KENYA,PWRHYD009,1,2027,0.4125
KENYA,PWRHYD009,1,2028,0.4125
KENYA,PWRHYD009,1,2029,0.4125
KENYA,PWRHYD009,1,2030,0.4125
KENYA,PWRHYD009,1,2031,0.4125
KENYA,PWRHYD009,1,2032,0.4125
KENYA,PWRHYD009,1,2033,0.4125
KENYA,PWRHYD009,1,2034,0.4125
KENYA,PWRHYD009,1,2035,0.4125
KENYA,PWRHYD009,1,2036,0.4125
KENYA,PWRHYD009,1,2037,0.4125
KENYA,PWRHYD009,1,2038,0.4125
KENYA,PWRHYD009,1,2039,0.4125
KENYA,PWRHYD009,1,2040,0.4125
KENYA,PWRHYD009,1,2041,0.4125
KENYA,PWRHYD015,1,2033,1.2064
KENYA,PWRHYD015,1,2034,1.2064
KENYA,PWRHYD015,1,2035,1.2064
KENYA,PWRHYD015,1,2036,1.2064
KENYA,PWRHYD015,1,2037,1.2064
KENYA,PWRHYD015,1,2038,1.2064
KENYA,PWRHYD015,1,2039,1.2064
KENYA,PWRHYD015,1,2040,1.2064
KENYA,PWRHYD015,1,2041,1.2064
KENYA,PWRHYD015,1,2042,1.2064
KENYA,PWRHYD015,1,2043,1.2064
KENYA,PWRHYD015,1,2044,1.2064
KENYA,PWRHYD015,1,2045,1.2064
KENYA,PWRHYD015,1,2046,1.2064
KENYA,PWRHYD015,1,2047,1.2064
KENYA,PWRHYD015,1,2048,1.2064
KENYA,PWRHYD015,1,2049,1.2064
KENYA,PWRHYD015,1,2050,1.2064
KENYA,PWRHYD016,1,2019,0.2592
KENYA,PWRHYD016,1,2020,0.2592
KENYA,PWRHYD016,1,2021,0.2592
KENYA,PWRHYD016,1,2022,0.2592
KENYA,PWRHYD016,1,2023,0.3563
KENYA,PWRHYD016,1,2024,0.3895
KENYA,PWRHYD016,1,2025,0.3935
KENYA,PWRHYD016,1,2026,0.7232
KENYA,PWRHYD016,1,2027,0.8694
KENYA,PWRHYD016,1,2028,0.9106
KENYA,PWRHYD016,1,2029,1.009
KENYA,PWRHYD016,1,2030,1.4955
KENYA,PWRHYD016,1,2031,1.8691
KENYA,PWRHYD016,1,2032,2.111
KENYA,PWRHYD016,1,2033,2.5391
KENYA,PWRHYD016,1,2034,2.8728
KENYA,PWRHYD016,1,2035,3.2942
KENYA,PWRHYD016,1,2036,3.6651
KENYA,PWRHYD016,1,2037,3.7129
KENYA,PWRHYD016,1,2038,3.7648
KENYA,PWRHYD016,1,2039,3.8206
KENYA,PWRHYD016,1,2040,3.8831
KENYA,PWRHYD016,1,2041,3.9509
KENYA,PWRHYD016,1,2042,4.0253
KENYA,PWRHYD016,1,2043,4.1064
KENYA,PWRHYD016,1,2044,4.1942
KENYA,PWRHYD016,1,2045,4.2912
KENYA,PWRHYD016,1,2046,4.3976
KENYA,PWRHYD016,1,2047,4.5132
KENYA,PWRHYD016,1,2048,4.6395
KENYA,PWRHYD016,1,2049,4.7778
KENYA,PWRHYD016,1,2050,4.9293
KENYA,PWRHYD101,1,2021,0.1329
KENYA,PWRHYD101,1,2022,0.285
KENYA,PWRHYD101,1,2023,0.4588
KENYA,PWRHYD101,1,2024,0.6575
KENYA,PWRHYD101,1,2025,0.8848
KENYA,PWRHYD101,1,2026,1.1448
KENYA,PWRHYD101,1,2027,1.442
KENYA,PWRHYD101,1,2028,1.7818
KENYA,PWRHYD101,1,2029,2.1705
KENYA,PWRHYD101,1,2030,2.6148
KENYA,PWRHYD101,1,2031,3.123
KENYA,PWRHYD101,1,2032,3.7041
KENYA,PWRHYD101,1,2033,4.3686
KENYA,PWRHYD101,1,2034,5.1284
KENYA,PWRHYD101,1,2035,5.9973
KENYA,PWRHYD101,1,2036,6.9908
KENYA,PWRHYD101,1,2037,8.1269
KENYA,PWRHYD101,1,2038,9.4261
KENYA,PWRHYD101,1,2039,9.4261
KENYA,PWRHYD101,1,2040,9.4261
KENYA,PWRHYD101,1,2041,9.4261
KENYA,PWRHYD101,1,2042,9.4261
KENYA,PWRHYD101,1,2043,9.4261
KENYA,PWRHYD101,1,2044,9.4261
KENYA,PWRHYD101,1,2045,9.4261
KENYA,PWRHYD101,1,2046,9.4261
KENYA,PWRHYD101,1,2047,9.4261
KENYA,PWRHYD101,1,2048,9.4261
KENYA,PWRHYD101,1,2049,9.4261
KENYA,PWRHYD101,1,2050,9.4261
KENYA,PWRNGS002,1,2031,1.4875
KENYA,PWRNGS002,1,2032,3.3376
KENYA,PWRNGS002,1,2033,3.8306
KENYA,PWRNGS002,1,2034,8.0848
KENYA,PWRNGS002,1,2035,11.0137
KENYA,PWRNGS002,1,2036,5.5217
KENYA,PWRNGS002,1,2037,6.4552
KENYA,PWRNGS002,1,2038,11.0137
KENYA,PWRNGS002,1,2039,4.4347
KENYA,PWRNGS002,1,2040,3.0007
KENYA,PWRNGS002,1,2041,3.2998
KENYA,PWRNGS002,1,2042,2.9794
KENYA,PWRNGS002,1,2043,3.0917
KENYA,PWRNGS002,1,2044,3.4482
KENYA,PWRNGS002,1,2045,3.2954
KENYA,PWRNGS002,1,2046,3.4707
KENYA,PWRNGS002,1,2047,3.5433
KENYA,PWRNGS002,1,2048,3.3494
KENYA,PWRNGS002,1,2049,3.4955
KENYA,PWRNGS002,1,2050,3.3131
KENYA,PWRNGS003,1,2041,3.2271
KENYA,PWRNGS003,1,2042,3.1675
KENYA,PWRNGS003,1,2043,3.2371
KENYA,PWRNGS003,1,2044,3.097
KENYA,PWRNGS003,1,2045,3.877
KENYA,PWRNGS003,1,2046,3.672
KENYA,PWRNGS003,1,2047,3.6255
KENYA,PWRNGS003,1,2048,3.647
KENYA,PWRNGS003,1,2049,3.1717
KENYA,PWRNGS003,1,2050,3.5432
KENYA,PWRNGS004,1,2030,0.4827
KENYA,PWRNGS004,1,2031,0.3481
KENYA,PWRNGS004,1,2032,0.4122
KENYA,PWRNGS004,1,2033,1.4021
KENYA,PWRNGS004,1,2034,1.4499
KENYA,PWRNGS004,1,2035,1.5606
KENYA,PWRNGS004,1,2036,1.5528
KENYA,PWRNGS004,1,2037,1.5734
KENYA,PWRNGS004,1,2038,1.6531
KENYA,PWRNGS004,1,2039,1.5781
KENYA,PWRNGS004,1,2040,1.5781
KENYA,PWRNGS004,1,2041,1.5781
KENYA,PWRNGS004,1,2042,1.5781
KENYA,PWRNGS004,1,2043,1.5781
KENYA,PWRNGS004,1,2044,1.5781
KENYA,PWRNGS004,1,2045,1.5781
KENYA,PWRNGS004,1,2046,1.5781
KENYA,PWRNGS004,1,2047,1.5781
KENYA,PWRNGS004,1,2048,1.5781
KENYA,PWRNGS004,1,2049,1.5781
KENYA,PWRNGS004,1,2050,1.5781
KENYA,PWRNGS005,1,2033,0.0766
KENYA,PWRNGS005,1,2034,0.3879
KENYA,PWRNGS005,1,2035,0.4163
KENYA,PWRNGS005,1,2036,0.4283
KENYA,PWRNGS005,1,2037,0.4556
KENYA,PWRNGS005,1,2038,0.4488
KENYA,PWRNGS005,1,2039,0.1907
KENYA,PWRNGS005,1,2040,0.2293
KENYA,PWRNGS005,1,2041,0.4395
KENYA,PWRNGS005,1,2042,0.2334
KENYA,PWRNGS005,1,2043,0.5804
KENYA,PWRNGS005,1,2044,0.4516
KENYA,PWRNGS005,1,2045,0.6062
KENYA,PWRNGS005,1,2046,0.3756
KENYA,PWRNGS005,1,2047,0.4647
KENYA,PWRNGS005,1,2048,0.4549
KENYA,PWRNGS005,1,2049,0.3893
KENYA,PWRNGS005,1,2050,0.3478
KENYA,PWRNGS006,1,2034,0.1877
KENYA,PWRNGS006,1,2035,0.3387
KENYA,PWRNGS006,1,2036,0.2719
KENYA,PWRNGS006,1,2037,0.4541
KENYA,PWRNGS006,1,2038,0.5001
KENYA,PWRNGS006,1,2039,0.4243
KENYA,PWRNGS006,1,2040,0.1645
KENYA,PWRNGS006,1,2041,0.4115
KENYA,PWRNGS006,1,2042,0.4131
KENYA,PWRNGS006,1,2043,0.4959
KENYA,PWRNGS006,1,2044,0.5018
KENYA,PWRNGS006,1,2045,0.3994
KENYA,PWRNGS006,1,2046,0.5207
KENYA,PWRNGS006,1,2047,0.4145
KENYA,PWRNGS006,1,2048,0.4347
KENYA,PWRNGS006,1,2049,0.4748
KENYA,PWRNGS006,1,2050,0.3096
KENYA,PWRNGS009,1,2033,0.1748
KENYA,PWRNGS009,1,2034,0.54
KENYA,PWRNGS009,1,2035,0.4023
KENYA,PWRNGS009,1,2036,0.5584
KENYA,PWRNGS009,1,2037,0.6353
KENYA,PWRNGS009,1,2038,1.066
KENYA,PWRNGS009,1,2039,0.5445
KENYA,PWRNGS009,1,2040,0.4353
KENYA,PWRNGS009,1,2041,0.7492
KENYA,PWRNGS009,1,2042,0.5412
KENYA,PWRNGS009,1,2043,0.7903
KENYA,PWRNGS009,1,2044,0.643
KENYA,PWRNGS009,1,2045,0.7179
KENYA,PWRNGS009,1,2046,0.7179
KENYA,PWRNGS009,1,2047,0.7514
KENYA,PWRNGS009,1,2048,0.7607
KENYA,PWRNGS009,1,2049,0.7249
KENYA,PWRNGS010,1,2035,0.8136
KENYA,PWRNGS010,1,2036,0.4917
KENYA,PWRNGS010,1,2037,0.7869
KENYA,PWRNGS010,1,2038,0.8044
KENYA,PWRNGS010,1,2039,0.5735
KENYA,PWRNGS010,1,2040,0.412
KENYA,PWRNGS010,1,2041,0.8693
KENYA,PWRNGS010,1,2042,0.6314
KENYA,PWRNGS010,1,2043,0.894
KENYA,PWRNGS010,1,2044,0.9991
KENYA,PWRNGS010,1,2045,0.8256
KENYA,PWRNGS010,1,2046,0.6496
KENYA,PWRNGS010,1,2047,0.8044
KENYA,PWRNGS010,1,2048,0.7378
KENYA,PWRNGS010,1,2049,0.8044
KENYA,PWRNGS010,1,2050,0.5801
KENYA,PWRNGS011,1,2034,0.5757
KENYA,PWRNGS011,1,2035,0.6725
KENYA,PWRNGS011,1,2036,0.6043
KENYA,PWRNGS011,1,2037,0.7331
KENYA,PWRNGS011,1,2038,0.9764
KENYA,PWRNGS011,1,2039,0.4769
KENYA,PWRNGS011,1,2040,0.6056
KENYA,PWRNGS011,1,2041,0.7105
KENYA,PWRNGS011,1,2042,0.615
KENYA,PWRNGS011,1,2043,0.8843
KENYA,PWRNGS011,1,2044,0.7378
KENYA,PWRNGS011,1,2045,0.6826
KENYA,PWRNGS011,1,2046,0.9113
KENYA,PWRNGS011,1,2047,0.8486
KENYA,PWRNGS011,1,2048,0.7691
KENYA,PWRNGS011,1,2049,0.6464
KENYA,PWRNGS011,1,2050,0.7232
KENYA,PWRNGS018,1,2033,0.0443
KENYA,PWRNGS018,1,2034,0.5426
KENYA,PWRNGS018,1,2035,1.9461
KENYA,PWRNGS018,1,2036,1.5832
KENYA,PWRNGS018,1,2037,2.2723
KENYA,PWRNGS018,1,2038,4.1881
KENYA,PWRNGS018,1,2039,5.0188
KENYA,PWRNGS018,1,2040,4.7991
KENYA,PWRNGS018,1,2041,4.8003
KENYA,PWRNGS018,1,2042,5.8836
KENYA,PWRNGS018,1,2043,6.8053
KENYA,PWRNGS018,1,2044,8.565
KENYA,PWRNGS018,1,2045,10.9167
KENYA,PWRNGS018,1,2046,11.5964
KENYA,PWRNGS018,1,2047,11.5287
KENYA,PWRNGS018,1,2048,10.5556
KENYA,PWRNGS018,1,2049,9.4718
KENYA,PWRNGS018,1,2050,8.5943
KENYA,PWRPHS001,1,2037,0.0392
KENYA,PWRPHS001,1,2038,0.1407
KENYA,PWRPHS001,1,2039,0.1407
KENYA,PWRPHS001,1,2040,0.2453
KENYA,PWRPHS001,1,2041,0.2453
KENYA,PWRPHS001,1,2042,0.2453
KENYA,PWRPHS001,1,2043,0.2453
KENYA,PWRPHS001,1,2044,0.2453
KENYA,PWRPHS001,1,2045,0.2453
KENYA,PWRPHS001,1,2046,0.2453
KENYA,PWRPHS001,1,2047,0.2453
KENYA,PWRPHS001,1,2048,0.2453
KENYA,PWRPHS001,1,2049,0.2453
KENYA,PWRPHS001,1,2050,0.2453
KENYA,PWRPHS001,2,2037,0.0392
KENYA,PWRPHS001,2,2038,0.1407
KENYA,PWRPHS001,2,2039,0.1407
KENYA,PWRPHS001,2,2040,0.2453
KENYA,PWRPHS001,2,2041,0.2453
KENYA,PWRPHS001,2,2042,0.2453
KENYA,PWRPHS001,2,2043,0.2453
KENYA,PWRPHS001,2,2044,0.2453
KENYA,PWRPHS001,2,2045,0.2453
KENYA,PWRPHS001,2,2046,0.2453
KENYA,PWRPHS001,2,2047,0.2453
KENYA,PWRPHS001,2,2048,0.2453
KENYA,PWRPHS001,2,2049,0.2453
KENYA,PWRPHS001,2,2050,0.2453
KENYA,PWRPHS002,2,2038,0.1504
KENYA,PWRPHS002,2,2039,0.1504
KENYA,PWRPHS002,2,2040,0.3619
KENYA,PWRPHS002,2,2041,0.3619
KENYA,PWRPHS002,2,2042,0.3619
KENYA,PWRPHS002,2,2043,0.3619
KENYA,PWRPHS002,2,2044,0.3619
KENYA,PWRPHS002,2,2045,0.3619
KENYA,PWRPHS002,2,2046,0.3619
KENYA,PWRPHS002,2,2047,0.3619
KENYA,PWRPHS002,2,2048,0.3619
KENYA,PWRPHS002,2,2049,0.3619
KENYA,PWRPHS002,2,2050,0.3619
KENYA,PWRPHS002,1,2038,0.1504
KENYA,PWRPHS002,1,2039,0.1504
KENYA,PWRPHS002,1,2040,0.3619
KENYA,PWRPHS002,1,2041,0.3619
