r,l,f,y,Demand
KENYA,TS34,COMELC,2038,0.3203
KENYA,TS34,COMELC,2039,0.3386
KENYA,TS34,COMELC,2040,0.3581
KENYA,TS34,COMELC,2041,0.3786
KENYA,TS34,COMELC,2042,0.4
KENYA,TS34,COMELC,2043,0.4227
KENYA,TS34,COMELC,2044,0.4467
KENYA,TS34,COMELC,2045,0.4721
KENYA,TS34,COMELC,2046,0.499
KENYA,TS34,COMELC,2047,0.5274
KENYA,TS34,COMELC,2048,0.5573
KENYA,TS34,COMELC,2049,0.589
KENYA,TS34,COMELC,2050,0.6225
KENYA,TS34,INDELC,2019,0.4464
KENYA,TS34,INDELC,2020,0.4542
KENYA,TS34,INDELC,2021,0.4748
KENYA,TS34,INDELC,2022,0.4906
KENYA,TS34,INDELC,2023,0.5056
KENYA,TS34,INDELC,2024,0.523
KENYA,TS34,INDELC,2025,0.5418
KENYA,TS34,INDELC,2026,0.5617
KENYA,TS34,INDELC,2027,0.5941
KENYA,TS34,INDELC,2028,0.6285
KENYA,TS34,INDELC,2029,0.6678
KENYA,TS34,INDELC,2030,0.71
KENYA,TS34,INDELC,2031,0.7496
KENYA,TS34,INDELC,2032,0.7934
KENYA,TS34,INDELC,2033,0.838
KENYA,TS34,INDELC,2034,0.8856
KENYA,TS34,INDELC,2035,0.9356
KENYA,TS34,INDELC,2036,0.9865
KENYA,TS34,INDELC,2037,1.0437
KENYA,TS34,INDELC,2038,1.1033
KENYA,TS34,INDELC,2039,1.1666
KENYA,TS34,INDELC,2040,1.2336
KENYA,TS34,INDELC,2041,1.3044
KENYA,TS34,INDELC,2042,1.3779
KENYA,TS34,INDELC,2043,1.4563
KENYA,TS34,INDELC,2044,1.5391
KENYA,TS34,INDELC,2045,1.6266
KENYA,TS34,INDELC,2046,1.7191
KENYA,TS34,INDELC,2047,1.8168
KENYA,TS34,INDELC,2048,1.9201
KENYA,TS34,INDELC,2049,2.0293
KENYA,TS34,INDELC,2050,2.1447
KENYA,TS34,RESELC,2019,0.2855
KENYA,TS34,RESELC,2020,0.2905
KENYA,TS34,RESELC,2021,0.3036
KENYA,TS34,RESELC,2022,0.3138
KENYA,TS34,RESELC,2023,0.3234
KENYA,TS34,RESELC,2024,0.3345
KENYA,TS34,RESELC,2025,0.3465
KENYA,TS34,RESELC,2026,0.3592
KENYA,TS34,RESELC,2027,0.38
KENYA,TS34,RESELC,2028,0.402
KENYA,TS34,RESELC,2029,0.4271
KENYA,TS34,RESELC,2030,0.4541
KENYA,TS34,RESELC,2031,0.4794
KENYA,TS34,RESELC,2032,0.5074
KENYA,TS34,RESELC,2033,0.5359
KENYA,TS34,RESELC,2034,0.5664
KENYA,TS34,RESELC,2035,0.5983
KENYA,TS34,RESELC,2036,0.6309
KENYA,TS34,RESELC,2037,0.6675
KENYA,TS34,RESELC,2038,0.7056
KENYA,TS34,RESELC,2039,0.7461
KENYA,TS34,RESELC,2040,0.789
KENYA,TS34,RESELC,2041,0.8342
KENYA,TS34,RESELC,2042,0.8813
KENYA,TS34,RESELC,2043,0.9314
KENYA,TS34,RESELC,2044,0.9843
KENYA,TS34,RESELC,2045,1.0403
KENYA,TS34,RESELC,2046,1.0994
KENYA,TS34,RESELC,2047,1.1619
KENYA,TS34,RESELC,2048,1.228
KENYA,TS34,RESELC,2049,1.2978
KENYA,TS34,RESELC,2050,1.3716
KENYA,TS35,COMELC,2019,0.0582
KENYA,TS35,COMELC,2020,0.0592
KENYA,TS35,COMELC,2021,0.0619
KENYA,TS35,COMELC,2022,0.064
KENYA,TS35,COMELC,2023,0.0659
KENYA,TS35,COMELC,2024,0.0682
KENYA,TS35,COMELC,2025,0.0707
KENYA,TS35,COMELC,2026,0.0733
KENYA,TS35,COMELC,2027,0.0775
KENYA,TS35,COMELC,2028,0.082
KENYA,TS35,COMELC,2029,0.0871
KENYA,TS35,COMELC,2030,0.0926
KENYA,TS35,COMELC,2031,0.0978
KENYA,TS35,COMELC,2032,0.1035
KENYA,TS35,COMELC,2033,0.1093
KENYA,TS35,COMELC,2034,0.1155
KENYA,TS35,COMELC,2035,0.122
KENYA,TS35,COMELC,2036,0.1286
KENYA,TS35,COMELC,2037,0.1361
KENYA,TS35,COMELC,2038,0.1439
KENYA,TS35,COMELC,2039,0.1521
KENYA,TS35,COMELC,2040,0.1609
KENYA,TS35,COMELC,2041,0.1701
KENYA,TS35,COMELC,2042,0.1797
KENYA,TS35,COMELC,2043,0.1899
KENYA,TS35,COMELC,2044,0.2007
KENYA,TS35,COMELC,2045,0.2121
KENYA,TS35,COMELC,2046,0.2242
KENYA,TS35,COMELC,2047,0.2369
KENYA,TS35,COMELC,2048,0.2504
KENYA,TS35,COMELC,2049,0.2646
KENYA,TS35,COMELC,2050,0.2797
KENYA,TS35,INDELC,2019,0.2005
KENYA,TS35,INDELC,2020,0.204
KENYA,TS35,INDELC,2021,0.2133
KENYA,TS35,INDELC,2022,0.2204
KENYA,TS35,INDELC,2023,0.2272
KENYA,TS35,INDELC,2024,0.235
KENYA,TS35,INDELC,2025,0.2434
KENYA,TS35,INDELC,2026,0.2524
KENYA,TS35,INDELC,2027,0.2669
KENYA,TS35,INDELC,2028,0.2824
KENYA,TS35,INDELC,2029,0.3
KENYA,TS35,INDELC,2030,0.319
KENYA,TS35,INDELC,2031,0.3368
KENYA,TS35,INDELC,2032,0.3565
KENYA,TS35,INDELC,2033,0.3765
KENYA,TS35,INDELC,2034,0.3979
KENYA,TS35,INDELC,2035,0.4203
KENYA,TS35,INDELC,2036,0.4432
KENYA,TS35,INDELC,2037,0.4689
KENYA,TS35,INDELC,2038,0.4957
KENYA,TS35,INDELC,2039,0.5241
KENYA,TS35,INDELC,2040,0.5542
KENYA,TS35,INDELC,2041,0.586
KENYA,TS35,INDELC,2042,0.6191
KENYA,TS35,INDELC,2043,0.6543
KENYA,TS35,INDELC,2044,0.6915
KENYA,TS35,INDELC,2045,0.7308
KENYA,TS35,INDELC,2046,0.7723
KENYA,TS35,INDELC,2047,0.8162
KENYA,TS35,INDELC,2048,0.8627
KENYA,TS35,INDELC,2049,0.9117
KENYA,TS35,INDELC,2050,0.9635
KENYA,TS35,RESELC,2019,0.1283
KENYA,TS35,RESELC,2020,0.1305
KENYA,TS35,RESELC,2021,0.1364
KENYA,TS35,RESELC,2022,0.141
KENYA,TS35,RESELC,2023,0.1453
KENYA,TS35,RESELC,2024,0.1503
KENYA,TS35,RESELC,2025,0.1557
KENYA,TS35,RESELC,2026,0.1614
KENYA,TS35,RESELC,2027,0.1707
KENYA,TS35,RESELC,2028,0.1806
KENYA,TS35,RESELC,2029,0.1919
KENYA,TS35,RESELC,2030,0.204
KENYA,TS35,RESELC,2031,0.2154
KENYA,TS35,RESELC,2032,0.228
KENYA,TS35,RESELC,2033,0.2408
KENYA,TS35,RESELC,2034,0.2545
KENYA,TS35,RESELC,2035,0.2688
KENYA,TS35,RESELC,2036,0.2835
KENYA,TS35,RESELC,2037,0.2999
KENYA,TS35,RESELC,2038,0.317
KENYA,TS35,RESELC,2039,0.3352
KENYA,TS35,RESELC,2040,0.3545
KENYA,TS35,RESELC,2041,0.3748
KENYA,TS35,RESELC,2042,0.3959
KENYA,TS35,RESELC,2043,0.4184
KENYA,TS35,RESELC,2044,0.4422
KENYA,TS35,RESELC,2045,0.4674
KENYA,TS35,RESELC,2046,0.4939
KENYA,TS35,RESELC,2047,0.522
KENYA,TS35,RESELC,2048,0.5517
KENYA,TS35,RESELC,2049,0.5831
KENYA,TS35,RESELC,2050,0.6162
KENYA,TS36,COMELC,2019,0.0638
KENYA,TS36,COMELC,2020,0.065
KENYA,TS36,COMELC,2021,0.0679
KENYA,TS36,COMELC,2022,0.0702
KENYA,TS36,COMELC,2023,0.0723
KENYA,TS36,COMELC,2024,0.0748
KENYA,TS36,COMELC,2025,0.0775
KENYA,TS36,COMELC,2026,0.0803
KENYA,TS36,COMELC,2027,0.085
KENYA,TS36,COMELC,2028,0.0899
KENYA,TS36,COMELC,2029,0.0955
KENYA,TS36,COMELC,2030,0.1015
KENYA,TS36,COMELC,2031,0.1072
KENYA,TS36,COMELC,2032,0.1135
KENYA,TS36,COMELC,2033,0.1199
KENYA,TS36,COMELC,2034,0.1267
KENYA,TS36,COMELC,2035,0.1338
KENYA,TS36,COMELC,2036,0.1411
KENYA,TS36,COMELC,2037,0.1493
KENYA,TS36,COMELC,2038,0.1578
KENYA,TS36,COMELC,2039,0.1669
KENYA,TS36,COMELC,2040,0.1765
KENYA,TS36,COMELC,2041,0.1866
KENYA,TS36,COMELC,2042,0.1971
KENYA,TS36,COMELC,2043,0.2083
KENYA,TS36,COMELC,2044,0.2201
KENYA,TS36,COMELC,2045,0.2327
KENYA,TS36,COMELC,2046,0.2459
KENYA,TS36,COMELC,2047,0.2599
KENYA,TS36,COMELC,2048,0.2746
KENYA,TS36,COMELC,2049,0.2903
KENYA,TS36,COMELC,2050,0.3068
KENYA,TS36,INDELC,2019,0.2199
KENYA,TS36,INDELC,2020,0.2238
KENYA,TS36,INDELC,2021,0.234
KENYA,TS36,INDELC,2022,0.2418
KENYA,TS36,INDELC,2023,0.2492
KENYA,TS36,INDELC,2024,0.2577
KENYA,TS36,INDELC,2025,0.267
KENYA,TS36,INDELC,2026,0.2768
KENYA,TS36,INDELC,2027,0.2928
KENYA,TS36,INDELC,2028,0.3097
KENYA,TS36,INDELC,2029,0.3291
KENYA,TS36,INDELC,2030,0.3498
KENYA,TS36,INDELC,2031,0.3694
KENYA,TS36,INDELC,2032,0.391
KENYA,TS36,INDELC,2033,0.4129
KENYA,TS36,INDELC,2034,0.4364
KENYA,TS36,INDELC,2035,0.461
KENYA,TS36,INDELC,2036,0.4861
KENYA,TS36,INDELC,2037,0.5143
KENYA,TS36,INDELC,2038,0.5437
KENYA,TS36,INDELC,2039,0.5748
KENYA,TS36,INDELC,2040,0.6079
KENYA,TS36,INDELC,2041,0.6427
KENYA,TS36,INDELC,2042,0.679
KENYA,TS36,INDELC,2043,0.7176
KENYA,TS36,INDELC,2044,0.7584
KENYA,TS36,INDELC,2045,0.8015
KENYA,TS36,INDELC,2046,0.8471
KENYA,TS36,INDELC,2047,0.8952
KENYA,TS36,INDELC,2048,0.9461
KENYA,TS36,INDELC,2049,0.9999
KENYA,TS36,INDELC,2050,1.0568
KENYA,TS36,RESELC,2019,0.1407
KENYA,TS36,RESELC,2020,0.1431
KENYA,TS36,RESELC,2021,0.1496
KENYA,TS36,RESELC,2022,0.1546
KENYA,TS36,RESELC,2023,0.1593
KENYA,TS36,RESELC,2024,0.1648
KENYA,TS36,RESELC,2025,0.1708
KENYA,TS36,RESELC,2026,0.177
KENYA,TS36,RESELC,2027,0.1872
KENYA,TS36,RESELC,2028,0.1981
KENYA,TS36,RESELC,2029,0.2104
KENYA,TS36,RESELC,2030,0.2237
KENYA,TS36,RESELC,2031,0.2362
KENYA,TS36,RESELC,2032,0.25
KENYA,TS36,RESELC,2033,0.2641
KENYA,TS36,RESELC,2034,0.2791
KENYA,TS36,RESELC,2035,0.2948
KENYA,TS36,RESELC,2036,0.3109
KENYA,TS36,RESELC,2037,0.3289
KENYA,TS36,RESELC,2038,0.3477
KENYA,TS36,RESELC,2039,0.3676
KENYA,TS36,RESELC,2040,0.3888
KENYA,TS36,RESELC,2041,0.4111
KENYA,TS36,RESELC,2042,0.4342
KENYA,TS36,RESELC,2043,0.4589
KENYA,TS36,RESELC,2044,0.485
KENYA,TS36,RESELC,2045,0.5126
KENYA,TS36,RESELC,2046,0.5417
KENYA,TS36,RESELC,2047,0.5726
KENYA,TS36,RESELC,2048,0.6051
KENYA,TS36,RESELC,2049,0.6395
KENYA,TS36,RESELC,2050,0.6759
KENYA,TS37,COMELC,2019,0.2341
KENYA,TS37,COMELC,2020,0.2382
KENYA,TS37,COMELC,2021,0.249
KENYA,TS37,COMELC,2022,0.2573
KENYA,TS37,COMELC,2023,0.2652
KENYA,TS37,COMELC,2024,0.2743
KENYA,TS37,COMELC,2025,0.2842
KENYA,TS37,COMELC,2026,0.2946
KENYA,TS37,COMELC,2027,0.3116
KENYA,TS37,COMELC,2028,0.3296
KENYA,TS37,COMELC,2029,0.3502
KENYA,TS37,COMELC,2030,0.3723
KENYA,TS37,COMELC,2031,0.3931
KENYA,TS37,COMELC,2032,0.4161
KENYA,TS37,COMELC,2033,0.4395
KENYA,TS37,COMELC,2034,0.4644
KENYA,TS37,COMELC,2035,0.4907
KENYA,TS37,COMELC,2036,0.5174
KENYA,TS37,COMELC,2037,0.5473
KENYA,TS37,COMELC,2038,0.5786
KENYA,TS37,COMELC,2039,0.6118
KENYA,TS37,COMELC,2040,0.647
KENYA,TS37,COMELC,2041,0.6841
KENYA,TS37,COMELC,2042,0.7227
KENYA,TS37,COMELC,2043,0.7637
KENYA,TS37,COMELC,2044,0.8072
KENYA,TS37,COMELC,2045,0.8531
KENYA,TS37,COMELC,2046,0.9016
KENYA,TS37,COMELC,2047,0.9528
KENYA,TS37,COMELC,2048,1.007
KENYA,TS37,COMELC,2049,1.0643
KENYA,TS37,COMELC,2050,1.1248
KENYA,TS37,INDELC,2019,0.8065
KENYA,TS37,INDELC,2020,0.8206
KENYA,TS37,INDELC,2021,0.8578
KENYA,TS37,INDELC,2022,0.8865
KENYA,TS37,INDELC,2023,0.9136
KENYA,TS37,INDELC,2024,0.9449
KENYA,TS37,INDELC,2025,0.979
KENYA,TS37,INDELC,2026,1.0149
KENYA,TS37,INDELC,2027,1.0734
KENYA,TS37,INDELC,2028,1.1356
KENYA,TS37,INDELC,2029,1.2065
KENYA,TS37,INDELC,2030,1.2827
KENYA,TS37,INDELC,2031,1.3543
KENYA,TS37,INDELC,2032,1.4336
KENYA,TS37,INDELC,2033,1.5141
KENYA,TS37,INDELC,2034,1.6
KENYA,TS37,INDELC,2035,1.6904
KENYA,TS37,INDELC,2036,1.7823
KENYA,TS37,INDELC,2037,1.8856
KENYA,TS37,INDELC,2038,1.9934
KENYA,TS37,INDELC,2039,2.1077
KENYA,TS37,INDELC,2040,2.2289
KENYA,TS37,INDELC,2041,2.3567
KENYA,TS37,INDELC,2042,2.4896
KENYA,TS37,INDELC,2043,2.6311
KENYA,TS37,INDELC,2044,2.7807
KENYA,TS37,INDELC,2045,2.9388
KENYA,TS37,INDELC,2046,3.1059
KENYA,TS37,INDELC,2047,3.2825
KENYA,TS37,INDELC,2048,3.4692
KENYA,TS37,INDELC,2049,3.6664
KENYA,TS37,INDELC,2050,3.8749
KENYA,TS37,RESELC,2019,0.5158
KENYA,TS37,RESELC,2020,0.5248
KENYA,TS37,RESELC,2021,0.5486
KENYA,TS37,RESELC,2022,0.567
KENYA,TS37,RESELC,2023,0.5843
KENYA,TS37,RESELC,2024,0.6043
KENYA,TS37,RESELC,2025,0.6261
KENYA,TS37,RESELC,2026,0.6491
KENYA,TS37,RESELC,2027,0.6865
KENYA,TS37,RESELC,2028,0.7263
KENYA,TS37,RESELC,2029,0.7716
KENYA,TS37,RESELC,2030,0.8204
KENYA,TS37,RESELC,2031,0.8661
KENYA,TS37,RESELC,2032,0.9168
KENYA,TS37,RESELC,2033,0.9683
KENYA,TS37,RESELC,2034,1.0233
KENYA,TS37,RESELC,2035,1.0811
KENYA,TS37,RESELC,2036,1.1399
KENYA,TS37,RESELC,2037,1.206
KENYA,TS37,RESELC,2038,1.2749
KENYA,TS37,RESELC,2039,1.348
KENYA,TS37,RESELC,2040,1.4255
KENYA,TS37,RESELC,2041,1.5073
KENYA,TS37,RESELC,2042,1.5922
KENYA,TS37,RESELC,2043,1.6827
KENYA,TS37,RESELC,2044,1.7784
KENYA,TS37,RESELC,2045,1.8795
KENYA,TS37,RESELC,2046,1.9864
KENYA,TS37,RESELC,2047,2.0994
KENYA,TS37,RESELC,2048,2.2187
KENYA,TS37,RESELC,2049,2.3449
KENYA,TS37,RESELC,2050,2.4782
KENYA,TS38,COMELC,2019,0.1483
KENYA,TS38,COMELC,2020,0.1509
KENYA,TS38,COMELC,2021,0.1578
KENYA,TS38,COMELC,2022,0.1631
KENYA,TS38,COMELC,2023,0.168
KENYA,TS38,COMELC,2024,0.1738
KENYA,TS38,COMELC,2025,0.1801
KENYA,TS38,COMELC,2026,0.1867
KENYA,TS38,COMELC,2027,0.1974
KENYA,TS38,COMELC,2028,0.2089
KENYA,TS38,COMELC,2029,0.2219
KENYA,TS38,COMELC,2030,0.2359
KENYA,TS38,COMELC,2031,0.2491
KENYA,TS38,COMELC,2032,0.2637
KENYA,TS38,COMELC,2033,0.2785
KENYA,TS38,COMELC,2034,0.2943
KENYA,TS38,COMELC,2035,0.3109
KENYA,TS38,COMELC,2036,0.3278
KENYA,TS38,COMELC,2037,0.3468
KENYA,TS38,COMELC,2038,0.3667
KENYA,TS38,COMELC,2039,0.3877
KENYA,TS38,COMELC,2040,0.41
KENYA,TS38,COMELC,2041,0.4335
KENYA,TS38,COMELC,2042,0.4579
KENYA,TS38,COMELC,2043,0.484
KENYA,TS38,COMELC,2044,0.5115
KENYA,TS38,COMELC,2045,0.5406
KENYA,TS38,COMELC,2046,0.5713
KENYA,TS38,COMELC,2047,0.6038
KENYA,TS38,COMELC,2048,0.6381
KENYA,TS38,COMELC,2049,0.6744
KENYA,TS38,COMELC,2050,0.7128
KENYA,TS38,INDELC,2019,0.511
KENYA,TS38,INDELC,2020,0.52
KENYA,TS38,INDELC,2021,0.5436
KENYA,TS38,INDELC,2022,0.5618
KENYA,TS38,INDELC,2023,0.5789
KENYA,TS38,INDELC,2024,0.5988
KENYA,TS38,INDELC,2025,0.6204
KENYA,TS38,INDELC,2026,0.6431
KENYA,TS38,INDELC,2027,0.6802
KENYA,TS38,INDELC,2028,0.7196
KENYA,TS38,INDELC,2029,0.7646
KENYA,TS38,INDELC,2030,0.8129
KENYA,TS38,INDELC,2031,0.8582
KENYA,TS38,INDELC,2032,0.9084
KENYA,TS38,INDELC,2033,0.9595
KENYA,TS38,INDELC,2034,1.0139
KENYA,TS38,INDELC,2035,1.0712
KENYA,TS38,INDELC,2036,1.1294
KENYA,TS38,INDELC,2037,1.1949
KENYA,TS38,INDELC,2038,1.2632
KENYA,TS38,INDELC,2039,1.3357
KENYA,TS38,INDELC,2040,1.4124
KENYA,TS38,INDELC,2041,1.4934
KENYA,TS38,INDELC,2042,1.5776
KENYA,TS38,INDELC,2043,1.6673
KENYA,TS38,INDELC,2044,1.7621
KENYA,TS38,INDELC,2045,1.8623
KENYA,TS38,INDELC,2046,1.9682
KENYA,TS38,INDELC,2047,2.0801
KENYA,TS38,INDELC,2048,2.1984
KENYA,TS38,INDELC,2049,2.3234
KENYA,TS38,INDELC,2050,2.4555
KENYA,TS38,RESELC,2019,0.3268
KENYA,TS38,RESELC,2020,0.3326
KENYA,TS38,RESELC,2021,0.3477
KENYA,TS38,RESELC,2022,0.3593
KENYA,TS38,RESELC,2023,0.3702
KENYA,TS38,RESELC,2024,0.3829
KENYA,TS38,RESELC,2025,0.3968
KENYA,TS38,RESELC,2026,0.4113
KENYA,TS38,RESELC,2027,0.435
KENYA,TS38,RESELC,2028,0.4602
KENYA,TS38,RESELC,2029,0.489
KENYA,TS38,RESELC,2030,0.5199
KENYA,TS38,RESELC,2031,0.5489
KENYA,TS38,RESELC,2032,0.581
KENYA,TS38,RESELC,2033,0.6136
KENYA,TS38,RESELC,2034,0.6484
KENYA,TS38,RESELC,2035,0.6851
KENYA,TS38,RESELC,2036,0.7223
KENYA,TS38,RESELC,2037,0.7642
KENYA,TS38,RESELC,2038,0.8079
KENYA,TS38,RESELC,2039,0.8542
KENYA,TS38,RESELC,2040,0.9033
KENYA,TS38,RESELC,2041,0.9551
KENYA,TS38,RESELC,2042,1.009
KENYA,TS38,RESELC,2043,1.0663
KENYA,TS38,RESELC,2044,1.127
KENYA,TS38,RESELC,2045,1.191
KENYA,TS38,RESELC,2046,1.2588
KENYA,TS38,RESELC,2047,1.3303
KENYA,TS38,RESELC,2048,1.406
KENYA,TS38,RESELC,2049,1.4859
KENYA,TS38,RESELC,2050,1.5704
KENYA,TS39,COMELC,2019,0.2948
KENYA,TS39,COMELC,2020,0.3
KENYA,TS39,COMELC,2021,0.3136
KENYA,TS39,COMELC,2022,0.3241
KENYA,TS39,COMELC,2023,0.334
KENYA,TS39,COMELC,2024,0.3454
KENYA,TS39,COMELC,2025,0.3579
KENYA,TS39,COMELC,2026,0.371
KENYA,TS39,COMELC,2027,0.3924
KENYA,TS39,COMELC,2028,0.4151
KENYA,TS39,COMELC,2029,0.4411
KENYA,TS39,COMELC,2030,0.4689
KENYA,TS39,COMELC,2031,0.4951
KENYA,TS39,COMELC,2032,0.524
KENYA,TS39,COMELC,2033,0.5535
KENYA,TS39,COMELC,2034,0.5849
KENYA,TS39,COMELC,2035,0.6179
KENYA,TS39,COMELC,2036,0.6515
KENYA,TS39,COMELC,2037,0.6893
KENYA,TS39,COMELC,2038,0.7287
KENYA,TS39,COMELC,2039,0.7705
KENYA,TS39,COMELC,2040,0.8148
KENYA,TS39,COMELC,2041,0.8615
KENYA,TS39,COMELC,2042,0.9101
KENYA,TS39,COMELC,2043,0.9618
KENYA,TS39,COMELC,2044,1.0165
KENYA,TS39,COMELC,2045,1.0743
KENYA,TS39,COMELC,2046,1.1354
KENYA,TS39,COMELC,2047,1.1999
KENYA,TS39,COMELC,2048,1.2682
KENYA,TS39,COMELC,2049,1.3403
KENYA,TS39,COMELC,2050,1.4165
KENYA,TS39,INDELC,2019,1.0156
KENYA,TS39,INDELC,2020,1.0334
KENYA,TS39,INDELC,2021,1.0803
KENYA,TS39,INDELC,2022,1.1164
KENYA,TS39,INDELC,2023,1.1505
KENYA,TS39,INDELC,2024,1.1899
KENYA,TS39,INDELC,2025,1.2329
KENYA,TS39,INDELC,2026,1.2781
KENYA,TS39,INDELC,2027,1.3518
KENYA,TS39,INDELC,2028,1.4301
KENYA,TS39,INDELC,2029,1.5195
KENYA,TS39,INDELC,2030,1.6154
KENYA,TS39,INDELC,2031,1.7055
KENYA,TS39,INDELC,2032,1.8054
KENYA,TS39,INDELC,2033,1.9068
KENYA,TS39,INDELC,2034,2.015
KENYA,TS39,INDELC,2035,2.1288
KENYA,TS39,INDELC,2036,2.2446
KENYA,TS39,INDELC,2037,2.3747
KENYA,TS39,INDELC,2038,2.5104
KENYA,TS39,INDELC,2039,2.6544
KENYA,TS39,INDELC,2040,2.807
KENYA,TS39,INDELC,2041,2.968
KENYA,TS39,INDELC,2042,3.1353
KENYA,TS39,INDELC,2043,3.3135
KENYA,TS39,INDELC,2044,3.5019
KENYA,TS39,INDELC,2045,3.701
KENYA,TS39,INDELC,2046,3.9115
KENYA,TS39,INDELC,2047,4.1339
KENYA,TS39,INDELC,2048,4.3689
KENYA,TS39,INDELC,2049,4.6173
KENYA,TS39,INDELC,2050,4.8799
KENYA,TS39,RESELC,2019,0.6495
KENYA,TS39,RESELC,2020,0.6609
KENYA,TS39,RESELC,2021,0.6909
KENYA,TS39,RESELC,2022,0.714
KENYA,TS39,RESELC,2023,0.7358
KENYA,TS39,RESELC,2024,0.761
KENYA,TS39,RESELC,2025,0.7885
KENYA,TS39,RESELC,2026,0.8174
KENYA,TS39,RESELC,2027,0.8646
KENYA,TS39,RESELC,2028,0.9146
KENYA,TS39,RESELC,2029,0.9718
KENYA,TS39,RESELC,2030,1.0331
KENYA,TS39,RESELC,2031,1.0908
KENYA,TS39,RESELC,2032,1.1546
KENYA,TS39,RESELC,2033,1.2195
KENYA,TS39,RESELC,2034,1.2887
KENYA,TS39,RESELC,2035,1.3615
KENYA,TS39,RESELC,2036,1.4355
KENYA,TS39,RESELC,2037,1.5187
KENYA,TS39,RESELC,2038,1.6056
KENYA,TS39,RESELC,2039,1.6976
KENYA,TS39,RESELC,2040,1.7952
KENYA,TS39,RESELC,2041,1.8982
KENYA,TS39,RESELC,2042,2.0052
KENYA,TS39,RESELC,2043,2.1192
KENYA,TS39,RESELC,2044,2.2397
KENYA,TS39,RESELC,2045,2.367
KENYA,TS39,RESELC,2046,2.5016
KENYA,TS39,RESELC,2047,2.6438
KENYA,TS39,RESELC,2048,2.7942
KENYA,TS39,RESELC,2049,2.953
KENYA,TS39,RESELC,2050,3.1209
KENYA,TS40,COMELC,2019,0.2272
KENYA,TS40,COMELC,2020,0.2312
KENYA,TS40,COMELC,2021,0.2417
KENYA,TS40,COMELC,2022,0.2498
KENYA,TS40,COMELC,2023,0.2574
KENYA,TS40,COMELC,2024,0.2662
KENYA,TS40,COMELC,2025,0.2758
KENYA,TS40,COMELC,2026,0.2859
KENYA,TS40,COMELC,2027,0.3024
KENYA,TS40,COMELC,2028,0.3199
KENYA,TS40,COMELC,2029,0.3399
KENYA,TS40,COMELC,2030,0.3614
KENYA,TS40,COMELC,2031,0.3815
KENYA,TS40,COMELC,2032,0.4039
KENYA,TS40,COMELC,2033,0.4266
KENYA,TS40,COMELC,2034,0.4508
KENYA,TS40,COMELC,2035,0.4762
KENYA,TS40,COMELC,2036,0.5021
KENYA,TS40,COMELC,2037,0.5313
KENYA,TS40,COMELC,2038,0.5616
KENYA,TS40,COMELC,2039,0.5938
KENYA,TS40,COMELC,2040,0.628
KENYA,TS40,COMELC,2041,0.664
KENYA,TS40,COMELC,2042,0.7014
KENYA,TS40,COMELC,2043,0.7413
KENYA,TS40,COMELC,2044,0.7834
KENYA,TS40,COMELC,2045,0.828
KENYA,TS40,COMELC,2046,0.875
KENYA,TS40,COMELC,2047,0.9248
KENYA,TS40,COMELC,2048,0.9774
KENYA,TS40,COMELC,2049,1.033
KENYA,TS40,COMELC,2050,1.0917
KENYA,TS40,INDELC,2019,0.7827
KENYA,TS40,INDELC,2020,0.7964
KENYA,TS40,INDELC,2021,0.8326
KENYA,TS40,INDELC,2022,0.8604
KENYA,TS40,INDELC,2023,0.8867
KENYA,TS40,INDELC,2024,0.9171
KENYA,TS40,INDELC,2025,0.9502
KENYA,TS40,INDELC,2026,0.985
KENYA,TS40,INDELC,2027,1.0419
KENYA,TS40,INDELC,2028,1.1022
KENYA,TS40,INDELC,2029,1.171
KENYA,TS40,INDELC,2030,1.245
KENYA,TS40,INDELC,2031,1.3145
KENYA,TS40,INDELC,2032,1.3914
KENYA,TS40,INDELC,2033,1.4695
KENYA,TS40,INDELC,2034,1.553
KENYA,TS40,INDELC,2035,1.6406
KENYA,TS40,INDELC,2036,1.7299
KENYA,TS40,INDELC,2037,1.8302
KENYA,TS40,INDELC,2038,1.9348
KENYA,TS40,INDELC,2039,2.0458
KENYA,TS40,INDELC,2040,2.1634
KENYA,TS40,INDELC,2041,2.2874
KENYA,TS40,INDELC,2042,2.4164
KENYA,TS40,INDELC,2043,2.5537
KENYA,TS40,INDELC,2044,2.6989
KENYA,TS40,INDELC,2045,2.8524
KENYA,TS40,INDELC,2046,3.0146
KENYA,TS40,INDELC,2047,3.186
KENYA,TS40,INDELC,2048,3.3671
KENYA,TS40,INDELC,2049,3.5586
KENYA,TS40,INDELC,2050,3.7609
KENYA,TS40,RESELC,2019,0.5006
KENYA,TS40,RESELC,2020,0.5094
KENYA,TS40,RESELC,2021,0.5325
KENYA,TS40,RESELC,2022,0.5503
KENYA,TS40,RESELC,2023,0.5671
KENYA,TS40,RESELC,2024,0.5865
KENYA,TS40,RESELC,2025,0.6077
KENYA,TS40,RESELC,2026,0.63
KENYA,TS40,RESELC,2027,0.6663
KENYA,TS40,RESELC,2028,0.7049
KENYA,TS40,RESELC,2029,0.7489
KENYA,TS40,RESELC,2030,0.7962
KENYA,TS40,RESELC,2031,0.8407
KENYA,TS40,RESELC,2032,0.8899
KENYA,TS40,RESELC,2033,0.9399
KENYA,TS40,RESELC,2034,0.9932
KENYA,TS40,RESELC,2035,1.0493
KENYA,TS40,RESELC,2036,1.1064
