r,l,t,m,y,RateOfActivity
KENYA,TS37,MINWND,1,2044,16.9219
KENYA,TS38,MINWND,1,2044,25.9933
KENYA,TS39,MINWND,1,2044,33.903
KENYA,TS40,MINWND,1,2044,32.5518
KENYA,TS41,MINWND,1,2044,25.703
KENYA,TS42,MINWND,1,2044,21.3354
KENYA,TS43,MINWND,1,2044,15.7917
KENYA,TS44,MINWND,1,2044,27.5456
KENYA,TS45,MINWND,1,2044,33.8286
KENYA,TS46,MINWND,1,2044,30.9125
KENYA,TS47,MINWND,1,2044,23.1563
KENYA,TS48,MINWND,1,2044,20.922
KENYA,TS01,MINWND,1,2045,25.0341
KENYA,TS02,MINWND,1,2045,40.537
KENYA,TS03,MINWND,1,2045,50.4119
KENYA,TS04,MINWND,1,2045,51.7406
KENYA,TS05,MINWND,1,2045,38.3816
KENYA,TS06,MINWND,1,2045,30.5971
KENYA,TS07,MINWND,1,2045,28.4919
KENYA,TS08,MINWND,1,2045,41.8384
KENYA,TS09,MINWND,1,2045,46.0083
KENYA,TS10,MINWND,1,2045,48.2437
KENYA,TS11,MINWND,1,2045,37.163
KENYA,TS12,MINWND,1,2045,28.6464
KENYA,TS13,MINWND,1,2045,24.6505
KENYA,TS14,MINWND,1,2045,33.4505
KENYA,TS15,MINWND,1,2045,40.4964
KENYA,TS16,MINWND,1,2045,36.9342
KENYA,TS17,MINWND,1,2045,27.1265
KENYA,TS18,MINWND,1,2045,23.7931
KENYA,TS19,MINWND,1,2045,26.2093
KENYA,TS20,MINWND,1,2045,33.7872
KENYA,TS21,MINWND,1,2045,39.219
KENYA,TS22,MINWND,1,2045,33.5101
KENYA,TS23,MINWND,1,2045,26.7793
KENYA,TS24,MINWND,1,2045,22.2653
KENYA,TS25,MINWND,1,2045,34.1099
KENYA,TS26,MINWND,1,2045,40.1378
KENYA,TS27,MINWND,1,2045,39.5409
KENYA,TS28,MINWND,1,2045,44.0416
KENYA,TS29,MINWND,1,2045,42.6824
KENYA,TS30,MINWND,1,2045,38.6324
KENYA,TS31,MINWND,1,2045,34.4732
KENYA,TS32,MINWND,1,2045,39.1226
KENYA,TS33,MINWND,1,2045,40.6354
KENYA,TS34,MINWND,1,2045,45.396
KENYA,TS35,MINWND,1,2045,41.5245
KENYA,TS36,MINWND,1,2045,38.3042
KENYA,TS37,MINWND,1,2045,20.3661
KENYA,TS38,MINWND,1,2045,31.2755
KENYA,TS39,MINWND,1,2045,40.762
KENYA,TS40,MINWND,1,2045,39.1373
KENYA,TS41,MINWND,1,2045,30.922
KENYA,TS42,MINWND,1,2045,25.6756
KENYA,TS43,MINWND,1,2045,18.9909
KENYA,TS44,MINWND,1,2045,33.1274
KENYA,TS45,MINWND,1,2045,40.6677
KENYA,TS46,MINWND,1,2045,37.145
KENYA,TS47,MINWND,1,2045,27.8307
KENYA,TS48,MINWND,1,2045,25.1663
KENYA,TS01,MINWND,1,2046,29.682
KENYA,TS02,MINWND,1,2046,47.8941
KENYA,TS03,MINWND,1,2046,59.5988
KENYA,TS04,MINWND,1,2046,61.1133
KENYA,TS05,MINWND,1,2046,45.3454
KENYA,TS06,MINWND,1,2046,36.16
KENYA,TS07,MINWND,1,2046,33.7747
KENYA,TS08,MINWND,1,2046,49.4358
KENYA,TS09,MINWND,1,2046,54.3039
KENYA,TS10,MINWND,1,2046,56.9719
KENYA,TS11,MINWND,1,2046,43.9291
KENYA,TS12,MINWND,1,2046,33.8224
KENYA,TS13,MINWND,1,2046,29.594
KENYA,TS14,MINWND,1,2046,39.8598
KENYA,TS15,MINWND,1,2046,47.9906
KENYA,TS16,MINWND,1,2046,43.998
KENYA,TS17,MINWND,1,2046,32.5291
KENYA,TS18,MINWND,1,2046,28.5139
KENYA,TS19,MINWND,1,2046,31.3642
KENYA,TS20,MINWND,1,2046,40.3794
KENYA,TS21,MINWND,1,2046,46.5473
KENYA,TS22,MINWND,1,2046,39.9555
KENYA,TS23,MINWND,1,2046,32.0325
KENYA,TS24,MINWND,1,2046,26.6366
KENYA,TS25,MINWND,1,2046,40.9463
KENYA,TS26,MINWND,1,2046,48.0551
KENYA,TS27,MINWND,1,2046,47.0965
KENYA,TS28,MINWND,1,2046,52.3878
KENYA,TS29,MINWND,1,2046,51.1185
KENYA,TS30,MINWND,1,2046,46.3763
KENYA,TS31,MINWND,1,2046,41.4284
KENYA,TS32,MINWND,1,2046,46.8724
KENYA,TS33,MINWND,1,2046,48.3618
KENYA,TS34,MINWND,1,2046,53.9893
KENYA,TS35,MINWND,1,2046,49.8194
KENYA,TS36,MINWND,1,2046,45.9979
KENYA,TS37,MINWND,1,2046,24.2336
KENYA,TS38,MINWND,1,2046,37.0859
KENYA,TS39,MINWND,1,2046,48.262
KENYA,TS40,MINWND,1,2046,46.3581
KENYA,TS41,MINWND,1,2046,36.7264
KENYA,TS42,MINWND,1,2046,30.5355
KENYA,TS43,MINWND,1,2046,22.5883
KENYA,TS44,MINWND,1,2046,39.3061
KENYA,TS45,MINWND,1,2046,48.1723
KENYA,TS46,MINWND,1,2046,44.0975
KENYA,TS47,MINWND,1,2046,33.02
KENYA,TS48,MINWND,1,2046,29.8525
KENYA,TS01,MINWND,1,2047,36.0037
KENYA,TS02,MINWND,1,2047,58.1255
KENYA,TS03,MINWND,1,2047,72.3829
KENYA,TS04,MINWND,1,2047,74.2945
KENYA,TS05,MINWND,1,2047,55.1343
KENYA,TS06,MINWND,1,2047,43.934
KENYA,TS07,MINWND,1,2047,40.9564
KENYA,TS08,MINWND,1,2047,60.0121
KENYA,TS09,MINWND,1,2047,65.9081
KENYA,TS10,MINWND,1,2047,69.2455
KENYA,TS11,MINWND,1,2047,53.4071
KENYA,TS12,MINWND,1,2047,41.1107
KENYA,TS13,MINWND,1,2047,35.8681
KENYA,TS14,MINWND,1,2047,48.2532
KENYA,TS15,MINWND,1,2047,58.1312
KENYA,TS16,MINWND,1,2047,53.3581
KENYA,TS17,MINWND,1,2047,39.4
KENYA,TS18,MINWND,1,2047,34.5702
KENYA,TS19,MINWND,1,2047,37.9945
KENYA,TS20,MINWND,1,2047,48.8432
KENYA,TS21,MINWND,1,2047,56.3021
KENYA,TS22,MINWND,1,2047,48.3988
KENYA,TS23,MINWND,1,2047,38.8262
KENYA,TS24,MINWND,1,2047,32.2662
KENYA,TS25,MINWND,1,2047,49.5371
KENYA,TS26,MINWND,1,2047,58.1185
KENYA,TS27,MINWND,1,2047,57.0374
KENYA,TS28,MINWND,1,2047,63.5881
KENYA,TS29,MINWND,1,2047,61.9988
KENYA,TS30,MINWND,1,2047,56.2106
KENYA,TS31,MINWND,1,2047,50.1304
KENYA,TS32,MINWND,1,2047,56.6659
KENYA,TS33,MINWND,1,2047,58.5727
KENYA,TS34,MINWND,1,2047,65.5277
KENYA,TS35,MINWND,1,2047,60.4025
KENYA,TS36,MINWND,1,2047,55.7505
KENYA,TS37,MINWND,1,2047,29.3913
KENYA,TS38,MINWND,1,2047,44.9983
KENYA,TS39,MINWND,1,2047,58.5955
KENYA,TS40,MINWND,1,2047,56.3535
KENYA,TS41,MINWND,1,2047,44.6093
KENYA,TS42,MINWND,1,2047,37.0751
KENYA,TS43,MINWND,1,2047,27.3738
KENYA,TS44,MINWND,1,2047,47.6768
KENYA,TS45,MINWND,1,2047,58.5036
KENYA,TS46,MINWND,1,2047,53.5801
KENYA,TS47,MINWND,1,2047,40.0906
KENYA,TS48,MINWND,1,2047,36.2468
KENYA,TS01,MINWND,1,2048,43.736
KENYA,TS02,MINWND,1,2048,70.6398
KENYA,TS03,MINWND,1,2048,88.0196
KENYA,TS04,MINWND,1,2048,90.4169
KENYA,TS05,MINWND,1,2048,67.1074
KENYA,TS06,MINWND,1,2048,53.4425
KENYA,TS07,MINWND,1,2048,49.7405
KENYA,TS08,MINWND,1,2048,72.9483
KENYA,TS09,MINWND,1,2048,80.1015
KENYA,TS10,MINWND,1,2048,84.2577
KENYA,TS11,MINWND,1,2048,65.0
KENYA,TS12,MINWND,1,2048,50.0253
KENYA,TS13,MINWND,1,2048,43.5421
KENYA,TS14,MINWND,1,2048,58.5194
KENYA,TS15,MINWND,1,2048,70.5344
KENYA,TS16,MINWND,1,2048,64.8066
KENYA,TS17,MINWND,1,2048,47.8039
KENYA,TS18,MINWND,1,2048,41.9777
KENYA,TS19,MINWND,1,2048,46.1042
KENYA,TS20,MINWND,1,2048,59.1954
KENYA,TS21,MINWND,1,2048,68.2336
KENYA,TS22,MINWND,1,2048,58.7261
KENYA,TS23,MINWND,1,2048,47.1358
KENYA,TS24,MINWND,1,2048,39.152
KENYA,TS25,MINWND,1,2048,60.0447
KENYA,TS26,MINWND,1,2048,70.4274
KENYA,TS27,MINWND,1,2048,69.1965
KENYA,TS28,MINWND,1,2048,77.2874
KENYA,TS29,MINWND,1,2048,75.3069
KENYA,TS30,MINWND,1,2048,68.2392
KENYA,TS31,MINWND,1,2048,60.774
KENYA,TS32,MINWND,1,2048,68.6445
KENYA,TS33,MINWND,1,2048,71.062
KENYA,TS34,MINWND,1,2048,79.6406
KENYA,TS35,MINWND,1,2048,73.347
KENYA,TS36,MINWND,1,2048,67.6792
KENYA,TS37,MINWND,1,2048,35.6998
KENYA,TS38,MINWND,1,2048,54.6761
KENYA,TS39,MINWND,1,2048,71.2347
KENYA,TS40,MINWND,1,2048,68.5791
KENYA,TS41,MINWND,1,2048,54.2511
KENYA,TS42,MINWND,1,2048,45.0738
KENYA,TS43,MINWND,1,2048,33.2272
KENYA,TS44,MINWND,1,2048,57.9152
KENYA,TS45,MINWND,1,2048,71.14
KENYA,TS46,MINWND,1,2048,65.1785
KENYA,TS47,MINWND,1,2048,48.7387
KENYA,TS48,MINWND,1,2048,44.0679
KENYA,TS01,MINWND,1,2049,53.1935
KENYA,TS02,MINWND,1,2049,85.9462
KENYA,TS03,MINWND,1,2049,107.145
KENYA,TS04,MINWND,1,2049,110.1363
KENYA,TS05,MINWND,1,2049,81.7519
KENYA,TS06,MINWND,1,2049,65.0726
KENYA,TS07,MINWND,1,2049,60.4846
KENYA,TS08,MINWND,1,2049,88.7707
KENYA,TS09,MINWND,1,2049,97.4617
KENYA,TS10,MINWND,1,2049,102.6193
KENYA,TS11,MINWND,1,2049,79.1794
KENYA,TS12,MINWND,1,2049,60.9289
KENYA,TS13,MINWND,1,2049,52.9283
KENYA,TS14,MINWND,1,2049,71.0762
KENYA,TS15,MINWND,1,2049,85.7051
KENYA,TS16,MINWND,1,2049,78.8095
KENYA,TS17,MINWND,1,2049,58.0829
KENYA,TS18,MINWND,1,2049,51.038
KENYA,TS19,MINWND,1,2049,56.0234
KENYA,TS20,MINWND,1,2049,71.8574
KENYA,TS21,MINWND,1,2049,82.8272
KENYA,TS22,MINWND,1,2049,71.3576
KENYA,TS23,MINWND,1,2049,57.2993
KENYA,TS24,MINWND,1,2049,47.5741
KENYA,TS25,MINWND,1,2049,72.8969
KENYA,TS26,MINWND,1,2049,85.4827
KENYA,TS27,MINWND,1,2049,84.0684
KENYA,TS28,MINWND,1,2049,94.0434
KENYA,TS29,MINWND,1,2049,91.5842
KENYA,TS30,MINWND,1,2049,82.9516
KENYA,TS31,MINWND,1,2049,73.7925
KENYA,TS32,MINWND,1,2049,83.2958
KENYA,TS33,MINWND,1,2049,86.3379
KENYA,TS34,MINWND,1,2049,96.9024
KENYA,TS35,MINWND,1,2049,89.1796
KENYA,TS36,MINWND,1,2049,82.2694
KENYA,TS37,MINWND,1,2049,43.4158
KENYA,TS38,MINWND,1,2049,66.5132
KENYA,TS39,MINWND,1,2049,86.6939
KENYA,TS40,MINWND,1,2049,83.5325
KENYA,TS41,MINWND,1,2049,66.044
KENYA,TS42,MINWND,1,2049,54.8571
KENYA,TS43,MINWND,1,2049,40.3865
KENYA,TS44,MINWND,1,2049,70.4381
KENYA,TS45,MINWND,1,2049,86.5958
KENYA,TS46,MINWND,1,2049,79.3647
KENYA,TS47,MINWND,1,2049,59.3164
KENYA,TS48,MINWND,1,2049,53.634
KENYA,TS01,MINWND,1,2050,64.7037
KENYA,TS02,MINWND,1,2050,104.5861
KENYA,TS03,MINWND,1,2050,130.055
KENYA,TS04,MINWND,1,2050,133.7115
KENYA,TS05,MINWND,1,2050,99.355
KENYA,TS06,MINWND,1,2050,79.1331
KENYA,TS07,MINWND,1,2050,73.5793
KENYA,TS08,MINWND,1,2050,108.0436
KENYA,TS09,MINWND,1,2050,118.1605
KENYA,TS10,MINWND,1,2050,124.5301
KENYA,TS11,MINWND,1,2050,96.2422
KENYA,TS12,MINWND,1,2050,74.1387
KENYA,TS13,MINWND,1,2050,64.2054
KENYA,TS14,MINWND,1,2050,85.9868
KENYA,TS15,MINWND,1,2050,103.4001
KENYA,TS16,MINWND,1,2050,95.2727
KENYA,TS17,MINWND,1,2050,70.1039
KENYA,TS18,MINWND,1,2050,61.7111
KENYA,TS19,MINWND,1,2050,67.8799
KENYA,TS20,MINWND,1,2050,86.7856
KENYA,TS21,MINWND,1,2050,99.6971
KENYA,TS22,MINWND,1,2050,86.0392
KENYA,TS23,MINWND,1,2050,69.1023
KENYA,TS24,MINWND,1,2050,57.3816
KENYA,TS25,MINWND,1,2050,88.1698
KENYA,TS26,MINWND,1,2050,103.3025
KENYA,TS27,MINWND,1,2050,101.5034
KENYA,TS28,MINWND,1,2050,113.8747
KENYA,TS29,MINWND,1,2050,110.7916
KENYA,TS30,MINWND,1,2050,100.3231
KENYA,TS31,MINWND,1,2050,89.3421
KENYA,TS32,MINWND,1,2050,100.6717
KENYA,TS33,MINWND,1,2050,104.2935
KENYA,TS34,MINWND,1,2050,117.4099
KENYA,TS35,MINWND,1,2050,107.9114
KENYA,TS36,MINWND,1,2050,99.5453
KENYA,TS37,MINWND,1,2050,52.8009
KENYA,TS38,MINWND,1,2050,80.8755
KENYA,TS39,MINWND,1,2050,105.2466
KENYA,TS40,MINWND,1,2050,101.5037
KENYA,TS41,MINWND,1,2050,80.255
KENYA,TS42,MINWND,1,2050,66.7042
KENYA,TS43,MINWND,1,2050,49.093
KENYA,TS44,MINWND,1,2050,85.6551
KENYA,TS45,MINWND,1,2050,105.1891
KENYA,TS46,MINWND,1,2050,96.4385
KENYA,TS47,MINWND,1,2050,72.0582
KENYA,TS48,MINWND,1,2050,65.2303
KENYA,TS01,PWRBIO001,1,2019,0.0315
KENYA,TS02,PWRBIO001,1,2019,0.0315
KENYA,TS03,PWRBIO001,1,2019,0.0315
KENYA,TS04,PWRBIO001,1,2019,0.0315
KENYA,TS05,PWRBIO001,1,2019,0.0315
KENYA,TS06,PWRBIO001,1,2019,0.0315
KENYA,TS07,PWRBIO001,1,2019,0.0315
KENYA,TS08,PWRBIO001,1,2019,0.0315
KENYA,TS09,PWRBIO001,1,2019,0.0315
KENYA,TS10,PWRBIO001,1,2019,0.0315
KENYA,TS11,PWRBIO001,1,2019,0.0315
KENYA,TS12,PWRBIO001,1,2019,0.0315
KENYA,TS13,PWRBIO001,1,2019,0.0315
KENYA,TS14,PWRBIO001,1,2019,0.0315
KENYA,TS15,PWRBIO001,1,2019,0.0315
KENYA,TS16,PWRBIO001,1,2019,0.0315
KENYA,TS17,PWRBIO001,1,2019,0.0315
KENYA,TS18,PWRBIO001,1,2019,0.0315
KENYA,TS19,PWRBIO001,1,2019,0.0315
KENYA,TS20,PWRBIO001,1,2019,0.0315
KENYA,TS21,PWRBIO001,1,2019,0.0315
KENYA,TS22,PWRBIO001,1,2019,0.0315
KENYA,TS23,PWRBIO001,1,2019,0.0315
KENYA,TS24,PWRBIO001,1,2019,0.0315
KENYA,TS25,PWRBIO001,1,2019,0.0315
KENYA,TS26,PWRBIO001,1,2019,0.0315
KENYA,TS27,PWRBIO001,1,2019,0.0315
KENYA,TS28,PWRBIO001,1,2019,0.0315
KENYA,TS29,PWRBIO001,1,2019,0.0315
KENYA,TS30,PWRBIO001,1,2019,0.0315
KENYA,TS31,PWRBIO001,1,2019,0.0315
KENYA,TS32,PWRBIO001,1,2019,0.0315
KENYA,TS33,PWRBIO001,1,2019,0.0315
KENYA,TS34,PWRBIO001,1,2019,0.0315
KENYA,TS35,PWRBIO001,1,2019,0.0315
KENYA,TS36,PWRBIO001,1,2019,0.0315
KENYA,TS37,PWRBIO001,1,2019,0.0315
KENYA,TS38,PWRBIO001,1,2019,0.0315
KENYA,TS39,PWRBIO001,1,2019,0.0315
KENYA,TS40,PWRBIO001,1,2019,0.0315
KENYA,TS41,PWRBIO001,1,2019,0.0315
KENYA,TS42,PWRBIO001,1,2019,0.0315
KENYA,TS43,PWRBIO001,1,2019,0.0315
KENYA,TS44,PWRBIO001,1,2019,0.0315
KENYA,TS45,PWRBIO001,1,2019,0.0315
KENYA,TS46,PWRBIO001,1,2019,0.0315
KENYA,TS47,PWRBIO001,1,2019,0.0315
KENYA,TS48,PWRBIO001,1,2019,0.0315
KENYA,TS01,PWRBIO001,1,2020,0.0315
KENYA,TS02,PWRBIO001,1,2020,0.0315
KENYA,TS03,PWRBIO001,1,2020,0.0315
KENYA,TS04,PWRBIO001,1,2020,0.0315
KENYA,TS05,PWRBIO001,1,2020,0.0315
KENYA,TS06,PWRBIO001,1,2020,0.0315
KENYA,TS07,PWRBIO001,1,2020,0.0315
KENYA,TS08,PWRBIO001,1,2020,0.0315
KENYA,TS09,PWRBIO001,1,2020,0.0315
KENYA,TS10,PWRBIO001,1,2020,0.0315
KENYA,TS11,PWRBIO001,1,2020,0.0315
KENYA,TS12,PWRBIO001,1,2020,0.0315
KENYA,TS13,PWRBIO001,1,2020,0.0315
KENYA,TS14,PWRBIO001,1,2020,0.0315
KENYA,TS15,PWRBIO001,1,2020,0.0315
KENYA,TS16,PWRBIO001,1,2020,0.0315
KENYA,TS17,PWRBIO001,1,2020,0.0315
KENYA,TS18,PWRBIO001,1,2020,0.0315
KENYA,TS19,PWRBIO001,1,2020,0.0315
KENYA,TS20,PWRBIO001,1,2020,0.0315
KENYA,TS21,PWRBIO001,1,2020,0.0315
KENYA,TS22,PWRBIO001,1,2020,0.0315
KENYA,TS23,PWRBIO001,1,2020,0.0315
KENYA,TS24,PWRBIO001,1,2020,0.0315
KENYA,TS25,PWRBIO001,1,2020,0.0315
KENYA,TS26,PWRBIO001,1,2020,0.0315
KENYA,TS27,PWRBIO001,1,2020,0.0315
KENYA,TS28,PWRBIO001,1,2020,0.0315
KENYA,TS29,PWRBIO001,1,2020,0.0315
KENYA,TS30,PWRBIO001,1,2020,0.0315
KENYA,TS31,PWRBIO001,1,2020,0.0315
KENYA,TS32,PWRBIO001,1,2020,0.0315
KENYA,TS33,PWRBIO001,1,2020,0.0315
KENYA,TS34,PWRBIO001,1,2020,0.0315
KENYA,TS35,PWRBIO001,1,2020,0.0315
KENYA,TS36,PWRBIO001,1,2020,0.0315
KENYA,TS37,PWRBIO001,1,2020,0.0315
KENYA,TS38,PWRBIO001,1,2020,0.0315
KENYA,TS39,PWRBIO001,1,2020,0.0315
KENYA,TS40,PWRBIO001,1,2020,0.0315
KENYA,TS41,PWRBIO001,1,2020,0.0315
KENYA,TS42,PWRBIO001,1,2020,0.0315
KENYA,TS43,PWRBIO001,1,2020,0.0315
KENYA,TS44,PWRBIO001,1,2020,0.0315
KENYA,TS45,PWRBIO001,1,2020,0.0315
KENYA,TS46,PWRBIO001,1,2020,0.0315
KENYA,TS47,PWRBIO001,1,2020,0.0315
KENYA,TS48,PWRBIO001,1,2020,0.0315
KENYA,TS01,PWRBIO001,1,2021,0.0315
KENYA,TS02,PWRBIO001,1,2021,0.0315
KENYA,TS03,PWRBIO001,1,2021,0.0315
KENYA,TS04,PWRBIO001,1,2021,0.0315
KENYA,TS05,PWRBIO001,1,2021,0.0315
KENYA,TS06,PWRBIO001,1,2021,0.0315
KENYA,TS07,PWRBIO001,1,2021,0.0315
KENYA,TS08,PWRBIO001,1,2021,0.0315
KENYA,TS09,PWRBIO001,1,2021,0.0315
KENYA,TS10,PWRBIO001,1,2021,0.0315
KENYA,TS11,PWRBIO001,1,2021,0.0315
KENYA,TS12,PWRBIO001,1,2021,0.0315
KENYA,TS13,PWRBIO001,1,2021,0.0315
KENYA,TS14,PWRBIO001,1,2021,0.0315
KENYA,TS15,PWRBIO001,1,2021,0.0315
KENYA,TS16,PWRBIO001,1,2021,0.0315
KENYA,TS17,PWRBIO001,1,2021,0.0315
KENYA,TS18,PWRBIO001,1,2021,0.0315
KENYA,TS19,PWRBIO001,1,2021,0.0315
KENYA,TS20,PWRBIO001,1,2021,0.0315
KENYA,TS21,PWRBIO001,1,2021,0.0315
KENYA,TS22,PWRBIO001,1,2021,0.0315
KENYA,TS23,PWRBIO001,1,2021,0.0315
KENYA,TS24,PWRBIO001,1,2021,0.0315
KENYA,TS25,PWRBIO001,1,2021,0.0315
KENYA,TS26,PWRBIO001,1,2021,0.0315
KENYA,TS27,PWRBIO001,1,2021,0.0315
KENYA,TS28,PWRBIO001,1,2021,0.0315
KENYA,TS29,PWRBIO001,1,2021,0.0315
KENYA,TS30,PWRBIO001,1,2021,0.0315
KENYA,TS31,PWRBIO001,1,2021,0.0315
KENYA,TS32,PWRBIO001,1,2021,0.0315
KENYA,TS33,PWRBIO001,1,2021,0.0315
KENYA,TS34,PWRBIO001,1,2021,0.0315
KENYA,TS35,PWRBIO001,1,2021,0.0315
KENYA,TS36,PWRBIO001,1,2021,0.0315
KENYA,TS37,PWRBIO001,1,2021,0.0315
KENYA,TS38,PWRBIO001,1,2021,0.0315
KENYA,TS39,PWRBIO001,1,2021,0.0315
KENYA,TS40,PWRBIO001,1,2021,0.0315
KENYA,TS41,PWRBIO001,1,2021,0.0315
KENYA,TS42,PWRBIO001,1,2021,0.0315
KENYA,TS43,PWRBIO001,1,2021,0.0315
KENYA,TS44,PWRBIO001,1,2021,0.0315
KENYA,TS45,PWRBIO001,1,2021,0.0315
KENYA,TS46,PWRBIO001,1,2021,0.0315
KENYA,TS47,PWRBIO001,1,2021,0.0315
KENYA,TS48,PWRBIO001,1,2021,0.0315
KENYA,TS01,PWRBIO001,1,2022,0.0315
KENYA,TS02,PWRBIO001,1,2022,0.0315
KENYA,TS03,PWRBIO001,1,2022,0.0315
KENYA,TS04,PWRBIO001,1,2022,0.0315
KENYA,TS05,PWRBIO001,1,2022,0.0315
KENYA,TS06,PWRBIO001,1,2022,0.0315
KENYA,TS07,PWRBIO001,1,2022,0.0315
KENYA,TS08,PWRBIO001,1,2022,0.0315
KENYA,TS09,PWRBIO001,1,2022,0.0315
KENYA,TS10,PWRBIO001,1,2022,0.0315
KENYA,TS11,PWRBIO001,1,2022,0.0315
KENYA,TS12,PWRBIO001,1,2022,0.0315
KENYA,TS13,PWRBIO001,1,2022,0.0315
KENYA,TS14,PWRBIO001,1,2022,0.0315
KENYA,TS15,PWRBIO001,1,2022,0.0315
KENYA,TS16,PWRBIO001,1,2022,0.0315
KENYA,TS17,PWRBIO001,1,2022,0.0315
KENYA,TS18,PWRBIO001,1,2022,0.0315
KENYA,TS19,PWRBIO001,1,2022,0.0315
KENYA,TS20,PWRBIO001,1,2022,0.0315
KENYA,TS21,PWRBIO001,1,2022,0.0315
KENYA,TS22,PWRBIO001,1,2022,0.0315
KENYA,TS23,PWRBIO001,1,2022,0.0315
KENYA,TS24,PWRBIO001,1,2022,0.0315
KENYA,TS25,PWRBIO001,1,2022,0.0315
KENYA,TS26,PWRBIO001,1,2022,0.0315
KENYA,TS27,PWRBIO001,1,2022,0.0315
KENYA,TS28,PWRBIO001,1,2022,0.0315
KENYA,TS29,PWRBIO001,1,2022,0.0315
KENYA,TS30,PWRBIO001,1,2022,0.0315
KENYA,TS31,PWRBIO001,1,2022,0.0315
KENYA,TS32,PWRBIO001,1,2022,0.0315
KENYA,TS33,PWRBIO001,1,2022,0.0315
KENYA,TS34,PWRBIO001,1,2022,0.0315
KENYA,TS35,PWRBIO001,1,2022,0.0315
KENYA,TS36,PWRBIO001,1,2022,0.0315
KENYA,TS37,PWRBIO001,1,2022,0.0315
KENYA,TS38,PWRBIO001,1,2022,0.0315
KENYA,TS39,PWRBIO001,1,2022,0.0315
KENYA,TS40,PWRBIO001,1,2022,0.0315
KENYA,TS41,PWRBIO001,1,2022,0.0315
KENYA,TS42,PWRBIO001,1,2022,0.0315
KENYA,TS43,PWRBIO001,1,2022,0.0315
KENYA,TS44,PWRBIO001,1,2022,0.0315
KENYA,TS45,PWRBIO001,1,2022,0.0315
KENYA,TS46,PWRBIO001,1,2022,0.0315
KENYA,TS47,PWRBIO001,1,2022,0.0315
KENYA,TS48,PWRBIO001,1,2022,0.0315
KENYA,TS01,PWRBIO001,1,2023,0.0536
KENYA,TS02,PWRBIO001,1,2023,0.0536
KENYA,TS03,PWRBIO001,1,2023,0.0536
KENYA,TS04,PWRBIO001,1,2023,0.0536
KENYA,TS05,PWRBIO001,1,2023,0.0536
KENYA,TS06,PWRBIO001,1,2023,0.0536
KENYA,TS07,PWRBIO001,1,2023,0.0536
KENYA,TS08,PWRBIO001,1,2023,0.0536
KENYA,TS09,PWRBIO001,1,2023,0.0536
KENYA,TS10,PWRBIO001,1,2023,0.0536
KENYA,TS11,PWRBIO001,1,2023,0.0536
KENYA,TS12,PWRBIO001,1,2023,0.0536
KENYA,TS13,PWRBIO001,1,2023,0.0536
KENYA,TS14,PWRBIO001,1,2023,0.0536
KENYA,TS15,PWRBIO001,1,2023,0.0536
KENYA,TS16,PWRBIO001,1,2023,0.0536
KENYA,TS17,PWRBIO001,1,2023,0.0536
KENYA,TS18,PWRBIO001,1,2023,0.0536
KENYA,TS19,PWRBIO001,1,2023,0.0536
KENYA,TS20,PWRBIO001,1,2023,0.0536
KENYA,TS21,PWRBIO001,1,2023,0.0536
KENYA,TS22,PWRBIO001,1,2023,0.0536
KENYA,TS23,PWRBIO001,1,2023,0.0536
KENYA,TS24,PWRBIO001,1,2023,0.0536
KENYA,TS25,PWRBIO001,1,2023,0.0536
KENYA,TS26,PWRBIO001,1,2023,0.0536
KENYA,TS27,PWRBIO001,1,2023,0.0536
KENYA,TS28,PWRBIO001,1,2023,0.0536
KENYA,TS29,PWRBIO001,1,2023,0.0536
KENYA,TS30,PWRBIO001,1,2023,0.0536
KENYA,TS31,PWRBIO001,1,2023,0.0536
KENYA,TS32,PWRBIO001,1,2023,0.0536
KENYA,TS33,PWRBIO001,1,2023,0.0536
KENYA,TS34,PWRBIO001,1,2023,0.0536
KENYA,TS35,PWRBIO001,1,2023,0.0536
KENYA,TS36,PWRBIO001,1,2023,0.0536
KENYA,TS37,PWRBIO001,1,2023,0.0536
KENYA,TS38,PWRBIO001,1,2023,0.0536
KENYA,TS39,PWRBIO001,1,2023,0.0536
KENYA,TS40,PWRBIO001,1,2023,0.0536
KENYA,TS41,PWRBIO001,1,2023,0.0536
KENYA,TS42,PWRBIO001,1,2023,0.0536
KENYA,TS43,PWRBIO001,1,2023,0.0536
KENYA,TS44,PWRBIO001,1,2023,0.0536
KENYA,TS45,PWRBIO001,1,2023,0.0536
KENYA,TS46,PWRBIO001,1,2023,0.0536
KENYA,TS47,PWRBIO001,1,2023,0.0536
KENYA,TS48,PWRBIO001,1,2023,0.0536
KENYA,TS01,PWRBIO001,1,2024,0.0536
KENYA,TS02,PWRBIO001,1,2024,0.0536
KENYA,TS03,PWRBIO001,1,2024,0.0536
KENYA,TS04,PWRBIO001,1,2024,0.0536
KENYA,TS05,PWRBIO001,1,2024,0.0536
KENYA,TS06,PWRBIO001,1,2024,0.0536
KENYA,TS07,PWRBIO001,1,2024,0.0536
KENYA,TS08,PWRBIO001,1,2024,0.0536
KENYA,TS09,PWRBIO001,1,2024,0.0536
KENYA,TS10,PWRBIO001,1,2024,0.0536
KENYA,TS11,PWRBIO001,1,2024,0.0536
KENYA,TS12,PWRBIO001,1,2024,0.0536
