r,l,f,y,Demand
KENYA,TS20,RESELC,2042,0.4383
KENYA,TS20,RESELC,2043,0.474
KENYA,TS20,RESELC,2044,0.5127
KENYA,TS20,RESELC,2045,0.5545
KENYA,TS20,RESELC,2046,0.5997
KENYA,TS20,RESELC,2047,0.6486
KENYA,TS20,RESELC,2048,0.7015
KENYA,TS20,RESELC,2049,0.7587
KENYA,TS20,RESELC,2050,0.8206
KENYA,TS21,COMELC,2019,0.0751
KENYA,TS21,COMELC,2020,0.0764
KENYA,TS21,COMELC,2021,0.0799
KENYA,TS21,COMELC,2022,0.0826
KENYA,TS21,COMELC,2023,0.0851
KENYA,TS21,COMELC,2024,0.088
KENYA,TS21,COMELC,2025,0.0912
KENYA,TS21,COMELC,2026,0.0995
KENYA,TS21,COMELC,2027,0.1085
KENYA,TS21,COMELC,2028,0.1184
KENYA,TS21,COMELC,2029,0.1292
KENYA,TS21,COMELC,2030,0.1409
KENYA,TS21,COMELC,2031,0.1538
KENYA,TS21,COMELC,2032,0.1677
KENYA,TS21,COMELC,2033,0.183
KENYA,TS21,COMELC,2034,0.1997
KENYA,TS21,COMELC,2035,0.2178
KENYA,TS21,COMELC,2036,0.2377
KENYA,TS21,COMELC,2037,0.2593
KENYA,TS21,COMELC,2038,0.2829
KENYA,TS21,COMELC,2039,0.3086
KENYA,TS21,COMELC,2040,0.3367
KENYA,TS21,COMELC,2041,0.3673
KENYA,TS21,COMELC,2042,0.3979
KENYA,TS21,COMELC,2043,0.4303
KENYA,TS21,COMELC,2044,0.4654
KENYA,TS21,COMELC,2045,0.5033
KENYA,TS21,COMELC,2046,0.5444
KENYA,TS21,COMELC,2047,0.5888
KENYA,TS21,COMELC,2048,0.6368
KENYA,TS21,COMELC,2049,0.6887
KENYA,TS21,COMELC,2050,0.7449
KENYA,TS21,INDELC,2019,0.2588
KENYA,TS21,INDELC,2020,0.2633
KENYA,TS21,INDELC,2021,0.2752
KENYA,TS21,INDELC,2022,0.2844
KENYA,TS21,INDELC,2023,0.2931
KENYA,TS21,INDELC,2024,0.3032
KENYA,TS21,INDELC,2025,0.3141
KENYA,TS21,INDELC,2026,0.3427
KENYA,TS21,INDELC,2027,0.3739
KENYA,TS21,INDELC,2028,0.4079
KENYA,TS21,INDELC,2029,0.445
KENYA,TS21,INDELC,2030,0.4855
KENYA,TS21,INDELC,2031,0.5297
KENYA,TS21,INDELC,2032,0.5779
KENYA,TS21,INDELC,2033,0.6305
KENYA,TS21,INDELC,2034,0.6878
KENYA,TS21,INDELC,2035,0.7504
KENYA,TS21,INDELC,2036,0.8187
KENYA,TS21,INDELC,2037,0.8932
KENYA,TS21,INDELC,2038,0.9745
KENYA,TS21,INDELC,2039,1.0632
KENYA,TS21,INDELC,2040,1.1599
KENYA,TS21,INDELC,2041,1.2655
KENYA,TS21,INDELC,2042,1.3706
KENYA,TS21,INDELC,2043,1.4824
KENYA,TS21,INDELC,2044,1.6033
KENYA,TS21,INDELC,2045,1.734
KENYA,TS21,INDELC,2046,1.8754
KENYA,TS21,INDELC,2047,2.0283
KENYA,TS21,INDELC,2048,2.1937
KENYA,TS21,INDELC,2049,2.3726
KENYA,TS21,INDELC,2050,2.5661
KENYA,TS21,RESELC,2019,0.1655
KENYA,TS21,RESELC,2020,0.1684
KENYA,TS21,RESELC,2021,0.176
KENYA,TS21,RESELC,2022,0.1819
KENYA,TS21,RESELC,2023,0.1875
KENYA,TS21,RESELC,2024,0.1939
KENYA,TS21,RESELC,2025,0.2009
KENYA,TS21,RESELC,2026,0.2192
KENYA,TS21,RESELC,2027,0.2391
KENYA,TS21,RESELC,2028,0.2609
KENYA,TS21,RESELC,2029,0.2846
KENYA,TS21,RESELC,2030,0.3105
KENYA,TS21,RESELC,2031,0.3388
KENYA,TS21,RESELC,2032,0.3696
KENYA,TS21,RESELC,2033,0.4032
KENYA,TS21,RESELC,2034,0.4399
KENYA,TS21,RESELC,2035,0.4799
KENYA,TS21,RESELC,2036,0.5236
KENYA,TS21,RESELC,2037,0.5713
KENYA,TS21,RESELC,2038,0.6232
KENYA,TS21,RESELC,2039,0.68
KENYA,TS21,RESELC,2040,0.7418
KENYA,TS21,RESELC,2041,0.8093
KENYA,TS21,RESELC,2042,0.8766
KENYA,TS21,RESELC,2043,0.9481
KENYA,TS21,RESELC,2044,1.0254
KENYA,TS21,RESELC,2045,1.109
KENYA,TS21,RESELC,2046,1.1994
KENYA,TS21,RESELC,2047,1.2972
KENYA,TS21,RESELC,2048,1.403
KENYA,TS21,RESELC,2049,1.5174
KENYA,TS21,RESELC,2050,1.6411
KENYA,TS22,COMELC,2019,0.0563
KENYA,TS22,COMELC,2020,0.0573
KENYA,TS22,COMELC,2021,0.0599
KENYA,TS22,COMELC,2022,0.0619
KENYA,TS22,COMELC,2023,0.0638
KENYA,TS22,COMELC,2024,0.066
KENYA,TS22,COMELC,2025,0.0684
KENYA,TS22,COMELC,2026,0.0746
KENYA,TS22,COMELC,2027,0.0814
KENYA,TS22,COMELC,2028,0.0888
KENYA,TS22,COMELC,2029,0.0969
KENYA,TS22,COMELC,2030,0.1057
KENYA,TS22,COMELC,2031,0.1153
KENYA,TS22,COMELC,2032,0.1258
KENYA,TS22,COMELC,2033,0.1373
KENYA,TS22,COMELC,2034,0.1497
KENYA,TS22,COMELC,2035,0.1634
KENYA,TS22,COMELC,2036,0.1782
KENYA,TS22,COMELC,2037,0.1945
KENYA,TS22,COMELC,2038,0.2122
KENYA,TS22,COMELC,2039,0.2315
KENYA,TS22,COMELC,2040,0.2525
KENYA,TS22,COMELC,2041,0.2755
KENYA,TS22,COMELC,2042,0.2984
KENYA,TS22,COMELC,2043,0.3227
KENYA,TS22,COMELC,2044,0.349
KENYA,TS22,COMELC,2045,0.3775
KENYA,TS22,COMELC,2046,0.4083
KENYA,TS22,COMELC,2047,0.4416
KENYA,TS22,COMELC,2048,0.4776
KENYA,TS22,COMELC,2049,0.5165
KENYA,TS22,COMELC,2050,0.5586
KENYA,TS22,INDELC,2019,0.1941
KENYA,TS22,INDELC,2020,0.1975
KENYA,TS22,INDELC,2021,0.2064
KENYA,TS22,INDELC,2022,0.2133
KENYA,TS22,INDELC,2023,0.2198
KENYA,TS22,INDELC,2024,0.2274
KENYA,TS22,INDELC,2025,0.2356
KENYA,TS22,INDELC,2026,0.257
KENYA,TS22,INDELC,2027,0.2804
KENYA,TS22,INDELC,2028,0.3059
KENYA,TS22,INDELC,2029,0.3338
KENYA,TS22,INDELC,2030,0.3641
KENYA,TS22,INDELC,2031,0.3973
KENYA,TS22,INDELC,2032,0.4334
KENYA,TS22,INDELC,2033,0.4729
KENYA,TS22,INDELC,2034,0.5159
KENYA,TS22,INDELC,2035,0.5628
KENYA,TS22,INDELC,2036,0.614
KENYA,TS22,INDELC,2037,0.6699
KENYA,TS22,INDELC,2038,0.7309
KENYA,TS22,INDELC,2039,0.7974
KENYA,TS22,INDELC,2040,0.8699
KENYA,TS22,INDELC,2041,0.9491
KENYA,TS22,INDELC,2042,1.028
KENYA,TS22,INDELC,2043,1.1118
KENYA,TS22,INDELC,2044,1.2025
KENYA,TS22,INDELC,2045,1.3005
KENYA,TS22,INDELC,2046,1.4065
KENYA,TS22,INDELC,2047,1.5212
KENYA,TS22,INDELC,2048,1.6453
KENYA,TS22,INDELC,2049,1.7794
KENYA,TS22,INDELC,2050,1.9245
KENYA,TS22,RESELC,2019,0.1241
KENYA,TS22,RESELC,2020,0.1263
KENYA,TS22,RESELC,2021,0.132
KENYA,TS22,RESELC,2022,0.1364
KENYA,TS22,RESELC,2023,0.1406
KENYA,TS22,RESELC,2024,0.1454
KENYA,TS22,RESELC,2025,0.1507
KENYA,TS22,RESELC,2026,0.1644
KENYA,TS22,RESELC,2027,0.1793
KENYA,TS22,RESELC,2028,0.1957
KENYA,TS22,RESELC,2029,0.2135
KENYA,TS22,RESELC,2030,0.2329
KENYA,TS22,RESELC,2031,0.2541
KENYA,TS22,RESELC,2032,0.2772
KENYA,TS22,RESELC,2033,0.3024
KENYA,TS22,RESELC,2034,0.3299
KENYA,TS22,RESELC,2035,0.36
KENYA,TS22,RESELC,2036,0.3927
KENYA,TS22,RESELC,2037,0.4284
KENYA,TS22,RESELC,2038,0.4674
KENYA,TS22,RESELC,2039,0.51
KENYA,TS22,RESELC,2040,0.5564
KENYA,TS22,RESELC,2041,0.607
KENYA,TS22,RESELC,2042,0.6574
KENYA,TS22,RESELC,2043,0.7111
KENYA,TS22,RESELC,2044,0.769
KENYA,TS22,RESELC,2045,0.8317
KENYA,TS22,RESELC,2046,0.8996
KENYA,TS22,RESELC,2047,0.9729
KENYA,TS22,RESELC,2048,1.0522
KENYA,TS22,RESELC,2049,1.138
KENYA,TS22,RESELC,2050,1.2308
KENYA,TS23,COMELC,2019,0.0257
KENYA,TS23,COMELC,2020,0.0261
KENYA,TS23,COMELC,2021,0.0273
KENYA,TS23,COMELC,2022,0.0282
KENYA,TS23,COMELC,2023,0.0291
KENYA,TS23,COMELC,2024,0.0301
KENYA,TS23,COMELC,2025,0.0312
KENYA,TS23,COMELC,2026,0.034
KENYA,TS23,COMELC,2027,0.0371
KENYA,TS23,COMELC,2028,0.0405
KENYA,TS23,COMELC,2029,0.0441
KENYA,TS23,COMELC,2030,0.0482
KENYA,TS23,COMELC,2031,0.0525
KENYA,TS23,COMELC,2032,0.0573
KENYA,TS23,COMELC,2033,0.0625
KENYA,TS23,COMELC,2034,0.0682
KENYA,TS23,COMELC,2035,0.0744
KENYA,TS23,COMELC,2036,0.0812
KENYA,TS23,COMELC,2037,0.0886
KENYA,TS23,COMELC,2038,0.0966
KENYA,TS23,COMELC,2039,0.1054
KENYA,TS23,COMELC,2040,0.115
KENYA,TS23,COMELC,2041,0.1255
KENYA,TS23,COMELC,2042,0.1359
KENYA,TS23,COMELC,2043,0.147
KENYA,TS23,COMELC,2044,0.159
KENYA,TS23,COMELC,2045,0.172
KENYA,TS23,COMELC,2046,0.186
KENYA,TS23,COMELC,2047,0.2012
KENYA,TS23,COMELC,2048,0.2176
KENYA,TS23,COMELC,2049,0.2353
KENYA,TS23,COMELC,2050,0.2545
KENYA,TS23,INDELC,2019,0.0884
KENYA,TS23,INDELC,2020,0.09
KENYA,TS23,INDELC,2021,0.094
KENYA,TS23,INDELC,2022,0.0972
KENYA,TS23,INDELC,2023,0.1001
KENYA,TS23,INDELC,2024,0.1036
KENYA,TS23,INDELC,2025,0.1073
KENYA,TS23,INDELC,2026,0.1171
KENYA,TS23,INDELC,2027,0.1277
KENYA,TS23,INDELC,2028,0.1394
KENYA,TS23,INDELC,2029,0.152
KENYA,TS23,INDELC,2030,0.1659
KENYA,TS23,INDELC,2031,0.181
KENYA,TS23,INDELC,2032,0.1974
KENYA,TS23,INDELC,2033,0.2154
KENYA,TS23,INDELC,2034,0.235
KENYA,TS23,INDELC,2035,0.2564
KENYA,TS23,INDELC,2036,0.2797
KENYA,TS23,INDELC,2037,0.3052
KENYA,TS23,INDELC,2038,0.333
KENYA,TS23,INDELC,2039,0.3633
KENYA,TS23,INDELC,2040,0.3963
KENYA,TS23,INDELC,2041,0.4324
KENYA,TS23,INDELC,2042,0.4683
KENYA,TS23,INDELC,2043,0.5065
KENYA,TS23,INDELC,2044,0.5478
KENYA,TS23,INDELC,2045,0.5925
KENYA,TS23,INDELC,2046,0.6408
KENYA,TS23,INDELC,2047,0.693
KENYA,TS23,INDELC,2048,0.7495
KENYA,TS23,INDELC,2049,0.8106
KENYA,TS23,INDELC,2050,0.8767
KENYA,TS23,RESELC,2019,0.0565
KENYA,TS23,RESELC,2020,0.0575
KENYA,TS23,RESELC,2021,0.0601
KENYA,TS23,RESELC,2022,0.0622
KENYA,TS23,RESELC,2023,0.0641
KENYA,TS23,RESELC,2024,0.0662
KENYA,TS23,RESELC,2025,0.0686
KENYA,TS23,RESELC,2026,0.0749
KENYA,TS23,RESELC,2027,0.0817
KENYA,TS23,RESELC,2028,0.0891
KENYA,TS23,RESELC,2029,0.0972
KENYA,TS23,RESELC,2030,0.1061
KENYA,TS23,RESELC,2031,0.1157
KENYA,TS23,RESELC,2032,0.1263
KENYA,TS23,RESELC,2033,0.1378
KENYA,TS23,RESELC,2034,0.1503
KENYA,TS23,RESELC,2035,0.164
KENYA,TS23,RESELC,2036,0.1789
KENYA,TS23,RESELC,2037,0.1952
KENYA,TS23,RESELC,2038,0.2129
KENYA,TS23,RESELC,2039,0.2323
KENYA,TS23,RESELC,2040,0.2535
KENYA,TS23,RESELC,2041,0.2765
KENYA,TS23,RESELC,2042,0.2995
KENYA,TS23,RESELC,2043,0.3239
KENYA,TS23,RESELC,2044,0.3503
KENYA,TS23,RESELC,2045,0.3789
KENYA,TS23,RESELC,2046,0.4098
KENYA,TS23,RESELC,2047,0.4432
KENYA,TS23,RESELC,2048,0.4794
KENYA,TS23,RESELC,2049,0.5184
KENYA,TS23,RESELC,2050,0.5607
KENYA,TS24,COMELC,2019,0.0282
KENYA,TS24,COMELC,2020,0.0287
KENYA,TS24,COMELC,2021,0.03
KENYA,TS24,COMELC,2022,0.031
KENYA,TS24,COMELC,2023,0.0319
KENYA,TS24,COMELC,2024,0.033
KENYA,TS24,COMELC,2025,0.0342
KENYA,TS24,COMELC,2026,0.0373
KENYA,TS24,COMELC,2027,0.0407
KENYA,TS24,COMELC,2028,0.0444
KENYA,TS24,COMELC,2029,0.0484
KENYA,TS24,COMELC,2030,0.0528
KENYA,TS24,COMELC,2031,0.0577
KENYA,TS24,COMELC,2032,0.0629
KENYA,TS24,COMELC,2033,0.0686
KENYA,TS24,COMELC,2034,0.0749
KENYA,TS24,COMELC,2035,0.0817
KENYA,TS24,COMELC,2036,0.0891
KENYA,TS24,COMELC,2037,0.0972
KENYA,TS24,COMELC,2038,0.1061
KENYA,TS24,COMELC,2039,0.1157
KENYA,TS24,COMELC,2040,0.1263
KENYA,TS24,COMELC,2041,0.1377
KENYA,TS24,COMELC,2042,0.1492
KENYA,TS24,COMELC,2043,0.1614
KENYA,TS24,COMELC,2044,0.1745
KENYA,TS24,COMELC,2045,0.1887
KENYA,TS24,COMELC,2046,0.2041
KENYA,TS24,COMELC,2047,0.2208
KENYA,TS24,COMELC,2048,0.2388
KENYA,TS24,COMELC,2049,0.2583
KENYA,TS24,COMELC,2050,0.2793
KENYA,TS24,INDELC,2019,0.097
KENYA,TS24,INDELC,2020,0.0987
KENYA,TS24,INDELC,2021,0.1032
KENYA,TS24,INDELC,2022,0.1067
KENYA,TS24,INDELC,2023,0.1099
KENYA,TS24,INDELC,2024,0.1137
KENYA,TS24,INDELC,2025,0.1178
KENYA,TS24,INDELC,2026,0.1285
KENYA,TS24,INDELC,2027,0.1402
KENYA,TS24,INDELC,2028,0.153
KENYA,TS24,INDELC,2029,0.1669
KENYA,TS24,INDELC,2030,0.1821
KENYA,TS24,INDELC,2031,0.1986
KENYA,TS24,INDELC,2032,0.2167
KENYA,TS24,INDELC,2033,0.2364
KENYA,TS24,INDELC,2034,0.2579
KENYA,TS24,INDELC,2035,0.2814
KENYA,TS24,INDELC,2036,0.307
KENYA,TS24,INDELC,2037,0.335
KENYA,TS24,INDELC,2038,0.3654
KENYA,TS24,INDELC,2039,0.3987
KENYA,TS24,INDELC,2040,0.435
KENYA,TS24,INDELC,2041,0.4745
KENYA,TS24,INDELC,2042,0.514
KENYA,TS24,INDELC,2043,0.5559
KENYA,TS24,INDELC,2044,0.6012
KENYA,TS24,INDELC,2045,0.6503
KENYA,TS24,INDELC,2046,0.7033
KENYA,TS24,INDELC,2047,0.7606
KENYA,TS24,INDELC,2048,0.8226
KENYA,TS24,INDELC,2049,0.8897
KENYA,TS24,INDELC,2050,0.9623
KENYA,TS24,RESELC,2019,0.0621
KENYA,TS24,RESELC,2020,0.0631
KENYA,TS24,RESELC,2021,0.066
KENYA,TS24,RESELC,2022,0.0682
KENYA,TS24,RESELC,2023,0.0703
KENYA,TS24,RESELC,2024,0.0727
KENYA,TS24,RESELC,2025,0.0753
KENYA,TS24,RESELC,2026,0.0822
KENYA,TS24,RESELC,2027,0.0897
KENYA,TS24,RESELC,2028,0.0978
KENYA,TS24,RESELC,2029,0.1067
KENYA,TS24,RESELC,2030,0.1164
KENYA,TS24,RESELC,2031,0.127
KENYA,TS24,RESELC,2032,0.1386
KENYA,TS24,RESELC,2033,0.1512
KENYA,TS24,RESELC,2034,0.165
KENYA,TS24,RESELC,2035,0.18
KENYA,TS24,RESELC,2036,0.1964
KENYA,TS24,RESELC,2037,0.2142
KENYA,TS24,RESELC,2038,0.2337
KENYA,TS24,RESELC,2039,0.255
KENYA,TS24,RESELC,2040,0.2782
KENYA,TS24,RESELC,2041,0.3035
KENYA,TS24,RESELC,2042,0.3287
KENYA,TS24,RESELC,2043,0.3555
KENYA,TS24,RESELC,2044,0.3845
KENYA,TS24,RESELC,2045,0.4159
KENYA,TS24,RESELC,2046,0.4498
KENYA,TS24,RESELC,2047,0.4865
KENYA,TS24,RESELC,2048,0.5261
KENYA,TS24,RESELC,2049,0.569
KENYA,TS24,RESELC,2050,0.6154
KENYA,TS25,COMELC,2019,0.3067
KENYA,TS25,COMELC,2020,0.3121
KENYA,TS25,COMELC,2021,0.3262
KENYA,TS25,COMELC,2022,0.3371
KENYA,TS25,COMELC,2023,0.3474
KENYA,TS25,COMELC,2024,0.3593
KENYA,TS25,COMELC,2025,0.3723
KENYA,TS25,COMELC,2026,0.4062
KENYA,TS25,COMELC,2027,0.4432
KENYA,TS25,COMELC,2028,0.4835
KENYA,TS25,COMELC,2029,0.5275
KENYA,TS25,COMELC,2030,0.5755
KENYA,TS25,COMELC,2031,0.6278
KENYA,TS25,COMELC,2032,0.685
KENYA,TS25,COMELC,2033,0.7473
KENYA,TS25,COMELC,2034,0.8153
KENYA,TS25,COMELC,2035,0.8895
KENYA,TS25,COMELC,2036,0.9704
KENYA,TS25,COMELC,2037,1.0587
KENYA,TS25,COMELC,2038,1.155
KENYA,TS25,COMELC,2039,1.2602
KENYA,TS25,COMELC,2040,1.3748
KENYA,TS25,COMELC,2041,1.4999
KENYA,TS25,COMELC,2042,1.6246
KENYA,TS25,COMELC,2043,1.757
KENYA,TS25,COMELC,2044,1.9003
KENYA,TS25,COMELC,2045,2.0553
KENYA,TS25,COMELC,2046,2.2229
KENYA,TS25,COMELC,2047,2.4041
KENYA,TS25,COMELC,2048,2.6001
KENYA,TS25,COMELC,2049,2.8122
KENYA,TS25,COMELC,2050,3.0415
KENYA,TS25,INDELC,2019,1.0566
KENYA,TS25,INDELC,2020,1.0751
KENYA,TS25,INDELC,2021,1.1239
KENYA,TS25,INDELC,2022,1.1614
KENYA,TS25,INDELC,2023,1.1969
KENYA,TS25,INDELC,2024,1.2379
KENYA,TS25,INDELC,2025,1.2826
KENYA,TS25,INDELC,2026,1.3994
KENYA,TS25,INDELC,2027,1.5267
KENYA,TS25,INDELC,2028,1.6656
KENYA,TS25,INDELC,2029,1.8172
KENYA,TS25,INDELC,2030,1.9825
KENYA,TS25,INDELC,2031,2.1629
KENYA,TS25,INDELC,2032,2.3597
KENYA,TS25,INDELC,2033,2.5745
KENYA,TS25,INDELC,2034,2.8087
KENYA,TS25,INDELC,2035,3.0643
KENYA,TS25,INDELC,2036,3.3431
KENYA,TS25,INDELC,2037,3.6473
KENYA,TS25,INDELC,2038,3.9792
KENYA,TS25,INDELC,2039,4.3413
KENYA,TS25,INDELC,2040,4.7363
KENYA,TS25,INDELC,2041,5.1673
KENYA,TS25,INDELC,2042,5.5967
KENYA,TS25,INDELC,2043,6.0531
KENYA,TS25,INDELC,2044,6.5467
KENYA,TS25,INDELC,2045,7.0805
KENYA,TS25,INDELC,2046,7.6579
KENYA,TS25,INDELC,2047,8.2823
KENYA,TS25,INDELC,2048,8.9577
KENYA,TS25,INDELC,2049,9.6881
KENYA,TS25,INDELC,2050,10.478
KENYA,TS25,RESELC,2019,0.6757
KENYA,TS25,RESELC,2020,0.6876
KENYA,TS25,RESELC,2021,0.7188
KENYA,TS25,RESELC,2022,0.7428
KENYA,TS25,RESELC,2023,0.7655
KENYA,TS25,RESELC,2024,0.7917
KENYA,TS25,RESELC,2025,0.8203
KENYA,TS25,RESELC,2026,0.895
KENYA,TS25,RESELC,2027,0.9764
KENYA,TS25,RESELC,2028,1.0652
KENYA,TS25,RESELC,2029,1.1622
KENYA,TS25,RESELC,2030,1.2679
KENYA,TS25,RESELC,2031,1.3833
KENYA,TS25,RESELC,2032,1.5092
KENYA,TS25,RESELC,2033,1.6465
KENYA,TS25,RESELC,2034,1.7963
KENYA,TS25,RESELC,2035,1.9598
KENYA,TS25,RESELC,2036,2.1381
KENYA,TS25,RESELC,2037,2.3327
KENYA,TS25,RESELC,2038,2.5449
KENYA,TS25,RESELC,2039,2.7765
KENYA,TS25,RESELC,2040,3.0291
KENYA,TS25,RESELC,2041,3.3048
KENYA,TS25,RESELC,2042,3.5794
KENYA,TS25,RESELC,2043,3.8713
KENYA,TS25,RESELC,2044,4.187
KENYA,TS25,RESELC,2045,4.5284
KENYA,TS25,RESELC,2046,4.8976
KENYA,TS25,RESELC,2047,5.297
KENYA,TS25,RESELC,2048,5.7289
KENYA,TS25,RESELC,2049,6.196
KENYA,TS25,RESELC,2050,6.7013
KENYA,TS26,COMELC,2019,0.199
KENYA,TS26,COMELC,2020,0.2025
KENYA,TS26,COMELC,2021,0.2117
KENYA,TS26,COMELC,2022,0.2188
KENYA,TS26,COMELC,2023,0.2255
KENYA,TS26,COMELC,2024,0.2332
KENYA,TS26,COMELC,2025,0.2416
KENYA,TS26,COMELC,2026,0.2636
KENYA,TS26,COMELC,2027,0.2876
KENYA,TS26,COMELC,2028,0.3138
KENYA,TS26,COMELC,2029,0.3423
KENYA,TS26,COMELC,2030,0.3735
KENYA,TS26,COMELC,2031,0.4075
KENYA,TS26,COMELC,2032,0.4445
KENYA,TS26,COMELC,2033,0.485
KENYA,TS26,COMELC,2034,0.5291
KENYA,TS26,COMELC,2035,0.5772
KENYA,TS26,COMELC,2036,0.6298
KENYA,TS26,COMELC,2037,0.6871
KENYA,TS26,COMELC,2038,0.7496
KENYA,TS26,COMELC,2039,0.8178
KENYA,TS26,COMELC,2040,0.8922
KENYA,TS26,COMELC,2041,0.9734
KENYA,TS26,COMELC,2042,1.0543
KENYA,TS26,COMELC,2043,1.1403
KENYA,TS26,COMELC,2044,1.2333
KENYA,TS26,COMELC,2045,1.3338
KENYA,TS26,COMELC,2046,1.4426
KENYA,TS26,COMELC,2047,1.5602
KENYA,TS26,COMELC,2048,1.6874
KENYA,TS26,COMELC,2049,1.825
KENYA,TS26,COMELC,2050,1.9739
KENYA,TS26,INDELC,2019,0.6857
KENYA,TS26,INDELC,2020,0.6977
KENYA,TS26,INDELC,2021,0.7294
KENYA,TS26,INDELC,2022,0.7537
KENYA,TS26,INDELC,2023,0.7768
KENYA,TS26,INDELC,2024,0.8034
KENYA,TS26,INDELC,2025,0.8324
KENYA,TS26,INDELC,2026,0.9082
KENYA,TS26,INDELC,2027,0.9908
KENYA,TS26,INDELC,2028,1.0809
KENYA,TS26,INDELC,2029,1.1793
KENYA,TS26,INDELC,2030,1.2866
KENYA,TS26,INDELC,2031,1.4037
KENYA,TS26,INDELC,2032,1.5314
KENYA,TS26,INDELC,2033,1.6708
KENYA,TS26,INDELC,2034,1.8228
KENYA,TS26,INDELC,2035,1.9887
KENYA,TS26,INDELC,2036,2.1696
KENYA,TS26,INDELC,2037,2.367
KENYA,TS26,INDELC,2038,2.5824
KENYA,TS26,INDELC,2039,2.8174
KENYA,TS26,INDELC,2040,3.0738
KENYA,TS26,INDELC,2041,3.3535
KENYA,TS26,INDELC,2042,3.6322
KENYA,TS26,INDELC,2043,3.9283
KENYA,TS26,INDELC,2044,4.2487
KENYA,TS26,INDELC,2045,4.5951
KENYA,TS26,INDELC,2046,4.9698
KENYA,TS26,INDELC,2047,5.375
KENYA,TS26,INDELC,2048,5.8133
KENYA,TS26,INDELC,2049,6.2874
KENYA,TS26,INDELC,2050,6.8
KENYA,TS26,RESELC,2019,0.4385
KENYA,TS26,RESELC,2020,0.4462
KENYA,TS26,RESELC,2021,0.4665
KENYA,TS26,RESELC,2022,0.4821
KENYA,TS26,RESELC,2023,0.4968
KENYA,TS26,RESELC,2024,0.5138
KENYA,TS26,RESELC,2025,0.5324
KENYA,TS26,RESELC,2026,0.5808
KENYA,TS26,RESELC,2027,0.6337
KENYA,TS26,RESELC,2028,0.6913
KENYA,TS26,RESELC,2029,0.7542
KENYA,TS26,RESELC,2030,0.8229
KENYA,TS26,RESELC,2031,0.8977
KENYA,TS26,RESELC,2032,0.9794
KENYA,TS26,RESELC,2033,1.0685
KENYA,TS26,RESELC,2034,1.1658
KENYA,TS26,RESELC,2035,1.2719
KENYA,TS26,RESELC,2036,1.3876
KENYA,TS26,RESELC,2037,1.5138
KENYA,TS26,RESELC,2038,1.6516
KENYA,TS26,RESELC,2039,1.8019
KENYA,TS26,RESELC,2040,1.9658
KENYA,TS26,RESELC,2041,2.1447
KENYA,TS26,RESELC,2042,2.323
KENYA,TS26,RESELC,2043,2.5124
KENYA,TS26,RESELC,2044,2.7172
KENYA,TS26,RESELC,2045,2.9388
KENYA,TS26,RESELC,2046,3.1785
KENYA,TS26,RESELC,2047,3.4376
KENYA,TS26,RESELC,2048,3.7179
KENYA,TS26,RESELC,2049,4.0211
KENYA,TS26,RESELC,2050,4.349
KENYA,TS27,COMELC,2019,0.3899
KENYA,TS27,COMELC,2020,0.3968
KENYA,TS27,COMELC,2021,0.4148
KENYA,TS27,COMELC,2022,0.4286
KENYA,TS27,COMELC,2023,0.4417
KENYA,TS27,COMELC,2024,0.4569
KENYA,TS27,COMELC,2025,0.4734
KENYA,TS27,COMELC,2026,0.5164
KENYA,TS27,COMELC,2027,0.5634
KENYA,TS27,COMELC,2028,0.6147
KENYA,TS27,COMELC,2029,0.6706
KENYA,TS27,COMELC,2030,0.7317
KENYA,TS27,COMELC,2031,0.7982
KENYA,TS27,COMELC,2032,0.8709
KENYA,TS27,COMELC,2033,0.9501
KENYA,TS27,COMELC,2034,1.0366
KENYA,TS27,COMELC,2035,1.1309
KENYA,TS27,COMELC,2036,1.2338
KENYA,TS27,COMELC,2037,1.3461
KENYA,TS27,COMELC,2038,1.4686
KENYA,TS27,COMELC,2039,1.6022
KENYA,TS27,COMELC,2040,1.748
KENYA,TS27,COMELC,2041,1.907
KENYA,TS27,COMELC,2042,2.0655
KENYA,TS27,COMELC,2043,2.234
KENYA,TS27,COMELC,2044,2.4161
KENYA,TS27,COMELC,2045,2.6131
KENYA,TS27,COMELC,2046,2.8262
KENYA,TS27,COMELC,2047,3.0567
KENYA,TS27,COMELC,2048,3.3059
KENYA,TS27,COMELC,2049,3.5755
KENYA,TS27,COMELC,2050,3.867
KENYA,TS27,INDELC,2019,1.3434
KENYA,TS27,INDELC,2020,1.3669
KENYA,TS27,INDELC,2021,1.4289
KENYA,TS27,INDELC,2022,1.4767
KENYA,TS27,INDELC,2023,1.5218
KENYA,TS27,INDELC,2024,1.5739
KENYA,TS27,INDELC,2025,1.6308
KENYA,TS27,INDELC,2026,1.7792
KENYA,TS27,INDELC,2027,1.9411
KENYA,TS27,INDELC,2028,2.1177
KENYA,TS27,INDELC,2029,2.3104
KENYA,TS27,INDELC,2030,2.5206
KENYA,TS27,INDELC,2031,2.75
KENYA,TS27,INDELC,2032,3.0002
KENYA,TS27,INDELC,2033,3.2732
KENYA,TS27,INDELC,2034,3.5711
KENYA,TS27,INDELC,2035,3.896
KENYA,TS27,INDELC,2036,4.2505
KENYA,TS27,INDELC,2037,4.6373
KENYA,TS27,INDELC,2038,5.0593
KENYA,TS27,INDELC,2039,5.5196
KENYA,TS27,INDELC,2040,6.0219
