r,t,l,y,RateOfTotalActivity
KENYA,PWRGEO040,TS05,2028,0.555
KENYA,PWRGEO040,TS05,2029,0.555
KENYA,PWRGEO040,TS05,2030,0.555
KENYA,PWRGEO040,TS05,2031,0.555
KENYA,PWRGEO040,TS05,2032,0.555
KENYA,PWRGEO040,TS05,2033,0.555
KENYA,PWRGEO040,TS05,2034,0.555
KENYA,PWRGEO040,TS05,2035,0.555
KENYA,PWRGEO040,TS05,2036,0.555
KENYA,PWRGEO040,TS05,2037,0.555
KENYA,PWRGEO040,TS05,2038,0.555
KENYA,PWRGEO040,TS06,2019,0.555
KENYA,PWRGEO040,TS06,2020,0.555
KENYA,PWRGEO040,TS06,2021,0.555
KENYA,PWRGEO040,TS06,2022,0.555
KENYA,PWRGEO040,TS06,2023,0.555
KENYA,PWRGEO040,TS06,2024,0.555
KENYA,PWRGEO040,TS06,2025,0.555
KENYA,PWRGEO040,TS06,2026,0.555
KENYA,PWRGEO040,TS06,2027,0.555
KENYA,PWRGEO040,TS06,2028,0.555
KENYA,PWRGEO040,TS06,2029,0.555
KENYA,PWRGEO040,TS06,2030,0.555
KENYA,PWRGEO040,TS06,2031,0.555
KENYA,PWRGEO040,TS06,2032,0.555
KENYA,PWRGEO040,TS06,2033,0.555
KENYA,PWRGEO040,TS06,2034,0.555
KENYA,PWRGEO040,TS06,2035,0.555
KENYA,PWRGEO040,TS06,2036,0.555
KENYA,PWRGEO040,TS06,2037,0.555
KENYA,PWRGEO040,TS06,2038,0.555
KENYA,PWRGEO040,TS07,2019,0.555
KENYA,PWRGEO040,TS07,2020,0.555
KENYA,PWRGEO040,TS07,2021,0.555
KENYA,PWRGEO040,TS07,2022,0.555
KENYA,PWRGEO040,TS07,2023,0.555
KENYA,PWRGEO040,TS07,2024,0.555
KENYA,PWRGEO040,TS07,2025,0.555
KENYA,PWRGEO040,TS07,2026,0.555
KENYA,PWRGEO040,TS07,2027,0.555
KENYA,PWRGEO040,TS07,2028,0.555
KENYA,PWRGEO040,TS07,2029,0.555
KENYA,PWRGEO040,TS07,2030,0.555
KENYA,PWRGEO040,TS07,2031,0.2099
KENYA,PWRGEO040,TS07,2032,0.555
KENYA,PWRGEO040,TS07,2033,0.555
KENYA,PWRGEO040,TS07,2034,0.555
KENYA,PWRGEO040,TS07,2035,0.555
KENYA,PWRGEO040,TS07,2036,0.555
KENYA,PWRGEO040,TS07,2037,0.555
KENYA,PWRGEO040,TS07,2038,0.555
KENYA,PWRGEO040,TS08,2019,0.555
KENYA,PWRGEO040,TS08,2020,0.555
KENYA,PWRGEO040,TS08,2021,0.555
KENYA,PWRGEO040,TS08,2022,0.555
KENYA,PWRGEO040,TS08,2023,0.555
KENYA,PWRGEO040,TS08,2024,0.555
KENYA,PWRGEO040,TS08,2025,0.555
KENYA,PWRGEO040,TS08,2026,0.555
KENYA,PWRGEO040,TS08,2027,0.555
KENYA,PWRGEO040,TS08,2028,0.555
KENYA,PWRGEO040,TS08,2029,0.555
KENYA,PWRGEO040,TS08,2030,0.555
KENYA,PWRGEO040,TS08,2031,0.555
KENYA,PWRGEO040,TS08,2032,0.555
KENYA,PWRGEO040,TS08,2033,0.555
KENYA,PWRGEO040,TS08,2034,0.555
KENYA,PWRGEO040,TS08,2035,0.555
KENYA,PWRGEO040,TS08,2036,0.555
KENYA,PWRGEO040,TS08,2037,0.555
KENYA,PWRGEO040,TS08,2038,0.555
KENYA,PWRGEO040,TS09,2019,0.555
KENYA,PWRGEO040,TS09,2020,0.555
KENYA,PWRGEO040,TS09,2021,0.555
KENYA,PWRGEO040,TS09,2022,0.555
KENYA,PWRGEO040,TS09,2023,0.555
KENYA,PWRGEO040,TS09,2024,0.555
KENYA,PWRGEO040,TS09,2025,0.555
KENYA,PWRGEO040,TS09,2026,0.555
KENYA,PWRGEO040,TS09,2027,0.555
KENYA,PWRGEO040,TS09,2028,0.555
KENYA,PWRGEO040,TS09,2029,0.555
KENYA,PWRGEO040,TS09,2030,0.555
KENYA,PWRGEO040,TS09,2031,0.555
KENYA,PWRGEO040,TS09,2032,0.555
KENYA,PWRGEO040,TS09,2033,0.555
KENYA,PWRGEO040,TS09,2034,0.555
KENYA,PWRGEO040,TS09,2035,0.555
KENYA,PWRGEO040,TS09,2036,0.555
KENYA,PWRGEO040,TS09,2037,0.555
KENYA,PWRGEO040,TS09,2038,0.555
KENYA,PWRGEO040,TS10,2019,0.555
KENYA,PWRGEO040,TS10,2020,0.555
KENYA,PWRGEO040,TS10,2021,0.555
KENYA,PWRGEO040,TS10,2022,0.555
KENYA,PWRGEO040,TS10,2023,0.555
KENYA,PWRGEO040,TS10,2024,0.555
KENYA,PWRGEO040,TS10,2025,0.555
KENYA,PWRGEO040,TS10,2026,0.555
KENYA,PWRGEO040,TS10,2027,0.555
KENYA,PWRGEO040,TS10,2028,0.555
KENYA,PWRGEO040,TS10,2029,0.555
KENYA,PWRGEO040,TS10,2030,0.555
KENYA,PWRGEO040,TS10,2031,0.555
KENYA,PWRGEO040,TS10,2032,0.555
KENYA,PWRGEO040,TS10,2033,0.555
KENYA,PWRGEO040,TS10,2034,0.555
KENYA,PWRGEO040,TS10,2035,0.555
KENYA,PWRGEO040,TS10,2036,0.555
KENYA,PWRGEO040,TS10,2037,0.555
KENYA,PWRGEO040,TS10,2038,0.555
KENYA,PWRGEO040,TS11,2019,0.555
KENYA,PWRGEO040,TS11,2020,0.555
KENYA,PWRGEO040,TS11,2021,0.555
KENYA,PWRGEO040,TS11,2022,0.555
KENYA,PWRGEO040,TS11,2023,0.555
KENYA,PWRGEO040,TS11,2024,0.555
KENYA,PWRGEO040,TS11,2025,0.555
KENYA,PWRGEO040,TS11,2026,0.555
KENYA,PWRGEO040,TS11,2027,0.555
KENYA,PWRGEO040,TS11,2028,0.555
KENYA,PWRGEO040,TS11,2029,0.555
KENYA,PWRGEO040,TS11,2030,0.555
KENYA,PWRGEO040,TS11,2031,0.555
KENYA,PWRGEO040,TS11,2032,0.555
KENYA,PWRGEO040,TS11,2033,0.555
KENYA,PWRGEO040,TS11,2034,0.555
KENYA,PWRGEO040,TS11,2035,0.555
KENYA,PWRGEO040,TS11,2036,0.555
KENYA,PWRGEO040,TS11,2037,0.555
KENYA,PWRGEO040,TS11,2038,0.555
KENYA,PWRGEO040,TS12,2019,0.555
KENYA,PWRGEO040,TS12,2020,0.555
KENYA,PWRGEO040,TS12,2021,0.555
KENYA,PWRGEO040,TS12,2022,0.555
KENYA,PWRGEO040,TS12,2023,0.555
KENYA,PWRGEO040,TS12,2024,0.555
KENYA,PWRGEO040,TS12,2025,0.555
KENYA,PWRGEO040,TS12,2026,0.555
KENYA,PWRGEO040,TS12,2027,0.555
KENYA,PWRGEO040,TS12,2028,0.555
KENYA,PWRGEO040,TS12,2029,0.555
KENYA,PWRGEO040,TS12,2030,0.555
KENYA,PWRGEO040,TS12,2031,0.555
KENYA,PWRGEO040,TS12,2032,0.555
KENYA,PWRGEO040,TS12,2033,0.555
KENYA,PWRGEO040,TS12,2034,0.555
KENYA,PWRGEO040,TS12,2035,0.555
KENYA,PWRGEO040,TS12,2036,0.555
KENYA,PWRGEO040,TS12,2037,0.555
KENYA,PWRGEO040,TS12,2038,0.555
KENYA,PWRGEO040,TS13,2019,0.555
KENYA,PWRGEO040,TS13,2020,0.555
KENYA,PWRGEO040,TS13,2021,0.555
KENYA,PWRGEO040,TS13,2022,0.555
KENYA,PWRGEO040,TS13,2024,0.555
KENYA,PWRGEO040,TS13,2025,0.555
KENYA,PWRGEO040,TS13,2026,0.555
KENYA,PWRGEO040,TS13,2027,0.555
KENYA,PWRGEO040,TS13,2028,0.555
KENYA,PWRGEO040,TS13,2029,0.555
KENYA,PWRGEO040,TS13,2030,0.0952
KENYA,PWRGEO040,TS13,2031,0.555
KENYA,PWRGEO040,TS13,2032,0.555
KENYA,PWRGEO040,TS13,2033,0.555
KENYA,PWRGEO040,TS13,2034,0.555
KENYA,PWRGEO040,TS13,2035,0.555
KENYA,PWRGEO040,TS13,2036,0.555
KENYA,PWRGEO040,TS13,2037,0.555
KENYA,PWRGEO040,TS13,2038,0.555
KENYA,PWRGEO040,TS14,2019,0.555
KENYA,PWRGEO040,TS14,2020,0.555
KENYA,PWRGEO040,TS14,2021,0.555
KENYA,PWRGEO040,TS14,2022,0.555
KENYA,PWRGEO040,TS14,2023,0.555
KENYA,PWRGEO040,TS14,2024,0.555
KENYA,PWRGEO040,TS14,2025,0.555
KENYA,PWRGEO040,TS14,2026,0.555
KENYA,PWRGEO040,TS14,2027,0.555
KENYA,PWRGEO040,TS14,2028,0.555
KENYA,PWRGEO040,TS14,2029,0.555
KENYA,PWRGEO040,TS14,2030,0.555
KENYA,PWRGEO040,TS14,2031,0.555
KENYA,PWRGEO040,TS14,2032,0.555
KENYA,PWRGEO040,TS14,2033,0.555
KENYA,PWRGEO040,TS14,2034,0.555
KENYA,PWRGEO040,TS14,2035,0.555
KENYA,PWRGEO040,TS14,2036,0.555
KENYA,PWRGEO040,TS14,2037,0.555
KENYA,PWRGEO040,TS14,2038,0.555
KENYA,PWRGEO040,TS15,2019,0.555
KENYA,PWRGEO040,TS15,2020,0.555
KENYA,PWRGEO040,TS15,2021,0.555
KENYA,PWRGEO040,TS15,2022,0.555
KENYA,PWRGEO040,TS15,2023,0.555
KENYA,PWRGEO040,TS15,2024,0.555
KENYA,PWRGEO040,TS15,2025,0.555
KENYA,PWRGEO040,TS15,2026,0.555
KENYA,PWRGEO040,TS15,2027,0.555
KENYA,PWRGEO040,TS15,2028,0.555
KENYA,PWRGEO040,TS15,2029,0.555
KENYA,PWRGEO040,TS15,2030,0.555
KENYA,PWRGEO040,TS15,2031,0.555
KENYA,PWRGEO040,TS15,2032,0.555
KENYA,PWRGEO040,TS15,2033,0.555
KENYA,PWRGEO040,TS15,2034,0.555
KENYA,PWRGEO040,TS15,2035,0.555
KENYA,PWRGEO040,TS15,2036,0.555
KENYA,PWRGEO040,TS15,2037,0.555
KENYA,PWRGEO040,TS15,2038,0.555
KENYA,PWRGEO040,TS16,2019,0.555
KENYA,PWRGEO040,TS16,2020,0.555
KENYA,PWRGEO040,TS16,2021,0.555
KENYA,PWRGEO040,TS16,2022,0.555
KENYA,PWRGEO040,TS16,2023,0.555
KENYA,PWRGEO040,TS16,2024,0.555
KENYA,PWRGEO040,TS16,2025,0.555
KENYA,PWRGEO040,TS16,2026,0.555
KENYA,PWRGEO040,TS16,2027,0.555
KENYA,PWRGEO040,TS16,2028,0.555
KENYA,PWRGEO040,TS16,2029,0.555
KENYA,PWRGEO040,TS16,2030,0.555
KENYA,PWRGEO040,TS16,2031,0.555
KENYA,PWRGEO040,TS16,2032,0.555
KENYA,PWRGEO040,TS16,2033,0.555
KENYA,PWRGEO040,TS16,2034,0.555
KENYA,PWRGEO040,TS16,2035,0.555
KENYA,PWRGEO040,TS16,2036,0.555
KENYA,PWRGEO040,TS16,2037,0.555
KENYA,PWRGEO040,TS16,2038,0.555
KENYA,PWRGEO040,TS17,2019,0.555
KENYA,PWRGEO040,TS17,2020,0.555
KENYA,PWRGEO040,TS17,2021,0.555
KENYA,PWRGEO040,TS17,2022,0.555
KENYA,PWRGEO040,TS17,2023,0.555
KENYA,PWRGEO040,TS17,2024,0.555
KENYA,PWRGEO040,TS17,2025,0.555
KENYA,PWRGEO040,TS17,2026,0.555
KENYA,PWRGEO040,TS17,2027,0.555
KENYA,PWRGEO040,TS17,2028,0.555
KENYA,PWRGEO040,TS17,2029,0.555
KENYA,PWRGEO040,TS17,2030,0.555
KENYA,PWRGEO040,TS17,2031,0.555
KENYA,PWRGEO040,TS17,2032,0.555
KENYA,PWRGEO040,TS17,2033,0.555
KENYA,PWRGEO040,TS17,2034,0.555
KENYA,PWRGEO040,TS17,2035,0.555
KENYA,PWRGEO040,TS17,2036,0.555
KENYA,PWRGEO040,TS17,2037,0.555
KENYA,PWRGEO040,TS17,2038,0.555
KENYA,PWRGEO040,TS18,2019,0.555
KENYA,PWRGEO040,TS18,2020,0.555
KENYA,PWRGEO040,TS18,2021,0.555
KENYA,PWRGEO040,TS18,2022,0.555
KENYA,PWRGEO040,TS18,2023,0.555
KENYA,PWRGEO040,TS18,2024,0.555
KENYA,PWRGEO040,TS18,2025,0.555
KENYA,PWRGEO040,TS18,2026,0.555
KENYA,PWRGEO040,TS18,2027,0.555
KENYA,PWRGEO040,TS18,2028,0.555
KENYA,PWRGEO040,TS18,2029,0.555
KENYA,PWRGEO040,TS18,2030,0.555
KENYA,PWRGEO040,TS18,2031,0.555
KENYA,PWRGEO040,TS18,2032,0.555
KENYA,PWRGEO040,TS18,2033,0.0786
KENYA,PWRGEO040,TS18,2034,0.555
KENYA,PWRGEO040,TS18,2035,0.555
KENYA,PWRGEO040,TS18,2036,0.555
KENYA,PWRGEO040,TS18,2037,0.555
KENYA,PWRGEO040,TS18,2038,0.555
KENYA,PWRGEO040,TS19,2019,0.555
KENYA,PWRGEO040,TS19,2020,0.555
KENYA,PWRGEO040,TS19,2021,0.555
KENYA,PWRGEO040,TS19,2023,0.5209
KENYA,PWRGEO040,TS19,2024,0.555
KENYA,PWRGEO040,TS19,2025,0.555
KENYA,PWRGEO040,TS19,2026,0.555
KENYA,PWRGEO040,TS19,2027,0.555
KENYA,PWRGEO040,TS19,2028,0.555
KENYA,PWRGEO040,TS19,2029,0.555
KENYA,PWRGEO040,TS19,2030,0.555
KENYA,PWRGEO040,TS19,2031,0.555
KENYA,PWRGEO040,TS19,2032,0.555
KENYA,PWRGEO040,TS19,2034,0.555
KENYA,PWRGEO040,TS19,2035,0.555
KENYA,PWRGEO040,TS19,2036,0.555
KENYA,PWRGEO040,TS19,2038,0.555
KENYA,PWRGEO040,TS20,2019,0.555
KENYA,PWRGEO040,TS20,2020,0.555
KENYA,PWRGEO040,TS20,2021,0.555
KENYA,PWRGEO040,TS20,2022,0.555
KENYA,PWRGEO040,TS20,2024,0.555
KENYA,PWRGEO040,TS20,2025,0.555
KENYA,PWRGEO040,TS20,2026,0.555
KENYA,PWRGEO040,TS20,2029,0.555
KENYA,PWRGEO040,TS20,2030,0.555
KENYA,PWRGEO040,TS20,2031,0.555
KENYA,PWRGEO040,TS20,2032,0.555
KENYA,PWRGEO040,TS20,2033,0.555
KENYA,PWRGEO040,TS20,2035,0.555
KENYA,PWRGEO040,TS20,2036,0.555
KENYA,PWRGEO040,TS20,2037,0.555
KENYA,PWRGEO040,TS20,2038,0.555
KENYA,PWRGEO040,TS21,2019,0.555
KENYA,PWRGEO040,TS21,2020,0.555
KENYA,PWRGEO040,TS21,2021,0.555
KENYA,PWRGEO040,TS21,2022,0.555
KENYA,PWRGEO040,TS21,2023,0.555
KENYA,PWRGEO040,TS21,2024,0.555
KENYA,PWRGEO040,TS21,2025,0.555
KENYA,PWRGEO040,TS21,2026,0.555
KENYA,PWRGEO040,TS21,2027,0.555
KENYA,PWRGEO040,TS21,2028,0.555
KENYA,PWRGEO040,TS21,2029,0.555
KENYA,PWRGEO040,TS21,2030,0.555
KENYA,PWRGEO040,TS21,2031,0.555
KENYA,PWRGEO040,TS21,2032,0.555
KENYA,PWRGEO040,TS21,2033,0.555
KENYA,PWRGEO040,TS21,2034,0.555
KENYA,PWRGEO040,TS21,2035,0.555
KENYA,PWRGEO040,TS21,2036,0.555
KENYA,PWRGEO040,TS21,2037,0.555
KENYA,PWRGEO040,TS21,2038,0.555
KENYA,PWRGEO040,TS22,2019,0.555
KENYA,PWRGEO040,TS22,2020,0.555
KENYA,PWRGEO040,TS22,2021,0.555
KENYA,PWRGEO040,TS22,2022,0.555
KENYA,PWRGEO040,TS22,2023,0.555
KENYA,PWRGEO040,TS22,2024,0.555
KENYA,PWRGEO040,TS22,2025,0.555
KENYA,PWRGEO040,TS22,2026,0.555
KENYA,PWRGEO040,TS22,2027,0.555
KENYA,PWRGEO040,TS22,2028,0.555
KENYA,PWRGEO040,TS22,2029,0.555
KENYA,PWRGEO040,TS22,2030,0.555
KENYA,PWRGEO040,TS22,2031,0.555
KENYA,PWRGEO040,TS22,2032,0.555
KENYA,PWRGEO040,TS22,2033,0.555
KENYA,PWRGEO040,TS22,2034,0.555
KENYA,PWRGEO040,TS22,2035,0.555
KENYA,PWRGEO040,TS22,2036,0.555
KENYA,PWRGEO040,TS22,2037,0.555
KENYA,PWRGEO040,TS22,2038,0.555
KENYA,PWRGEO040,TS23,2019,0.555
KENYA,PWRGEO040,TS23,2020,0.555
KENYA,PWRGEO040,TS23,2021,0.555
KENYA,PWRGEO040,TS23,2022,0.555
KENYA,PWRGEO040,TS23,2023,0.555
KENYA,PWRGEO040,TS23,2024,0.555
KENYA,PWRGEO040,TS23,2025,0.555
KENYA,PWRGEO040,TS23,2026,0.555
KENYA,PWRGEO040,TS23,2027,0.555
KENYA,PWRGEO040,TS23,2028,0.555
KENYA,PWRGEO040,TS23,2029,0.555
KENYA,PWRGEO040,TS23,2030,0.555
KENYA,PWRGEO040,TS23,2031,0.555
KENYA,PWRGEO040,TS23,2032,0.555
KENYA,PWRGEO040,TS23,2033,0.555
KENYA,PWRGEO040,TS23,2034,0.555
KENYA,PWRGEO040,TS23,2035,0.555
KENYA,PWRGEO040,TS23,2036,0.555
KENYA,PWRGEO040,TS23,2037,0.555
KENYA,PWRGEO040,TS23,2038,0.555
KENYA,PWRGEO040,TS24,2019,0.555
KENYA,PWRGEO040,TS24,2020,0.555
KENYA,PWRGEO040,TS24,2021,0.555
KENYA,PWRGEO040,TS24,2023,0.555
KENYA,PWRGEO040,TS24,2025,0.555
KENYA,PWRGEO040,TS24,2026,0.555
KENYA,PWRGEO040,TS24,2027,0.555
KENYA,PWRGEO040,TS24,2029,0.555
KENYA,PWRGEO040,TS24,2030,0.555
KENYA,PWRGEO040,TS24,2031,0.555
KENYA,PWRGEO040,TS24,2032,0.555
KENYA,PWRGEO040,TS24,2033,0.555
KENYA,PWRGEO040,TS24,2034,0.555
KENYA,PWRGEO040,TS24,2035,0.555
KENYA,PWRGEO040,TS24,2036,0.555
KENYA,PWRGEO040,TS24,2037,0.555
KENYA,PWRGEO040,TS25,2019,0.4575
KENYA,PWRGEO040,TS25,2020,0.4575
KENYA,PWRGEO040,TS25,2021,0.555
KENYA,PWRGEO040,TS25,2022,0.555
KENYA,PWRGEO040,TS25,2023,0.555
KENYA,PWRGEO040,TS25,2024,0.5226
KENYA,PWRGEO040,TS25,2025,0.555
KENYA,PWRGEO040,TS25,2026,0.555
KENYA,PWRGEO040,TS25,2027,0.555
KENYA,PWRGEO040,TS25,2028,0.16
KENYA,PWRGEO040,TS25,2029,0.555
KENYA,PWRGEO040,TS25,2030,0.555
KENYA,PWRGEO040,TS25,2031,0.555
KENYA,PWRGEO040,TS25,2032,0.555
KENYA,PWRGEO040,TS25,2033,0.555
KENYA,PWRGEO040,TS25,2034,0.555
KENYA,PWRGEO040,TS25,2035,0.555
KENYA,PWRGEO040,TS25,2036,0.555
KENYA,PWRGEO040,TS25,2037,0.555
KENYA,PWRGEO040,TS25,2038,0.1042
KENYA,PWRGEO040,TS26,2019,0.555
KENYA,PWRGEO040,TS26,2020,0.555
KENYA,PWRGEO040,TS26,2021,0.555
KENYA,PWRGEO040,TS26,2022,0.555
KENYA,PWRGEO040,TS26,2023,0.555
KENYA,PWRGEO040,TS26,2024,0.555
KENYA,PWRGEO040,TS26,2025,0.555
KENYA,PWRGEO040,TS26,2026,0.555
KENYA,PWRGEO040,TS26,2027,0.555
KENYA,PWRGEO040,TS26,2028,0.555
KENYA,PWRGEO040,TS26,2029,0.555
KENYA,PWRGEO040,TS26,2030,0.555
KENYA,PWRGEO040,TS26,2031,0.555
KENYA,PWRGEO040,TS26,2033,0.555
KENYA,PWRGEO040,TS26,2034,0.555
KENYA,PWRGEO040,TS26,2035,0.555
KENYA,PWRGEO040,TS26,2036,0.555
KENYA,PWRGEO040,TS26,2037,0.555
KENYA,PWRGEO040,TS26,2038,0.555
KENYA,PWRGEO040,TS27,2019,0.555
KENYA,PWRGEO040,TS27,2020,0.555
KENYA,PWRGEO040,TS27,2021,0.555
KENYA,PWRGEO040,TS27,2022,0.555
KENYA,PWRGEO040,TS27,2023,0.555
KENYA,PWRGEO040,TS27,2024,0.555
KENYA,PWRGEO040,TS27,2025,0.555
KENYA,PWRGEO040,TS27,2026,0.0484
KENYA,PWRGEO040,TS27,2027,0.1042
KENYA,PWRGEO040,TS27,2028,0.555
KENYA,PWRGEO040,TS27,2029,0.0484
KENYA,PWRGEO040,TS27,2030,0.555
KENYA,PWRGEO040,TS27,2031,0.555
KENYA,PWRGEO040,TS27,2032,0.555
KENYA,PWRGEO040,TS27,2033,0.555
KENYA,PWRGEO040,TS27,2034,0.1042
KENYA,PWRGEO040,TS27,2035,0.5505
KENYA,PWRGEO040,TS27,2036,0.555
KENYA,PWRGEO040,TS27,2037,0.555
KENYA,PWRGEO040,TS27,2038,0.555
KENYA,PWRGEO040,TS28,2019,0.555
KENYA,PWRGEO040,TS28,2020,0.555
KENYA,PWRGEO040,TS28,2021,0.555
KENYA,PWRGEO040,TS28,2022,0.555
KENYA,PWRGEO040,TS28,2023,0.555
KENYA,PWRGEO040,TS28,2024,0.555
KENYA,PWRGEO040,TS28,2025,0.555
KENYA,PWRGEO040,TS28,2026,0.555
KENYA,PWRGEO040,TS28,2027,0.555
KENYA,PWRGEO040,TS28,2028,0.555
KENYA,PWRGEO040,TS28,2029,0.555
KENYA,PWRGEO040,TS28,2030,0.555
KENYA,PWRGEO040,TS28,2031,0.555
KENYA,PWRGEO040,TS28,2032,0.555
KENYA,PWRGEO040,TS28,2033,0.555
KENYA,PWRGEO040,TS28,2034,0.555
KENYA,PWRGEO040,TS28,2035,0.555
KENYA,PWRGEO040,TS28,2036,0.555
KENYA,PWRGEO040,TS28,2037,0.555
KENYA,PWRGEO040,TS28,2038,0.555
KENYA,PWRGEO040,TS29,2019,0.555
KENYA,PWRGEO040,TS29,2020,0.555
KENYA,PWRGEO040,TS29,2021,0.555
KENYA,PWRGEO040,TS29,2022,0.555
KENYA,PWRGEO040,TS29,2023,0.555
KENYA,PWRGEO040,TS29,2024,0.555
KENYA,PWRGEO040,TS29,2025,0.555
KENYA,PWRGEO040,TS29,2026,0.555
KENYA,PWRGEO040,TS29,2027,0.555
KENYA,PWRGEO040,TS29,2028,0.555
KENYA,PWRGEO040,TS29,2029,0.555
KENYA,PWRGEO040,TS29,2030,0.555
KENYA,PWRGEO040,TS29,2031,0.555
KENYA,PWRGEO040,TS29,2032,0.555
KENYA,PWRGEO040,TS29,2033,0.555
KENYA,PWRGEO040,TS29,2034,0.555
KENYA,PWRGEO040,TS29,2035,0.555
KENYA,PWRGEO040,TS29,2036,0.555
KENYA,PWRGEO040,TS29,2037,0.555
KENYA,PWRGEO040,TS29,2038,0.555
KENYA,PWRGEO040,TS30,2019,0.555
KENYA,PWRGEO040,TS30,2020,0.555
KENYA,PWRGEO040,TS30,2021,0.555
KENYA,PWRGEO040,TS30,2022,0.555
KENYA,PWRGEO040,TS30,2023,0.3882
KENYA,PWRGEO040,TS30,2024,0.555
KENYA,PWRGEO040,TS30,2025,0.555
KENYA,PWRGEO040,TS30,2026,0.555
KENYA,PWRGEO040,TS30,2027,0.555
KENYA,PWRGEO040,TS30,2028,0.555
KENYA,PWRGEO040,TS30,2029,0.555
KENYA,PWRGEO040,TS30,2032,0.2628
KENYA,PWRGEO040,TS30,2034,0.555
KENYA,PWRGEO040,TS30,2035,0.555
KENYA,PWRGEO040,TS30,2036,0.555
KENYA,PWRGEO040,TS30,2037,0.555
KENYA,PWRGEO040,TS30,2038,0.555
KENYA,PWRGEO040,TS31,2019,0.555
KENYA,PWRGEO040,TS31,2020,0.555
KENYA,PWRGEO040,TS31,2021,0.555
KENYA,PWRGEO040,TS31,2022,0.555
KENYA,PWRGEO040,TS31,2023,0.555
KENYA,PWRGEO040,TS31,2024,0.555
KENYA,PWRGEO040,TS31,2025,0.555
KENYA,PWRGEO040,TS31,2026,0.555
KENYA,PWRGEO040,TS31,2027,0.555
KENYA,PWRGEO040,TS31,2028,0.555
KENYA,PWRGEO040,TS31,2029,0.555
KENYA,PWRGEO040,TS31,2030,0.555
KENYA,PWRGEO040,TS31,2031,0.555
KENYA,PWRGEO040,TS31,2032,0.555
KENYA,PWRGEO040,TS31,2033,0.555
KENYA,PWRGEO040,TS31,2034,0.555
KENYA,PWRGEO040,TS31,2035,0.555
KENYA,PWRGEO040,TS31,2036,0.555
KENYA,PWRGEO040,TS31,2037,0.555
KENYA,PWRGEO040,TS31,2038,0.555
KENYA,PWRGEO040,TS32,2019,0.555
KENYA,PWRGEO040,TS32,2020,0.555
KENYA,PWRGEO040,TS32,2021,0.555
KENYA,PWRGEO040,TS32,2022,0.555
KENYA,PWRGEO040,TS32,2023,0.555
KENYA,PWRGEO040,TS32,2024,0.555
KENYA,PWRGEO040,TS32,2025,0.555
KENYA,PWRGEO040,TS32,2026,0.555
KENYA,PWRGEO040,TS32,2027,0.555
KENYA,PWRGEO040,TS32,2028,0.555
KENYA,PWRGEO040,TS32,2029,0.555
KENYA,PWRGEO040,TS32,2030,0.555
KENYA,PWRGEO040,TS32,2031,0.555
KENYA,PWRGEO040,TS32,2032,0.555
KENYA,PWRGEO040,TS32,2033,0.555
KENYA,PWRGEO040,TS32,2034,0.555
KENYA,PWRGEO040,TS32,2035,0.555
KENYA,PWRGEO040,TS32,2036,0.555
KENYA,PWRGEO040,TS32,2037,0.555
KENYA,PWRGEO040,TS32,2038,0.555
KENYA,PWRGEO040,TS33,2019,0.555
KENYA,PWRGEO040,TS33,2020,0.555
KENYA,PWRGEO040,TS33,2021,0.555
KENYA,PWRGEO040,TS33,2022,0.555
KENYA,PWRGEO040,TS33,2023,0.555
KENYA,PWRGEO040,TS33,2024,0.555
KENYA,PWRGEO040,TS33,2025,0.555
KENYA,PWRGEO040,TS33,2026,0.555
KENYA,PWRGEO040,TS33,2027,0.555
KENYA,PWRGEO040,TS33,2028,0.555
KENYA,PWRGEO040,TS33,2029,0.555
KENYA,PWRGEO040,TS33,2030,0.555
KENYA,PWRGEO040,TS33,2031,0.555
KENYA,PWRGEO040,TS33,2032,0.555
KENYA,PWRGEO040,TS33,2033,0.555
KENYA,PWRGEO040,TS33,2034,0.555
KENYA,PWRGEO040,TS33,2035,0.555
KENYA,PWRGEO040,TS33,2036,0.555
KENYA,PWRGEO040,TS33,2037,0.555
KENYA,PWRGEO040,TS33,2038,0.555
KENYA,PWRGEO040,TS34,2019,0.555
KENYA,PWRGEO040,TS34,2020,0.555
KENYA,PWRGEO040,TS34,2021,0.555
KENYA,PWRGEO040,TS34,2022,0.555
KENYA,PWRGEO040,TS34,2023,0.555
KENYA,PWRGEO040,TS34,2024,0.555
KENYA,PWRGEO040,TS34,2025,0.555
KENYA,PWRGEO040,TS34,2026,0.555
KENYA,PWRGEO040,TS34,2027,0.555
KENYA,PWRGEO040,TS34,2028,0.555
KENYA,PWRGEO040,TS34,2029,0.555
KENYA,PWRGEO040,TS34,2030,0.555
KENYA,PWRGEO040,TS34,2031,0.555
KENYA,PWRGEO040,TS34,2032,0.555
KENYA,PWRGEO040,TS34,2033,0.555
KENYA,PWRGEO040,TS34,2034,0.555
KENYA,PWRGEO040,TS34,2035,0.555
KENYA,PWRGEO040,TS34,2036,0.555
KENYA,PWRGEO040,TS34,2037,0.555
KENYA,PWRGEO040,TS34,2038,0.555
KENYA,PWRGEO040,TS35,2019,0.555
KENYA,PWRGEO040,TS35,2020,0.555
KENYA,PWRGEO040,TS35,2021,0.555
KENYA,PWRGEO040,TS35,2022,0.555
KENYA,PWRGEO040,TS35,2023,0.555
KENYA,PWRGEO040,TS35,2024,0.555
