r,t,y,TotalTechnologyAnnualActivity
KENYA,PWRWND001,2022,0.056
KENYA,PWRWND001,2023,0.056
KENYA,PWRWND001,2024,0.056
KENYA,PWRWND001,2025,0.056
KENYA,PWRWND001,2026,0.056
KENYA,PWRWND001,2027,0.056
KENYA,PWRWND002,2019,0.2242
KENYA,PWRWND002,2020,0.2242
KENYA,PWRWND002,2021,0.2242
KENYA,PWRWND002,2022,0.2242
KENYA,PWRWND002,2023,0.2242
KENYA,PWRWND002,2024,0.2242
KENYA,PWRWND002,2025,0.2242
KENYA,PWRWND002,2026,0.2242
KENYA,PWRWND002,2027,0.2242
KENYA,PWRWND002,2028,0.2242
KENYA,PWRWND002,2029,0.2242
KENYA,PWRWND002,2030,0.2242
KENYA,PWRWND002,2031,0.2242
KENYA,PWRWND002,2032,0.2242
KENYA,PWRWND002,2033,0.2242
KENYA,PWRWND002,2034,0.2242
KENYA,PWRWND003,2025,0.1209
KENYA,PWRWND003,2026,0.1209
KENYA,PWRWND003,2027,0.1209
KENYA,PWRWND003,2028,0.1209
KENYA,PWRWND003,2029,0.1209
KENYA,PWRWND003,2030,0.1209
KENYA,PWRWND003,2031,0.1209
KENYA,PWRWND003,2032,0.1209
KENYA,PWRWND003,2033,0.1209
KENYA,PWRWND003,2034,0.1209
KENYA,PWRWND003,2035,0.1209
KENYA,PWRWND003,2036,0.1209
KENYA,PWRWND003,2037,0.1209
KENYA,PWRWND003,2038,0.1209
KENYA,PWRWND003,2039,0.1209
KENYA,PWRWND003,2040,0.1209
KENYA,PWRWND003,2041,0.1209
KENYA,PWRWND003,2042,0.1209
KENYA,PWRWND003,2043,0.1209
KENYA,PWRWND003,2044,0.1209
KENYA,PWRWND005,2021,0.7238
KENYA,PWRWND005,2022,0.7238
KENYA,PWRWND005,2023,0.7238
KENYA,PWRWND005,2024,0.7238
KENYA,PWRWND005,2025,0.7238
KENYA,PWRWND005,2026,0.7238
KENYA,PWRWND005,2027,0.7238
KENYA,PWRWND005,2028,0.7238
KENYA,PWRWND005,2029,0.7238
KENYA,PWRWND005,2030,0.7238
KENYA,PWRWND005,2031,0.7238
KENYA,PWRWND005,2032,0.7238
KENYA,PWRWND005,2033,0.7238
KENYA,PWRWND005,2034,0.7238
KENYA,PWRWND005,2035,0.7238
KENYA,PWRWND005,2036,0.7238
KENYA,PWRWND005,2037,0.7238
KENYA,PWRWND005,2038,0.7238
KENYA,PWRWND005,2039,0.7238
KENYA,PWRWND005,2040,0.7238
KENYA,PWRWND006,2019,1.7342
KENYA,PWRWND006,2020,1.7342
KENYA,PWRWND006,2021,1.7342
KENYA,PWRWND006,2022,1.7342
KENYA,PWRWND006,2023,1.7342
KENYA,PWRWND006,2024,1.7342
KENYA,PWRWND006,2025,1.7342
KENYA,PWRWND006,2026,1.7342
KENYA,PWRWND006,2027,1.7342
KENYA,PWRWND006,2028,1.7342
KENYA,PWRWND006,2029,1.7342
KENYA,PWRWND006,2030,1.7342
KENYA,PWRWND006,2031,1.7342
KENYA,PWRWND006,2032,1.7342
KENYA,PWRWND006,2033,1.7342
KENYA,PWRWND006,2034,1.7342
KENYA,PWRWND006,2035,1.7342
KENYA,PWRWND006,2036,1.7342
KENYA,PWRWND006,2037,1.7342
KENYA,PWRWND010,2021,0.7238
KENYA,PWRWND010,2022,0.7238
KENYA,PWRWND010,2023,0.7238
KENYA,PWRWND010,2024,0.7238
KENYA,PWRWND010,2025,0.7238
KENYA,PWRWND010,2026,0.7238
KENYA,PWRWND010,2027,0.7238
KENYA,PWRWND010,2028,0.7238
KENYA,PWRWND010,2029,0.7238
KENYA,PWRWND010,2030,0.7238
KENYA,PWRWND010,2031,0.7238
KENYA,PWRWND010,2032,0.7238
KENYA,PWRWND010,2033,0.7238
KENYA,PWRWND010,2034,0.7238
KENYA,PWRWND010,2035,0.7238
KENYA,PWRWND010,2036,0.7238
KENYA,PWRWND010,2037,0.7238
KENYA,PWRWND010,2038,0.7238
KENYA,PWRWND010,2039,0.7238
KENYA,PWRWND010,2040,0.7238
KENYA,PWRWND011,2019,1.7342
KENYA,PWRWND011,2020,1.7342
KENYA,PWRWND011,2021,1.7342
KENYA,PWRWND011,2022,1.7342
KENYA,PWRWND011,2023,1.7342
KENYA,PWRWND011,2024,1.7342
KENYA,PWRWND011,2025,1.7342
KENYA,PWRWND011,2026,1.7342
KENYA,PWRWND011,2027,1.7342
KENYA,PWRWND011,2028,1.7342
KENYA,PWRWND011,2029,1.7342
KENYA,PWRWND011,2030,1.7342
KENYA,PWRWND011,2031,1.7342
KENYA,PWRWND011,2032,1.7342
KENYA,PWRWND011,2033,1.7342
KENYA,PWRWND011,2034,1.7342
KENYA,PWRWND011,2035,1.7342
KENYA,PWRWND011,2036,1.7342
KENYA,PWRWND011,2037,1.7342
KENYA,PWRWND012,2032,0.3971
KENYA,PWRWND012,2033,0.4583
KENYA,PWRWND012,2034,0.4583
KENYA,PWRWND012,2035,0.4583
KENYA,PWRWND012,2036,0.4583
KENYA,PWRWND012,2037,0.4583
KENYA,PWRWND012,2038,0.4583
KENYA,PWRWND012,2039,0.4583
KENYA,PWRWND012,2040,0.4583
KENYA,PWRWND012,2041,0.4583
KENYA,PWRWND012,2042,0.4583
KENYA,PWRWND012,2043,0.4583
KENYA,PWRWND012,2044,0.4583
KENYA,PWRWND012,2045,0.4583
KENYA,PWRWND012,2046,0.4583
KENYA,PWRWND012,2047,0.4583
KENYA,PWRWND012,2048,0.4583
KENYA,PWRWND012,2049,0.4583
KENYA,PWRWND012,2050,0.4583
KENYA,PWRWND013,2019,1.7342
KENYA,PWRWND013,2020,1.7342
KENYA,PWRWND013,2021,1.7342
KENYA,PWRWND013,2022,1.7342
KENYA,PWRWND013,2023,1.7342
KENYA,PWRWND013,2024,1.7342
KENYA,PWRWND013,2025,1.7342
KENYA,PWRWND013,2026,1.7342
KENYA,PWRWND013,2027,1.7342
KENYA,PWRWND013,2028,1.7342
KENYA,PWRWND013,2029,1.7342
KENYA,PWRWND013,2030,1.7342
KENYA,PWRWND013,2031,1.7342
KENYA,PWRWND013,2032,1.7342
KENYA,PWRWND013,2033,1.7342
KENYA,PWRWND013,2034,1.7342
KENYA,PWRWND013,2035,1.7342
KENYA,PWRWND013,2036,1.7342
KENYA,PWRWND013,2037,1.7342
KENYA,PWRWND013,2038,1.7342
KENYA,PWRWND015,2026,0.6306
KENYA,PWRWND015,2027,0.6306
KENYA,PWRWND015,2028,0.6306
KENYA,PWRWND015,2029,0.6306
KENYA,PWRWND015,2030,0.6306
KENYA,PWRWND015,2031,0.6306
KENYA,PWRWND015,2032,0.6306
KENYA,PWRWND015,2033,0.6306
KENYA,PWRWND015,2034,0.6306
KENYA,PWRWND015,2035,0.6306
KENYA,PWRWND015,2036,0.6306
KENYA,PWRWND015,2037,0.6306
KENYA,PWRWND015,2038,0.6306
KENYA,PWRWND015,2039,0.6306
KENYA,PWRWND015,2040,0.6306
KENYA,PWRWND015,2041,0.6306
KENYA,PWRWND015,2042,0.6306
KENYA,PWRWND015,2043,0.6306
KENYA,PWRWND015,2044,0.6306
KENYA,PWRWND015,2045,0.6306
KENYA,PWRWND018,2028,1.2618
KENYA,PWRWND018,2029,1.2618
KENYA,PWRWND018,2030,1.2618
KENYA,PWRWND018,2031,1.2618
KENYA,PWRWND018,2032,1.2618
KENYA,PWRWND018,2033,1.2618
KENYA,PWRWND018,2034,1.2618
KENYA,PWRWND018,2035,1.2618
KENYA,PWRWND018,2036,1.2618
KENYA,PWRWND018,2037,1.2618
KENYA,PWRWND018,2038,1.2618
KENYA,PWRWND018,2039,1.2618
KENYA,PWRWND018,2040,1.2618
KENYA,PWRWND018,2041,1.2618
KENYA,PWRWND018,2042,1.2618
KENYA,PWRWND018,2043,1.2618
KENYA,PWRWND018,2044,1.2618
KENYA,PWRWND018,2045,1.2618
KENYA,PWRWND018,2046,1.2618
KENYA,PWRWND018,2047,1.2618
KENYA,PWRWND018,2048,1.2618
KENYA,PWRWND018,2049,1.2618
KENYA,PWRWND018,2050,1.2618
KENYA,PWRWND026,2031,0.4358
KENYA,PWRWND026,2032,0.4358
KENYA,PWRWND026,2033,0.4358
KENYA,PWRWND026,2034,0.4358
KENYA,PWRWND026,2035,0.4358
KENYA,PWRWND026,2036,0.4358
KENYA,PWRWND026,2037,0.4358
KENYA,PWRWND026,2038,0.4358
KENYA,PWRWND026,2039,0.4358
KENYA,PWRWND026,2040,0.4358
KENYA,PWRWND026,2041,0.4358
KENYA,PWRWND026,2042,0.4358
KENYA,PWRWND026,2043,0.4358
KENYA,PWRWND026,2044,0.4358
KENYA,PWRWND026,2045,0.4358
KENYA,PWRWND026,2046,0.4358
KENYA,PWRWND026,2047,0.4358
KENYA,PWRWND026,2048,0.4358
KENYA,PWRWND026,2049,0.4358
KENYA,PWRWND026,2050,0.4358
KENYA,PWRWND027,2043,0.3943
KENYA,PWRWND027,2044,0.3943
KENYA,PWRWND027,2045,0.3943
KENYA,PWRWND027,2046,0.3943
KENYA,PWRWND027,2047,0.3943
KENYA,PWRWND027,2048,0.3943
KENYA,PWRWND027,2049,0.3943
KENYA,PWRWND027,2050,0.3943
