r,t,f,y,ProductionByTechnologyAnnual
KENYA,PWRGEO050,ELC001,2044,0.6261
KENYA,PWRGEO050,ELC001,2045,0.6261
KENYA,PWRGEO050,ELC001,2046,0.6261
KENYA,PWRGEO050,ELC001,2047,0.6261
KENYA,PWRGEO050,ELC001,2048,0.6261
KENYA,PWRGEO050,ELC001,2049,0.6261
KENYA,PWRGEO050,ELC001,2050,0.5989
KENYA,PWRGEO051,ELC001,2025,0.6261
KENYA,PWRGEO051,ELC001,2026,0.6261
KENYA,PWRGEO051,ELC001,2027,0.6261
KENYA,PWRGEO051,ELC001,2028,0.6261
KENYA,PWRGEO051,ELC001,2029,0.6261
KENYA,PWRGEO051,ELC001,2030,0.6261
KENYA,PWRGEO051,ELC001,2031,0.6261
KENYA,PWRGEO051,ELC001,2032,0.6261
KENYA,PWRGEO051,ELC001,2033,0.6261
KENYA,PWRGEO051,ELC001,2034,0.6261
KENYA,PWRGEO051,ELC001,2035,0.6261
KENYA,PWRGEO051,ELC001,2036,0.6261
KENYA,PWRGEO051,ELC001,2037,0.6261
KENYA,PWRGEO051,ELC001,2038,0.6261
KENYA,PWRGEO051,ELC001,2039,0.6261
KENYA,PWRGEO051,ELC001,2040,0.6261
KENYA,PWRGEO051,ELC001,2041,0.6261
KENYA,PWRGEO051,ELC001,2042,0.6261
KENYA,PWRGEO051,ELC001,2043,0.6261
KENYA,PWRGEO051,ELC001,2044,0.6261
KENYA,PWRGEO051,ELC001,2045,0.6261
KENYA,PWRGEO051,ELC001,2046,0.6261
KENYA,PWRGEO051,ELC001,2047,0.6261
KENYA,PWRGEO051,ELC001,2048,0.6261
KENYA,PWRGEO051,ELC001,2049,0.6261
KENYA,PWRGEO051,ELC001,2050,0.5738
KENYA,PWRGEO101,ELC001,2026,0.2982
KENYA,PWRGEO101,ELC001,2027,0.637
KENYA,PWRGEO101,ELC001,2028,1.0224
KENYA,PWRGEO101,ELC001,2029,1.4607
KENYA,PWRGEO101,ELC001,2030,1.9589
KENYA,PWRGEO101,ELC001,2031,2.5253
KENYA,PWRGEO101,ELC001,2032,3.1694
KENYA,PWRGEO101,ELC001,2033,3.9018
KENYA,PWRGEO101,ELC001,2034,4.7344
KENYA,PWRGEO101,ELC001,2035,5.6811
KENYA,PWRGEO101,ELC001,2036,6.7576
KENYA,PWRGEO101,ELC001,2037,7.9815
KENYA,PWRGEO101,ELC001,2038,9.373
KENYA,PWRGEO101,ELC001,2039,10.9553
KENYA,PWRGEO101,ELC001,2040,12.7542
KENYA,PWRGEO101,ELC001,2041,14.7997
KENYA,PWRGEO101,ELC001,2042,17.1253
KENYA,PWRGEO101,ELC001,2043,19.7697
KENYA,PWRGEO101,ELC001,2044,22.7762
KENYA,PWRGEO101,ELC001,2045,26.1947
KENYA,PWRGEO101,ELC001,2046,30.0815
KENYA,PWRGEO101,ELC001,2047,32.4727
KENYA,PWRGEO101,ELC001,2048,32.4727
KENYA,PWRGEO101,ELC001,2049,32.4727
KENYA,PWRGEO101,ELC001,2050,30.7822
KENYA,PWRGEO102,ELC001,2026,4.4717
KENYA,PWRGEO102,ELC001,2027,5.0679
KENYA,PWRGEO102,ELC001,2028,5.6641
KENYA,PWRGEO102,ELC001,2029,6.2604
KENYA,PWRGEO102,ELC001,2030,6.8566
KENYA,PWRGEO102,ELC001,2031,8.1981
KENYA,PWRGEO102,ELC001,2032,9.1819
KENYA,PWRGEO102,ELC001,2033,10.1657
KENYA,PWRGEO102,ELC001,2034,11.1495
KENYA,PWRGEO102,ELC001,2035,12.4611
KENYA,PWRGEO102,ELC001,2036,13.7728
KENYA,PWRGEO102,ELC001,2037,15.4124
KENYA,PWRGEO102,ELC001,2038,16.7242
KENYA,PWRGEO102,ELC001,2039,18.6917
KENYA,PWRGEO102,ELC001,2040,20.6592
KENYA,PWRGEO102,ELC001,2041,22.6268
KENYA,PWRGEO102,ELC001,2042,25.2502
KENYA,PWRGEO102,ELC001,2043,27.8736
KENYA,PWRGEO102,ELC001,2044,30.8249
KENYA,PWRGEO102,ELC001,2045,34.1042
KENYA,PWRGEO102,ELC001,2046,37.7113
KENYA,PWRGEO102,ELC001,2047,41.6464
KENYA,PWRGEO102,ELC001,2048,45.9094
KENYA,PWRGEO102,ELC001,2049,47.1935
KENYA,PWRGEO102,ELC001,2050,45.1734
KENYA,PWRHFO002,ELC001,2020,0.0079
KENYA,PWRHFO002,ELC001,2021,0.0189
KENYA,PWRHFO002,ELC001,2030,0.4142
KENYA,PWRHFO002,ELC001,2031,0.3944
KENYA,PWRHFO002,ELC001,2032,0.4339
KENYA,PWRHFO002,ELC001,2033,0.4339
KENYA,PWRHFO002,ELC001,2034,0.4339
KENYA,PWRHFO003,ELC001,2019,0.5425
KENYA,PWRHFO003,ELC001,2020,0.6152
KENYA,PWRHFO003,ELC001,2021,0.5535
KENYA,PWRHFO003,ELC001,2022,0.2558
KENYA,PWRHFO003,ELC001,2023,0.2637
KENYA,PWRHFO003,ELC001,2024,0.4035
KENYA,PWRHFO004,ELC001,2019,1.9717
KENYA,PWRHFO004,ELC001,2020,2.4695
KENYA,PWRHFO004,ELC001,2021,2.4949
KENYA,PWRHFO004,ELC001,2022,0.7549
KENYA,PWRHFO004,ELC001,2023,0.7745
KENYA,PWRHFO004,ELC001,2024,0.9602
KENYA,PWRHFO004,ELC001,2025,0.8461
KENYA,PWRHFO004,ELC001,2026,0.088
KENYA,PWRHFO004,ELC001,2027,0.8554
KENYA,PWRHFO004,ELC001,2028,0.9074
KENYA,PWRHFO004,ELC001,2029,0.9074
KENYA,PWRHFO004,ELC001,2030,0.9505
KENYA,PWRHFO005,ELC001,2019,0.5117
KENYA,PWRHFO005,ELC001,2020,0.5793
KENYA,PWRHFO005,ELC001,2021,0.6065
KENYA,PWRHFO005,ELC001,2022,0.1376
KENYA,PWRHFO005,ELC001,2023,0.1686
KENYA,PWRHFO005,ELC001,2024,0.3687
KENYA,PWRHFO005,ELC001,2025,0.3874
KENYA,PWRHFO006,ELC001,2019,2.5742
KENYA,PWRHFO006,ELC001,2020,2.5742
KENYA,PWRHFO006,ELC001,2021,2.5742
KENYA,PWRHFO006,ELC001,2022,0.7975
KENYA,PWRHFO006,ELC001,2023,0.7919
KENYA,PWRHFO006,ELC001,2024,0.9079
KENYA,PWRHFO006,ELC001,2025,0.7827
KENYA,PWRHFO006,ELC001,2026,0.3899
KENYA,PWRHFO006,ELC001,2027,0.7323
KENYA,PWRHFO006,ELC001,2028,0.7323
KENYA,PWRHFO006,ELC001,2029,0.7323
KENYA,PWRHFO007,ELC001,2019,0.3158
KENYA,PWRHFO007,ELC001,2020,0.3845
KENYA,PWRHFO007,ELC001,2021,0.4104
KENYA,PWRHFO007,ELC001,2022,0.0614
KENYA,PWRHFO007,ELC001,2023,0.0144
KENYA,PWRHFO007,ELC001,2024,0.1787
KENYA,PWRHFO007,ELC001,2025,0.1277
KENYA,PWRHFO007,ELC001,2026,0.0091
KENYA,PWRHFO007,ELC001,2027,0.2058
KENYA,PWRHFO007,ELC001,2028,0.476
KENYA,PWRHFO007,ELC001,2029,0.4547
KENYA,PWRHFO007,ELC001,2030,0.6864
KENYA,PWRHFO007,ELC001,2031,0.7088
KENYA,PWRHFO007,ELC001,2032,1.3572
KENYA,PWRHFO007,ELC001,2033,2.5277
KENYA,PWRHFO008,ELC001,2019,0.04
KENYA,PWRHFO008,ELC001,2020,0.0724
KENYA,PWRHFO008,ELC001,2021,0.0766
KENYA,PWRHFO008,ELC001,2024,0.0179
KENYA,PWRHFO008,ELC001,2025,0.0162
KENYA,PWRHFO008,ELC001,2027,0.0195
KENYA,PWRHFO008,ELC001,2028,0.0699
KENYA,PWRHFO008,ELC001,2029,0.0699
KENYA,PWRHFO008,ELC001,2030,0.6336
KENYA,PWRHFO008,ELC001,2031,0.6336
KENYA,PWRHFO008,ELC001,2032,0.6637
KENYA,PWRHFO008,ELC001,2033,0.6637
KENYA,PWRHFO009,ELC001,2019,0.2109
KENYA,PWRHFO009,ELC001,2020,0.2969
KENYA,PWRHFO009,ELC001,2021,0.3356
KENYA,PWRHFO009,ELC001,2022,0.0043
KENYA,PWRHFO009,ELC001,2023,0.0701
KENYA,PWRHFO009,ELC001,2024,0.1197
KENYA,PWRHFO009,ELC001,2025,0.1226
KENYA,PWRHFO009,ELC001,2027,0.2341
KENYA,PWRHFO009,ELC001,2028,0.4135
KENYA,PWRHFO009,ELC001,2029,0.4801
KENYA,PWRHFO009,ELC001,2030,0.6549
KENYA,PWRHFO009,ELC001,2031,0.6549
KENYA,PWRHFO009,ELC001,2032,1.6897
KENYA,PWRHFO009,ELC001,2033,2.4115
KENYA,PWRHFO009,ELC001,2034,0.764
KENYA,PWRHFO009,ELC001,2035,1.4552
KENYA,PWRHYD001,ELC001,2019,0.3154
KENYA,PWRHYD001,ELC001,2020,0.3154
KENYA,PWRHYD001,ELC001,2021,0.3154
KENYA,PWRHYD001,ELC001,2022,0.3154
KENYA,PWRHYD001,ELC001,2023,0.3154
KENYA,PWRHYD001,ELC001,2024,0.3154
KENYA,PWRHYD001,ELC001,2025,0.3154
KENYA,PWRHYD001,ELC001,2026,0.3154
KENYA,PWRHYD001,ELC001,2027,0.3154
KENYA,PWRHYD001,ELC001,2028,0.3154
KENYA,PWRHYD001,ELC001,2029,0.3154
KENYA,PWRHYD001,ELC001,2030,0.3154
KENYA,PWRHYD001,ELC001,2031,0.3154
KENYA,PWRHYD001,ELC001,2032,0.3154
KENYA,PWRHYD001,ELC001,2033,0.3154
KENYA,PWRHYD001,ELC001,2034,0.3154
KENYA,PWRHYD001,ELC001,2035,0.3154
KENYA,PWRHYD001,ELC001,2036,0.3154
KENYA,PWRHYD001,ELC001,2037,0.3154
KENYA,PWRHYD001,ELC001,2038,0.3154
KENYA,PWRHYD001,ELC001,2039,0.3154
KENYA,PWRHYD001,ELC001,2040,0.3154
KENYA,PWRHYD001,ELC001,2041,0.3154
KENYA,PWRHYD001,ELC001,2042,0.3154
KENYA,PWRHYD001,ELC001,2043,0.3154
KENYA,PWRHYD001,ELC001,2044,0.3154
KENYA,PWRHYD001,ELC001,2045,0.3154
KENYA,PWRHYD001,ELC001,2046,0.3154
KENYA,PWRHYD001,ELC001,2047,0.3154
KENYA,PWRHYD001,ELC001,2048,0.3154
KENYA,PWRHYD001,ELC001,2049,0.3154
KENYA,PWRHYD001,ELC001,2050,0.3154
KENYA,PWRHYD002,ELC001,2019,0.4723
KENYA,PWRHYD002,ELC001,2020,0.4723
KENYA,PWRHYD002,ELC001,2021,0.4723
KENYA,PWRHYD002,ELC001,2022,0.4723
KENYA,PWRHYD002,ELC001,2023,0.4723
KENYA,PWRHYD002,ELC001,2024,0.4723
KENYA,PWRHYD002,ELC001,2025,0.4723
KENYA,PWRHYD002,ELC001,2026,0.4723
KENYA,PWRHYD002,ELC001,2027,0.4723
KENYA,PWRHYD002,ELC001,2028,0.4723
KENYA,PWRHYD002,ELC001,2029,0.4723
KENYA,PWRHYD002,ELC001,2030,0.4723
KENYA,PWRHYD002,ELC001,2031,0.4723
KENYA,PWRHYD002,ELC001,2032,0.4723
KENYA,PWRHYD002,ELC001,2033,0.4723
KENYA,PWRHYD002,ELC001,2034,0.4723
KENYA,PWRHYD002,ELC001,2035,0.4723
KENYA,PWRHYD002,ELC001,2036,0.4723
KENYA,PWRHYD002,ELC001,2037,0.4723
KENYA,PWRHYD002,ELC001,2038,0.4723
KENYA,PWRHYD002,ELC001,2039,0.4723
KENYA,PWRHYD002,ELC001,2040,0.4723
KENYA,PWRHYD002,ELC001,2041,0.4723
KENYA,PWRHYD002,ELC001,2042,0.4723
KENYA,PWRHYD002,ELC001,2043,0.4723
KENYA,PWRHYD002,ELC001,2044,0.4723
KENYA,PWRHYD002,ELC001,2045,0.4723
KENYA,PWRHYD002,ELC001,2046,0.4723
KENYA,PWRHYD002,ELC001,2047,0.4723
KENYA,PWRHYD002,ELC001,2048,0.4723
KENYA,PWRHYD002,ELC001,2049,0.4723
KENYA,PWRHYD002,ELC001,2050,0.4723
KENYA,PWRHYD003,ELC001,2019,1.3129
KENYA,PWRHYD003,ELC001,2020,1.3129
KENYA,PWRHYD003,ELC001,2021,1.3129
KENYA,PWRHYD003,ELC001,2022,1.3129
KENYA,PWRHYD003,ELC001,2023,1.3129
KENYA,PWRHYD003,ELC001,2024,1.3129
KENYA,PWRHYD003,ELC001,2025,1.3129
KENYA,PWRHYD003,ELC001,2026,1.3129
KENYA,PWRHYD003,ELC001,2027,1.3129
KENYA,PWRHYD003,ELC001,2028,1.3129
KENYA,PWRHYD003,ELC001,2029,1.3129
KENYA,PWRHYD003,ELC001,2030,1.3129
KENYA,PWRHYD003,ELC001,2031,1.3129
KENYA,PWRHYD003,ELC001,2032,1.3129
KENYA,PWRHYD003,ELC001,2033,1.3129
KENYA,PWRHYD003,ELC001,2034,1.3129
KENYA,PWRHYD003,ELC001,2035,1.3129
KENYA,PWRHYD003,ELC001,2036,1.3129
KENYA,PWRHYD003,ELC001,2037,1.3129
KENYA,PWRHYD003,ELC001,2038,1.3129
KENYA,PWRHYD003,ELC001,2039,1.3129
KENYA,PWRHYD003,ELC001,2040,1.3129
KENYA,PWRHYD003,ELC001,2041,1.3129
KENYA,PWRHYD003,ELC001,2042,1.3129
KENYA,PWRHYD003,ELC001,2043,1.3129
KENYA,PWRHYD003,ELC001,2044,1.3129
KENYA,PWRHYD003,ELC001,2045,1.3129
KENYA,PWRHYD003,ELC001,2046,1.3129
KENYA,PWRHYD003,ELC001,2047,1.3129
KENYA,PWRHYD003,ELC001,2048,1.3129
KENYA,PWRHYD003,ELC001,2049,1.3129
KENYA,PWRHYD003,ELC001,2050,1.3129
KENYA,PWRHYD004,ELC001,2019,2.6352
KENYA,PWRHYD004,ELC001,2020,2.6352
KENYA,PWRHYD004,ELC001,2021,2.6352
KENYA,PWRHYD004,ELC001,2022,2.6351
KENYA,PWRHYD004,ELC001,2023,2.6352
KENYA,PWRHYD004,ELC001,2024,2.6352
KENYA,PWRHYD004,ELC001,2025,2.6352
KENYA,PWRHYD004,ELC001,2026,2.6352
KENYA,PWRHYD004,ELC001,2027,2.6352
KENYA,PWRHYD004,ELC001,2028,2.6351
KENYA,PWRHYD004,ELC001,2029,2.6352
KENYA,PWRHYD004,ELC001,2030,2.6352
KENYA,PWRHYD004,ELC001,2031,2.6352
KENYA,PWRHYD004,ELC001,2032,2.6352
KENYA,PWRHYD004,ELC001,2033,2.6352
KENYA,PWRHYD004,ELC001,2034,2.6352
KENYA,PWRHYD004,ELC001,2035,2.6352
KENYA,PWRHYD004,ELC001,2036,2.6352
KENYA,PWRHYD004,ELC001,2037,2.6352
KENYA,PWRHYD004,ELC001,2038,2.6352
KENYA,PWRHYD004,ELC001,2039,2.6352
KENYA,PWRHYD004,ELC001,2040,2.6352
KENYA,PWRHYD004,ELC001,2041,2.6352
KENYA,PWRHYD004,ELC001,2042,2.6352
KENYA,PWRHYD004,ELC001,2043,2.6352
KENYA,PWRHYD004,ELC001,2044,2.6352
KENYA,PWRHYD004,ELC001,2045,2.6352
KENYA,PWRHYD004,ELC001,2046,2.6352
KENYA,PWRHYD004,ELC001,2047,2.6352
KENYA,PWRHYD004,ELC001,2048,2.6351
KENYA,PWRHYD004,ELC001,2049,2.6352
KENYA,PWRHYD004,ELC001,2050,2.6352
KENYA,PWRHYD005,ELC001,2019,0.5888
KENYA,PWRHYD005,ELC001,2020,0.5888
KENYA,PWRHYD005,ELC001,2021,0.5888
KENYA,PWRHYD005,ELC001,2022,0.5888
KENYA,PWRHYD005,ELC001,2023,0.5888
KENYA,PWRHYD005,ELC001,2024,0.5888
KENYA,PWRHYD005,ELC001,2025,0.5888
KENYA,PWRHYD005,ELC001,2026,0.5888
KENYA,PWRHYD005,ELC001,2027,0.5888
KENYA,PWRHYD005,ELC001,2028,0.5888
KENYA,PWRHYD005,ELC001,2029,0.5888
KENYA,PWRHYD005,ELC001,2030,0.5888
KENYA,PWRHYD005,ELC001,2031,0.5888
KENYA,PWRHYD005,ELC001,2032,0.5888
KENYA,PWRHYD005,ELC001,2033,0.5888
KENYA,PWRHYD005,ELC001,2034,0.5888
KENYA,PWRHYD005,ELC001,2035,0.5888
KENYA,PWRHYD005,ELC001,2036,0.5888
KENYA,PWRHYD005,ELC001,2037,0.5888
KENYA,PWRHYD005,ELC001,2038,0.5888
KENYA,PWRHYD005,ELC001,2039,0.5888
KENYA,PWRHYD005,ELC001,2040,0.5888
KENYA,PWRHYD005,ELC001,2041,0.5888
KENYA,PWRHYD005,ELC001,2042,0.5888
KENYA,PWRHYD005,ELC001,2043,0.5888
KENYA,PWRHYD005,ELC001,2044,0.5888
KENYA,PWRHYD005,ELC001,2045,0.5888
KENYA,PWRHYD005,ELC001,2046,0.5888
KENYA,PWRHYD005,ELC001,2047,0.5888
KENYA,PWRHYD005,ELC001,2048,0.5888
KENYA,PWRHYD005,ELC001,2049,0.5888
KENYA,PWRHYD005,ELC001,2050,0.5888
KENYA,PWRHYD006,ELC001,2019,3.0107
KENYA,PWRHYD006,ELC001,2020,3.0107
KENYA,PWRHYD006,ELC001,2021,3.0107
KENYA,PWRHYD006,ELC001,2022,3.0107
KENYA,PWRHYD006,ELC001,2023,3.0107
KENYA,PWRHYD006,ELC001,2024,3.0107
KENYA,PWRHYD006,ELC001,2025,3.0107
KENYA,PWRHYD006,ELC001,2026,3.0107
KENYA,PWRHYD006,ELC001,2027,3.0107
KENYA,PWRHYD006,ELC001,2028,3.0107
KENYA,PWRHYD006,ELC001,2029,3.0107
KENYA,PWRHYD006,ELC001,2030,3.0107
KENYA,PWRHYD006,ELC001,2031,3.0107
KENYA,PWRHYD006,ELC001,2032,3.0107
KENYA,PWRHYD006,ELC001,2033,3.0107
KENYA,PWRHYD006,ELC001,2034,3.0107
KENYA,PWRHYD006,ELC001,2035,3.0107
KENYA,PWRHYD006,ELC001,2036,3.0107
KENYA,PWRHYD006,ELC001,2037,3.0107
KENYA,PWRHYD006,ELC001,2038,3.0107
KENYA,PWRHYD006,ELC001,2039,3.0107
KENYA,PWRHYD006,ELC001,2040,3.0107
KENYA,PWRHYD006,ELC001,2041,3.0107
KENYA,PWRHYD006,ELC001,2042,3.0107
KENYA,PWRHYD006,ELC001,2043,3.0107
KENYA,PWRHYD006,ELC001,2044,3.0107
KENYA,PWRHYD006,ELC001,2045,3.0107
KENYA,PWRHYD006,ELC001,2046,3.0107
KENYA,PWRHYD006,ELC001,2047,3.0107
KENYA,PWRHYD006,ELC001,2048,3.0107
KENYA,PWRHYD006,ELC001,2049,3.0107
KENYA,PWRHYD006,ELC001,2050,3.0107
KENYA,PWRHYD007,ELC001,2019,1.7487
KENYA,PWRHYD007,ELC001,2020,1.7487
KENYA,PWRHYD007,ELC001,2021,1.7487
KENYA,PWRHYD007,ELC001,2022,1.7487
KENYA,PWRHYD007,ELC001,2023,1.7487
KENYA,PWRHYD007,ELC001,2024,1.7487
KENYA,PWRHYD007,ELC001,2025,1.7487
KENYA,PWRHYD007,ELC001,2026,1.7487
KENYA,PWRHYD007,ELC001,2027,1.7487
KENYA,PWRHYD007,ELC001,2028,1.7487
KENYA,PWRHYD007,ELC001,2029,1.7487
KENYA,PWRHYD007,ELC001,2030,1.7487
KENYA,PWRHYD007,ELC001,2031,1.7487
KENYA,PWRHYD007,ELC001,2032,1.7487
KENYA,PWRHYD007,ELC001,2033,1.7487
KENYA,PWRHYD007,ELC001,2034,1.7487
KENYA,PWRHYD007,ELC001,2035,1.7487
KENYA,PWRHYD007,ELC001,2036,1.7487
KENYA,PWRHYD007,ELC001,2037,1.7487
KENYA,PWRHYD007,ELC001,2038,1.7487
KENYA,PWRHYD007,ELC001,2039,1.7487
KENYA,PWRHYD007,ELC001,2040,1.7487
KENYA,PWRHYD007,ELC001,2041,1.7487
KENYA,PWRHYD007,ELC001,2042,1.7487
KENYA,PWRHYD007,ELC001,2043,1.7487
KENYA,PWRHYD007,ELC001,2044,1.7487
KENYA,PWRHYD007,ELC001,2045,1.7487
KENYA,PWRHYD007,ELC001,2046,1.7487
KENYA,PWRHYD007,ELC001,2047,1.7487
KENYA,PWRHYD007,ELC001,2048,1.7487
KENYA,PWRHYD007,ELC001,2049,1.7487
KENYA,PWRHYD007,ELC001,2050,1.7487
KENYA,PWRHYD008,ELC001,2019,1.2819
KENYA,PWRHYD008,ELC001,2020,1.2819
KENYA,PWRHYD008,ELC001,2021,1.2819
KENYA,PWRHYD008,ELC001,2022,1.2819
KENYA,PWRHYD008,ELC001,2023,1.2819
KENYA,PWRHYD008,ELC001,2024,1.2819
KENYA,PWRHYD008,ELC001,2025,1.2819
KENYA,PWRHYD008,ELC001,2026,1.2819
KENYA,PWRHYD008,ELC001,2027,1.2819
KENYA,PWRHYD008,ELC001,2028,1.2819
KENYA,PWRHYD008,ELC001,2029,1.2819
KENYA,PWRHYD008,ELC001,2030,1.2819
KENYA,PWRHYD008,ELC001,2031,1.2819
KENYA,PWRHYD008,ELC001,2032,1.2819
KENYA,PWRHYD008,ELC001,2033,1.2819
KENYA,PWRHYD008,ELC001,2034,1.2819
KENYA,PWRHYD008,ELC001,2035,1.2819
KENYA,PWRHYD008,ELC001,2036,1.2819
KENYA,PWRHYD008,ELC001,2037,1.2819
KENYA,PWRHYD008,ELC001,2038,1.2819
KENYA,PWRHYD008,ELC001,2039,1.2819
KENYA,PWRHYD008,ELC001,2040,1.2819
KENYA,PWRHYD008,ELC001,2041,1.2819
KENYA,PWRHYD009,ELC001,2019,0.4125
KENYA,PWRHYD009,ELC001,2020,0.4125
KENYA,PWRHYD009,ELC001,2021,0.4125
KENYA,PWRHYD009,ELC001,2022,0.4125
KENYA,PWRHYD009,ELC001,2023,0.4125
KENYA,PWRHYD009,ELC001,2024,0.4125
KENYA,PWRHYD009,ELC001,2025,0.4125
KENYA,PWRHYD009,ELC001,2026,0.4125
KENYA,PWRHYD009,ELC001,2027,0.4125
KENYA,PWRHYD009,ELC001,2028,0.4125
KENYA,PWRHYD009,ELC001,2029,0.4125
KENYA,PWRHYD009,ELC001,2030,0.4125
KENYA,PWRHYD009,ELC001,2031,0.4125
KENYA,PWRHYD009,ELC001,2032,0.4125
KENYA,PWRHYD009,ELC001,2033,0.4125
KENYA,PWRHYD009,ELC001,2034,0.4125
KENYA,PWRHYD009,ELC001,2035,0.4125
KENYA,PWRHYD009,ELC001,2036,0.4125
KENYA,PWRHYD009,ELC001,2037,0.4125
KENYA,PWRHYD009,ELC001,2038,0.4125
KENYA,PWRHYD009,ELC001,2039,0.4125
KENYA,PWRHYD009,ELC001,2040,0.4125
KENYA,PWRHYD009,ELC001,2041,0.4125
KENYA,PWRHYD015,ELC001,2033,1.2064
KENYA,PWRHYD015,ELC001,2034,1.2064
KENYA,PWRHYD015,ELC001,2035,1.2064
KENYA,PWRHYD015,ELC001,2036,1.2064
KENYA,PWRHYD015,ELC001,2037,1.2064
KENYA,PWRHYD015,ELC001,2038,1.2064
KENYA,PWRHYD015,ELC001,2039,1.2064
KENYA,PWRHYD015,ELC001,2040,1.2064
KENYA,PWRHYD015,ELC001,2041,1.2064
KENYA,PWRHYD015,ELC001,2042,1.2064
KENYA,PWRHYD015,ELC001,2043,1.2064
KENYA,PWRHYD015,ELC001,2044,1.2064
KENYA,PWRHYD015,ELC001,2045,1.2064
KENYA,PWRHYD015,ELC001,2046,1.2064
KENYA,PWRHYD015,ELC001,2047,1.2064
KENYA,PWRHYD015,ELC001,2048,1.2064
KENYA,PWRHYD015,ELC001,2049,1.2064
KENYA,PWRHYD015,ELC001,2050,1.2064
KENYA,PWRHYD016,ELC003,2019,0.2592
KENYA,PWRHYD016,ELC003,2020,0.2592
KENYA,PWRHYD016,ELC003,2021,0.2592
KENYA,PWRHYD016,ELC003,2022,0.2592
KENYA,PWRHYD016,ELC003,2023,0.3563
KENYA,PWRHYD016,ELC003,2024,0.3895
KENYA,PWRHYD016,ELC003,2025,0.3935
KENYA,PWRHYD016,ELC003,2026,0.7232
KENYA,PWRHYD016,ELC003,2027,0.8694
KENYA,PWRHYD016,ELC003,2028,0.9106
KENYA,PWRHYD016,ELC003,2029,1.009
KENYA,PWRHYD016,ELC003,2030,1.4955
KENYA,PWRHYD016,ELC003,2031,1.8691
KENYA,PWRHYD016,ELC003,2032,2.111
KENYA,PWRHYD016,ELC003,2033,2.5391
KENYA,PWRHYD016,ELC003,2034,2.8728
KENYA,PWRHYD016,ELC003,2035,3.2942
KENYA,PWRHYD016,ELC003,2036,3.6651
KENYA,PWRHYD016,ELC003,2037,3.7129
KENYA,PWRHYD016,ELC003,2038,3.7648
KENYA,PWRHYD016,ELC003,2039,3.8206
KENYA,PWRHYD016,ELC003,2040,3.8831
KENYA,PWRHYD016,ELC003,2041,3.9509
KENYA,PWRHYD016,ELC003,2042,4.0253
KENYA,PWRHYD016,ELC003,2043,4.1064
KENYA,PWRHYD016,ELC003,2044,4.1942
KENYA,PWRHYD016,ELC003,2045,4.2912
KENYA,PWRHYD016,ELC003,2046,4.3976
KENYA,PWRHYD016,ELC003,2047,4.5132
KENYA,PWRHYD016,ELC003,2048,4.6395
KENYA,PWRHYD016,ELC003,2049,4.7777
KENYA,PWRHYD016,ELC003,2050,4.9293
KENYA,PWRHYD101,ELC001,2021,0.1329
KENYA,PWRHYD101,ELC001,2022,0.285
KENYA,PWRHYD101,ELC001,2023,0.4588
KENYA,PWRHYD101,ELC001,2024,0.6576
KENYA,PWRHYD101,ELC001,2025,0.8849
KENYA,PWRHYD101,ELC001,2026,1.1447
KENYA,PWRHYD101,ELC001,2027,1.442
KENYA,PWRHYD101,ELC001,2028,1.7818
KENYA,PWRHYD101,ELC001,2029,2.1705
KENYA,PWRHYD101,ELC001,2030,2.6148
KENYA,PWRHYD101,ELC001,2031,3.123
KENYA,PWRHYD101,ELC001,2032,3.7041
KENYA,PWRHYD101,ELC001,2033,4.3686
KENYA,PWRHYD101,ELC001,2034,5.1284
KENYA,PWRHYD101,ELC001,2035,5.9973
KENYA,PWRHYD101,ELC001,2036,6.9908
KENYA,PWRHYD101,ELC001,2037,6.9908
KENYA,PWRHYD101,ELC001,2038,6.9908
KENYA,PWRHYD101,ELC001,2039,6.9908
KENYA,PWRHYD101,ELC001,2040,6.9908
KENYA,PWRHYD101,ELC001,2041,6.9908
KENYA,PWRHYD101,ELC001,2042,6.9908
KENYA,PWRHYD101,ELC001,2043,6.9908
KENYA,PWRHYD101,ELC001,2044,6.9908
KENYA,PWRHYD101,ELC001,2045,6.9908
KENYA,PWRHYD101,ELC001,2046,6.9908
KENYA,PWRHYD101,ELC001,2047,6.9908
KENYA,PWRHYD101,ELC001,2048,6.9908
KENYA,PWRHYD101,ELC001,2049,6.9908
KENYA,PWRHYD101,ELC001,2050,6.9908
KENYA,PWRNGS002,ELC001,2031,1.4874
KENYA,PWRNGS002,ELC001,2032,3.3376
KENYA,PWRNGS002,ELC001,2033,3.8306
KENYA,PWRNGS002,ELC001,2034,8.0848
KENYA,PWRNGS002,ELC001,2035,11.0137
KENYA,PWRNGS002,ELC001,2036,5.5217
KENYA,PWRNGS002,ELC001,2037,7.3112
KENYA,PWRNGS002,ELC001,2038,11.0137
KENYA,PWRNGS002,ELC001,2039,6.3033
KENYA,PWRNGS002,ELC001,2040,3.0594
KENYA,PWRNGS002,ELC001,2041,4.0623
KENYA,PWRNGS002,ELC001,2042,3.3024
KENYA,PWRNGS002,ELC001,2043,3.0485
KENYA,PWRNGS002,ELC001,2044,3.2525
KENYA,PWRNGS002,ELC001,2045,3.2403
KENYA,PWRNGS002,ELC001,2046,3.3615
KENYA,PWRNGS002,ELC001,2047,3.318
KENYA,PWRNGS002,ELC001,2048,3.4566
KENYA,PWRNGS002,ELC001,2049,3.4189
