r,t,y,AnnualFixedOperatingCost
KENYA,PWRGEO049,2036,3.1895
KENYA,PWRGEO049,2037,3.1895
KENYA,PWRGEO049,2038,3.1895
KENYA,PWRGEO049,2039,3.1895
KENYA,PWRGEO049,2040,3.1895
KENYA,PWRGEO049,2041,3.1895
KENYA,PWRGEO049,2042,3.1895
KENYA,PWRGEO049,2043,3.1895
KENYA,PWRGEO049,2044,3.1895
KENYA,PWRGEO049,2045,3.1895
KENYA,PWRGEO049,2046,3.1895
KENYA,PWRGEO049,2047,3.1895
KENYA,PWRGEO049,2048,3.1895
KENYA,PWRGEO049,2049,3.1895
KENYA,PWRGEO049,2050,3.1895
KENYA,PWRGEO050,2025,3.1895
KENYA,PWRGEO050,2026,3.1895
KENYA,PWRGEO050,2027,3.1895
KENYA,PWRGEO050,2028,3.1895
KENYA,PWRGEO050,2029,3.1895
KENYA,PWRGEO050,2030,3.1895
KENYA,PWRGEO050,2031,3.1895
KENYA,PWRGEO050,2032,3.1895
KENYA,PWRGEO050,2033,3.1895
KENYA,PWRGEO050,2034,3.1895
KENYA,PWRGEO050,2035,3.1895
KENYA,PWRGEO050,2036,3.1895
KENYA,PWRGEO050,2037,3.1895
KENYA,PWRGEO050,2038,3.1895
KENYA,PWRGEO050,2039,3.1895
KENYA,PWRGEO050,2040,3.1895
KENYA,PWRGEO050,2041,3.1895
KENYA,PWRGEO050,2042,3.1895
KENYA,PWRGEO050,2043,3.1895
KENYA,PWRGEO050,2044,3.1895
KENYA,PWRGEO050,2045,3.1895
KENYA,PWRGEO050,2046,3.1895
KENYA,PWRGEO050,2047,3.1895
KENYA,PWRGEO050,2048,3.1895
KENYA,PWRGEO050,2049,3.1895
KENYA,PWRGEO050,2050,3.1895
KENYA,PWRGEO051,2025,3.1895
KENYA,PWRGEO051,2026,3.1895
KENYA,PWRGEO051,2027,3.1895
KENYA,PWRGEO051,2028,3.1895
KENYA,PWRGEO051,2029,3.1895
KENYA,PWRGEO051,2030,3.1895
KENYA,PWRGEO051,2031,3.1895
KENYA,PWRGEO051,2032,3.1895
KENYA,PWRGEO051,2033,3.1895
KENYA,PWRGEO051,2034,3.1895
KENYA,PWRGEO051,2035,3.1895
KENYA,PWRGEO051,2036,3.1895
KENYA,PWRGEO051,2037,3.1895
KENYA,PWRGEO051,2038,3.1895
KENYA,PWRGEO051,2039,3.1895
KENYA,PWRGEO051,2040,3.1895
KENYA,PWRGEO051,2041,3.1895
KENYA,PWRGEO051,2042,3.1895
KENYA,PWRGEO051,2043,3.1895
KENYA,PWRGEO051,2044,3.1895
KENYA,PWRGEO051,2045,3.1895
KENYA,PWRGEO051,2046,3.1895
KENYA,PWRGEO051,2047,3.1895
KENYA,PWRGEO051,2048,3.1895
KENYA,PWRGEO051,2049,3.1895
KENYA,PWRGEO051,2050,3.1895
KENYA,PWRGEO101,2026,1.5106
KENYA,PWRGEO101,2027,3.1526
KENYA,PWRGEO101,2028,4.9375
KENYA,PWRGEO101,2029,6.8777
KENYA,PWRGEO101,2030,8.9866
KENYA,PWRGEO101,2031,11.2791
KENYA,PWRGEO101,2032,13.7709
KENYA,PWRGEO101,2033,16.4796
KENYA,PWRGEO101,2034,19.4239
KENYA,PWRGEO101,2035,22.6244
KENYA,PWRGEO101,2036,26.1033
KENYA,PWRGEO101,2037,29.8849
KENYA,PWRGEO101,2038,33.9955
KENYA,PWRGEO101,2039,38.4637
KENYA,PWRGEO101,2040,43.3207
KENYA,PWRGEO101,2041,48.6002
KENYA,PWRGEO101,2042,54.339
KENYA,PWRGEO101,2043,60.5771
KENYA,PWRGEO101,2044,67.3579
KENYA,PWRGEO101,2045,74.7286
KENYA,PWRGEO101,2046,82.7406
KENYA,PWRGEO101,2047,91.4496
KENYA,PWRGEO101,2048,100.9164
KENYA,PWRGEO101,2049,111.2067
KENYA,PWRGEO101,2050,122.3923
KENYA,PWRGEO102,2026,6.8539
KENYA,PWRGEO102,2027,10.6573
KENYA,PWRGEO102,2028,11.9111
KENYA,PWRGEO102,2029,13.1649
KENYA,PWRGEO102,2030,14.4187
KENYA,PWRGEO102,2031,17.2398
KENYA,PWRGEO102,2032,19.3085
KENYA,PWRGEO102,2033,21.3773
KENYA,PWRGEO102,2034,23.4461
KENYA,PWRGEO102,2035,26.2044
KENYA,PWRGEO102,2036,28.9628
KENYA,PWRGEO102,2037,32.4107
KENYA,PWRGEO102,2038,35.1691
KENYA,PWRGEO102,2039,39.3066
KENYA,PWRGEO102,2040,43.4442
KENYA,PWRGEO102,2041,47.5817
KENYA,PWRGEO102,2042,53.0984
KENYA,PWRGEO102,2043,58.6152
KENYA,PWRGEO102,2044,64.8215
KENYA,PWRGEO102,2045,71.7174
KENYA,PWRGEO102,2046,79.3029
KENYA,PWRGEO102,2047,87.5779
KENYA,PWRGEO102,2048,96.5426
KENYA,PWRGEO102,2049,106.8864
KENYA,PWRGEO102,2050,117.9199
KENYA,PWRHFO002,2019,1.6538
KENYA,PWRHFO002,2020,1.6538
KENYA,PWRHFO002,2021,1.6538
KENYA,PWRHFO002,2022,1.6538
KENYA,PWRHFO002,2023,1.6538
KENYA,PWRHFO002,2024,1.6538
KENYA,PWRHFO002,2025,1.6538
KENYA,PWRHFO002,2026,1.6538
KENYA,PWRHFO002,2027,1.6538
KENYA,PWRHFO002,2028,1.6538
KENYA,PWRHFO002,2029,1.6538
